,JA_diff_l_prox_0.0018992623694747046,JV_l_prox_0.4491842970205675,JA_diff_r_prox_0.0038025042468014863,JV_r_prox_0.9129624650796274,JA_diff_l_distal_0.0016012989520465008,JV_l_distal_0.37788252105329667,JA_diff_r_distal_-0.0018442280156693647,JV_r_distal_-0.4359180484574342,EUC_dist_l_prox_0.0,EUC_dist_l_distal_0.00041219276572866936,EUC_dist_r_prox_0.0,EUC_dist_r_distal_0.0002842776850005423,EUC_dist_cube_controller_0.0005390760813624402,EUC_dist_cube_human_0.0002935702141541951
74,0.0005984423737976918,0.143626169711446,-0.0005768290011392008,-0.1384389602734002,5.545610055612826e-07,0.0001330946413363,-1.070182731321978e-08,-2.568438553806429e-06,0.0,4.298784466789908e-05,0.0,4.14661626368009e-05,8.143721110830971e-05,0.0
75,0.0005986009092078248,0.1436642182098806,-0.0005777973470572073,-0.1386713632937403,-5.531610103304274e-08,-1.327586423603328e-05,1.512649894230833e-09,3.630359830341772e-07,0.0,4.308847969349177e-05,0.0,4.153192480208973e-05,7.490355925841467e-05,0.0
76,0.0005988339589554359,0.1437201501492966,-0.000578726045823097,-0.1388942509975326,5.362270405484537e-09,1.2869448956036391e-06,2.8040736399503885e-10,6.729776723988251e-08,0.0,4.310052689214174e-05,0.0,4.1597696433900744e-05,6.889472036604085e-05,0.0
77,0.0005991172725435812,0.1437881454104604,-0.0005795986900767325,-0.1391036856184115,-5.362270627529142e-10,-1.286944897316289e-07,-2.8040791910655116e-11,-6.729776735881356e-09,0.0,4.3116602612035364e-05,0.0,4.167152422278389e-05,6.344658917858529e-05,0.0
78,0.0005994310623976817,0.1438634549754486,-0.000580427723511634,-0.1393026536428039,5.3622661866370436e-11,1.2869449506069516e-08,2.804090293295758e-12,6.729790058557228e-10,0.0,4.313671779164368e-05,0.0,4.1727025024235555e-05,5.8361252103965646e-05,0.0
79,0.0005997631477034915,0.1439431554488451,-0.0005812147276637036,-0.1394915346393004,-5.3622661866370436e-12,-1.286943884793314e-09,-2.8044233602031454e-13,-6.729816703909819e-11,0.0,4.315909379529982e-05,0.0,4.1796860014837907e-05,5.36813641686412e-05,0.0
80,0.0006001185576740564,0.1440284538417698,-0.0005819806864713062,-0.1396753647531071,5.362377208939506e-13,1.2869438847971256e-10,2.808864252301646e-14,6.730616064487549e-12,0.0,4.317924703218933e-05,0.0,4.18398509903974e-05,4.937735201852035e-05,0.0
81,0.0006004890874021784,0.1441173809765262,-0.0005827129650202156,-0.1398511116048623,-5.362377208939506e-14,-1.2869705301878331e-11,-2.7755575615628914e-15,-6.741274205523952e-13,0.0,4.321194733246976e-05,0.0,4.190567979210677e-05,4.541900859733586e-05,0.0
82,0.0006008782001849511,0.1442107680443781,-0.000583430111481209,-0.1400232267554829,5.329070518200751e-15,1.2869705301454817e-12,3.3306690738754696e-16,6.661338190102588e-14,0.0,4.323436015457573e-05,0.0,4.1952740048796794e-05,4.1778481162236335e-05,0.0
83,0.0006012778903481397,0.1443066936835405,-0.0005841246543142331,-0.1401899170354243,-5.551115123125783e-16,-1.2789769243681806e-13,0.0,-7.993605777301127e-15,0.0,4.326486973996629e-05,0.0,4.2012336221858796e-05,3.843017302891565e-05,1e-05
84,0.0007244123938989766,0.1738589745357435,-0.00045921874273824326,-0.1102124982571813,0.0,1.3322662319458247e-14,0.0,7.623296525288703e-21,0.0,4.3287309020824785e-05,0.0,4.20513389258277e-05,3.5350561055277573e-05,0.00018
85,0.000631256912052125,0.1515016588925232,-0.0005565534970776165,-0.1335728392986189,0.0,1.0164395367051604e-20,0.0,1.0164395367051604e-20,0.0,5.215878656839766e-05,0.0,3.30654483695311e-05,3.251802590739645e-05,0.0003124099870362662
86,0.0010120243366444903,0.242885840794688,-0.00014191449676548284,-0.0340594792237234,0.0,1.9905274260476055e-20,0.0,-1.0587911840678754e-20,0.0,4.5450208830740976e-05,0.0,4.0075071103232296e-05,2.9912696435106207e-05,0.00025298221281347036
87,0.0013222733431340616,0.3173456023521621,0.00027909361566025304,0.0669824677584633,0.0,3.3881317890172014e-21,0.0,-5.2992498762597165e-20,0.0,7.286686869218038e-05,0.0,1.0217104261518595e-05,2.7516306999359987e-05,0.0002941088233970548
88,0.0015083855430421123,0.3620125303300981,0.00057402429042408,0.1377658297017667,0.0,-1.1858461261560203e-20,0.0,-1.6517142471458857e-20,0.0,9.520301450301563e-05,0.0,2.0095315332252548e-05,2.5312066639366542e-05,0.00036069377593742877
89,0.0018250865775111258,0.4380207786026712,0.0012203295823278726,0.2928790997586909,0.0,-6.776263578034403e-21,0.0,1.2281977735187355e-20,0.0,0.00010860292210528598,0.0,4.133163972490534e-05,2.328453906789457e-05,0.0004243819034784589
90,0.0019564639635890613,0.4695513512613643,0.001539375788452646,0.3694501892286362,0.0,6.776263578034403e-21,0.0,-1.1858461261560203e-20,0.0,0.0001314070987954705,0.0,8.786173798844274e-05,2.141953257527309e-05,0.000574282160614449
91,0.001910763476320243,0.4585832343168476,0.0012808692990375903,0.307408631769012,0.0,0.0,-0.000136246389650152,-0.0326991335160356,0.0,0.0001408657430376128,0.0,0.00011083636803456117,8.56334579523933e-05,0.0005544366510251647
92,0.0018368704090599985,0.440848898174389,0.0010119814260706184,0.2428755422569392,0.0,0.0,-0.00015443939912918037,-0.0370654557910039,0.0,0.00013757269033740454,0.0,9.222196269354367e-05,0.00010707345967178632,0.0006312685640834653
93,0.0017783342321190387,0.4268002157085693,0.0008284106664748769,0.1988185599539766,0.0,4.141313485715725e-16,-0.00021042883778876753,-0.0505029210693035,0.0,0.00013225926954824066,0.0,7.286059258114616e-05,8.428573963351456e-05,0.0006560487786742688
94,0.0018740874117135764,0.449780978811253,0.0009570216987888625,0.2296852077093332,0.0,0.0,-0.00013338249023764348,-0.032011797657024,0.0,0.00012803740575884336,0.0,5.9644773598299386e-05,0.0001035395829918201,0.0007433034373659254
95,0.0017960260745896184,0.4310462579015138,0.000758925567421409,0.1821421361811508,0.0,4.309026009272077e-17,-0.00018287319819099146,-0.0438895675658316,0.0,0.00013493333318396913,0.0,6.890703128943056e-05,7.835862551882989e-05,0.0
96,-0.02163124596119681,-5.191499030687236,0.02099230489579995,5.03815317499199,0.0,0.0,-0.0009481812612347484,-0.2275635026963498,0.0,0.0001293133433815303,0.0,5.4645076445765485e-05,0.0018120106123423129,0.0
97,-0.017312495472422085,-4.154998913381312,0.017017824535798254,4.084277888591574,0.02992041780240573,7.180900272577384,-0.029390910036550255,-7.053818408772052,0.0,0.0015574205349931517,0.0,0.0015114183364078131,0.0007562252436466381,0.0
98,-0.016694535399786714,-4.006688495948814,0.017132624232857996,4.111829815885913,0.029209662873023734,7.010319089525702,-0.029389694452446657,-7.053526668587203,0.0,0.0012464835942762732,0.0,0.0012252692148337764,0.0010754534718980776,0.0007964923100695953
99,0.0035573494667936467,0.8537638720304868,-0.0018755374562159366,-0.4501289894918194,-0.0025243581806360105,-0.6058459633526363,0.0025819629638395014,0.6196711113214741,0.0,0.0012019926400371706,0.0,0.0012335314003190986,0.0010195231039910727,0.0008902246907382427
100,0.0018073838627664651,0.4337721270639641,6.356527773021536e-05,0.0152556666552644,0.0007564527226624485,0.1815486534389967,-0.0007118631178776313,-0.1708471482906258,0.0,0.00025612937424168984,0.0,0.00013503949357648865,0.0009734293268029879,0.0009734988443752773
101,0.0014572535350965143,0.3497408484231717,-0.00021432685586530997,-0.0514384454076851,0.0005643076384951318,0.1354338332388232,-0.0005348079032797548,-0.1283538967871439,0.0,0.00013013652208260644,0.0,4.5772828510004065e-06,0.0009350174583930923,0.001053944970100432
102,0.001797693248890897,0.4314463797338189,-0.00010791366750073639,-0.0258992802001664,-1.4297373208793651e-05,-0.00343136957012,-0.00013076273016576767,-0.0313830552397766,0.0,0.00010492017169602222,0.0,1.543362773329822e-05,0.0007458916661253713,0.0009323625904121204
103,0.0021210022758554326,0.5090405462052907,3.593111367772295e-05,0.0086234672826598,1.4297373208682629e-06,0.000343136957011,-0.0001459947898840852,-0.0350387495721895,0.0,0.000129434934529212,0.0,7.770184035600871e-06,0.000724422358285193,0.000930591209930547
104,0.0024524573349264944,0.588589760382356,0.00024411551046288338,0.0585877225111005,-1.4297373207572406e-07,-3.431369570083831e-05,9.423951888409832e-06,0.0022617484532139,0.0,0.0001527138269543461,0.0,2.5889802732945837e-06,0.0007493399393341764,0.001086001841619065
105,0.002664296863783222,0.6394312473079666,0.00029373775051722006,0.0704970601241322,1.4297373174265715e-08,3.431369569817445e-06,-9.634015515747052e-05,-0.0231216372378033,0.0,0.00017657700233575434,0.0,1.7579008236722616e-05,0.0004584638212953353,0.001096038320497964
106,0.0029482092399085724,0.7075702175780566,0.0005069386906446649,0.1216652857547116,-0.00018149530106648104,-0.0435588722559524,7.857841942460198e-06,0.0018858820661783,0.0,0.00019182624351453485,0.0,2.114853339537732e-05,0.00037131916213227175,0.0011892854997854823
107,0.0032078841529439295,0.7698921967065346,0.0008193369053691724,0.1966408572885897,1.8149530106703615e-05,0.0043558872255955,-7.857841942682242e-07,-0.000188588206619,0.0,0.00021226641160652172,0.0,3.649771015838565e-05,0.00029816918020020636,0.0009501578816175756
108,0.0031358703868707982,0.7526088928489808,0.0006210688508612172,0.1490565242066814,-4.864267728943439e-06,-0.0011674242549379,1.6044568273976267e-07,3.850696384835288e-05,0.0,0.00023097175260538514,0.0,5.899527197214136e-05,0.00022461033974262943,0.0011131936040060597
109,0.0033368487165322813,0.8008436919677576,0.000804437953799142,0.1930651089117877,4.864267728610372e-07,0.0001167424254946,-1.6044568229567346e-08,-3.850696385754304e-06,0.0,0.0002257802565121922,0.0,4.471510808029079e-05,0.00014226779076881267,0.0011638728452885202
110,0.003308932167804035,0.7941437202729689,0.0007132406845523631,0.1711777642925765,-4.864267733051264e-08,-1.1674242548664893e-05,1.604456789650044e-09,3.850696375096163e-07,0.0,0.00024025155929021494,0.0,5.792015334078417e-05,6.485075506771367e-05,0.0008955445270895253
111,0.003677272908931606,0.8825454981435881,0.0011284298838980522,0.2708231721355232,4.800631225876373e-09,1.1521514987043204e-06,-2.3199708820698106e-10,-5.5679305973756646e-08,0.0,0.00023824321036013623,0.0,5.135014739147914e-05,5.086134620149379e-05,0.0009042676594902637
112,0.003583402494160448,0.8600165985984971,0.0009873298372854444,0.236959160948515,-4.800631003831768e-10,-1.152151494210465e-07,2.319966441177712e-11,5.5679301169675455e-09,0.0,0.0002647683944223791,0.0,8.124793584363046e-05,4.86910864975504e-05,0.0011670903992407804
113,0.003943545265048476,0.9464508636116342,0.0013796570227855298,0.331117685468536,4.8006265629396694e-11,1.1521514409196245e-08,-0.0004333135002941857,-0.1039952400705997,0.0,0.000258001812025518,0.0,7.109109492311028e-05,3.7584455418491884e-05,0.0010923827168167742
114,0.004235897220786988,1.016615332988869,0.0017019630586366796,0.40847113407279,-4.800604358479177e-12,-1.1521503751055207e-09,-0.0001325062255480569,-0.0318014941315303,0.0,0.0002839397919522257,0.0,9.933344581519131e-05,9.883313809195258e-05,0.0010651291001564109
115,0.004531520616713136,1.0875649480111549,0.0020582159342895645,0.493971824229507,4.800604358479177e-13,1.1521450463060529e-10,-0.00016052602005867112,-0.0385262448140684,0.0,0.00030498165343637436,0.0,0.00012254175842306685,0.00016395114186654576,0.000999249718538863
116,0.004666375839438075,1.119930201465138,0.002225433898027207,0.5341041355265203,-4.796163466380676e-14,-1.1521450460350025e-11,-0.00022873852084981383,-0.0548972450039611,0.0,0.00032627137786895324,0.0,0.00014818968739242747,0.0002160647208710879,0.0009492101980067433
117,0.00479858467734029,1.1516603225616586,0.0023733114250078513,0.569594742001873,4.773959005888173e-15,1.1510792319313625e-12,-0.00014241345747911804,-0.03417922979499,0.0,0.00033597670614132937,0.0,0.00016023138360943287,0.00028033053924396515,0.0010511898020814342
118,0.005039551285826338,1.2094923085983185,0.0026421814833482715,0.6341235560036033,-4.440892098500626e-16,-1.1457501614131618e-13,-0.0001344464129291456,-0.0322671391030027,0.0,0.0003454997165253622,0.0,0.00017088044093945643,0.00030926656840632384,0.0
119,-0.021822218162384943,-5.237332358972386,0.020900671761718115,5.016161222812349,0.0,1.0658141036401504e-14,-0.0016455264205089692,-0.3949263409221401,0.0,0.0003628478690048492,0.0,0.000190238685024621,0.0019250477912812233,0.0
120,-0.017176931425581077,-4.122463542139469,0.017181727834806593,4.123614680353572,0.031365599440300374,7.527743865672102,-0.02836906669226713,-6.808576006144114,0.0,0.0015711763661873932,0.0,0.0015048165865097544,0.0010776516156712351,0.0
121,-0.016551034981134305,-3.972248395472225,0.017235375111365303,4.136490026727692,0.02956756057363996,7.096214537673585,-0.02905120514877102,-6.972289235705056,0.0,0.0012367239250528131,0.0,0.0012370704711300927,0.001022284667055533,0.0008800568163476708
122,0.007046363472278605,1.691127233346871,0.0003230397881378022,0.0775295491530725,-0.0029567559427601253,-0.7096214262624265,0.002319320104829492,0.5566368251590728,0.0,0.0011916542878479192,0.0,0.0012409312763289515,0.0009943109824767445,0.0008220097323024813
123,0.005183204797658214,1.2439691514379767,0.002435533827225722,0.5845281185341634,0.00029567559427601253,0.070962142626243,-0.00046604699105146086,-0.1118512778523569,0.0,0.0005073360467293925,0.0,2.3260106748905723e-05,0.0008832394103406198,0.0010159232254457057
124,0.005201421780776094,1.248341227386273,0.0026269377653029835,0.63046506367272,-2.9567559427623458e-05,-0.0070962142626221,-0.00015021105296797455,-0.0360506527123127,0.0,0.0003731894618758121,0.0,0.0001753591697949715,0.0008753879495513481,0.000980051019080129
125,0.005442164098969693,1.3061193837527212,0.002602293865564209,0.6245505277354155,2.9567559427512435e-06,0.0007096214262629,-0.00016801741510508172,-0.0403241796252124,0.0,0.0003744994016386362,0.0,0.0001891368063049589,0.0008516321670964363,0.0010043903623591758
126,0.005750729974141167,1.3801751937938882,0.002812654632212197,0.6750371117309434,-2.9567559423071543e-07,-7.096214262602984e-05,-0.00015420072357685832,-0.0370081736584464,0.0,0.00039183623766630244,0.0,0.00018736402733585545,0.0008658519824757872,0.0007088018058667737
127,0.005838918777206881,1.4013405065296591,0.002768074643780094,0.664337914507212,2.6756424631457776e-08,6.42154192256845e-06,-0.00045849251745710973,-0.1100382041897039,0.0,0.0004140521452235549,0.0,0.00020251165184887108,0.0008998398873979141,0.0006894925670375296
128,0.005803709129528767,1.392890191086899,0.0025987183853640183,0.6236924124873819,-2.675642485350238e-09,-6.421541911549866e-07,-4.244191469982006e-05,-0.0101860595279623,0.0,0.0004204058566051456,0.0,0.00019930000698389124,0.0009295927762096261,0.000790759128938768
129,0.005920103066966997,1.4208247360720827,0.0026505009318332773,0.6361202236399723,2.675641930238726e-10,6.42154196482973e-08,4.244191469937597e-06,0.0010186059527956,0.0,0.0004178646622775887,0.0,0.00018710893410379937,0.0008093726528874314,0.0009176055797563596
130,0.0061235785198434645,1.4696588447624277,0.002867310309735416,0.688154474336511,-2.6756374893466273e-11,-6.421540633169253e-09,-4.2441914693824856e-07,-0.0001018605952785,0.0,0.000426246434203386,0.0,0.00019083650708270138,0.0005666214552906297,0.0006741661516273244
131,0.006012337494835318,1.4429609987604683,0.002564336818560109,0.6154408364544155,4.512854456795168e-08,1.0830850689355794e-05,1.6766651145250222e-07,4.0239962757596646e-05,0.0,0.00044089914424623634,0.0,0.00020644675826613014,0.0004839840215099808,0.000559732078766257
132,0.006035877479663276,1.4486105951191994,0.00257866353406766,0.6188792481762476,-1.488413100547703e-07,-3.572191442622046e-05,-9.930042033090558e-08,-2.3832100882296628e-05,0.0,0.00043288813012096606,0.0,0.00018463395846785743,0.000456356089826216,0.0006628725367670639
133,0.006241793036129262,1.4980303286710148,0.002900961881118047,0.6962308514683379,-1.145505789001966e-06,-0.0002749213893705,-1.7879093554551417e-06,-0.0004290982453126,0.0,0.00043458287387340493,0.0,0.0001856640147043259,0.00046411887415026695,0.0005923681287847971
134,0.006177013213749749,1.4824831712999358,0.0027643821322158035,0.6634517117317817,1.1455057891129883e-07,2.749213893604729e-05,1.7879093550110525e-07,4.29098245309234e-05,0.0,0.00044940519446496166,0.0,0.00020886711833810942,0.0003391987759556426,0.0006350590523722983
135,0.006207177476788783,1.489722594429308,0.0028132460749443755,0.6751790579866581,-1.1530334909082285e-08,-2.7672803674690777e-06,-1.79932623245449e-08,-4.318382953300625e-06,0.0,0.0004447430239458647,0.0,0.00019903477774848351,0.00016248184871400702,0.0006332456079595026
136,0.006132580231594353,1.47181925558265,0.00264504794390108,0.634811506536262,3.3825210410398654e-09,8.11805045350996e-07,6.982025735347008e-09,1.6756861807586842e-06,0.0,0.0004469160976521344,0.0,0.00020255292418256465,0.00010506939052260146,0.000581807528311557
137,0.006228086593443649,1.4947407824264651,0.002765245725541321,0.6636589741299206,-3.382520930017563e-10,-8.118050498495678e-08,-0.00015683911486819024,-0.0376413875683709,0.0,0.00044155065583726544,0.0,0.0001904450609149831,0.0001276136829198947,0.0
138,-0.021642188883198687,-5.194125331967676,0.02130234311068091,5.11256234656341,3.3825164891254644e-11,8.118050232042151e-09,-0.00031409965582618327,-0.0753839173982944,0.0,0.0004484173202107846,0.0,0.00019909986790256237,0.0018420583185158625,0.0
139,-0.017015334549607464,-4.083680291905791,0.017395735227156095,4.174976454517476,0.03222649052905535,7.734357726973274,-0.02699071745272308,-6.477772188653545,0.0,0.0015582125842349475,0.0,0.001533738026352274,0.0010187397291114612,0.0
140,-0.01639077417494217,-3.9337858019861223,0.01741067889778558,4.178562935468546,0.030523308913723346,7.325594139293602,-0.028196533363624154,-6.767168007269784,0.0,0.0012250845883184872,0.0,0.0012524777352324445,0.0009882226953815791,0.00042520583250938235
141,0.008638425492579427,2.07322211821906,0.0005900060169032328,0.1416014440567599,-0.003052330883189569,-0.732559411965509,0.0017661340982169094,0.4238721835720449,0.0,0.0011801234889235704,0.0,0.001253552252166388,0.0009273514147314916,0.0005063595560468871
142,0.0063529410668556885,1.52470585604536,0.0024321057984932892,0.5837053916383896,0.0003051998278857937,0.0732479586926032,-0.001161516189558065,-0.2787638854939345,0.0,0.0006219632595045998,0.0,4.247954407821867e-05,0.000924914941661602,0.0005860034129593463
143,0.006481636612213126,1.555592786931161,0.002911470649551995,0.6987529558924833,-3.051998278857937e-05,-0.007324795869259,-0.00010529200250086745,-0.0252700806002025,0.0,0.0004574118781455977,0.0,0.00017511297216885047,0.0008100775550678819,0.0005032891812864636
144,0.00644167659409689,1.5460023825832512,0.0025224319537602846,0.605383668902488,3.0722977694130904e-06,0.0007373514646544,-4.619642466285878e-05,-0.0110871419190985,0.0,0.00046668032462484173,0.0,0.00020962604328560497,0.0007853995977492962,0.0005714017850864665
145,0.006581796009124563,1.579631042189898,0.002565632930351336,0.6157519032843127,-3.072315692964622e-07,-7.373557663790465e-05,-0.0002571785561117368,-0.0617228534668142,0.0,0.00046379597173107774,0.0,0.00018161282823068057,0.000794816111073133,0.00043680659335682833
146,0.006537488945626002,1.5689973469502276,0.002329507845393597,0.5590818828944735,5.4307713437951044e-05,0.0130338512251091,-0.0002895327189571528,-0.0694878525497299,0.0,0.00047388925926812446,0.0,0.0001847273260554644,0.0007432718451957911,0.0005478138369920967
147,0.006593860447326683,1.5825265073584014,0.0022659356885615933,0.543824565254769,1.691504243739317e-05,0.0040596101849766,-8.135915246154646e-05,-0.0195261965907598,0.0,0.00047070065977562856,0.0,0.00016772471632971325,0.0007816389553035107,0.00040853396431630876
148,0.006654920218247318,1.5971808523793587,0.0022270033174746073,0.5344807961939069,-1.6915042437837258e-06,-0.0004059610184974,-0.0002134913411593331,-0.051237921878229,0.0,0.0004747560146371843,0.0,0.00016314684003419994,0.0008310642061908051,0.0003944616584663198
149,0.006756037964655293,1.6214491115172618,0.0023338740669596736,0.5601297760703278,2.9095945672130696e-05,0.0069830269613001,-0.00012560439369213583,-0.0301450544861177,0.0,0.00047915445113581184,0.0,0.00016034183392522932,0.0009103995075029337,0.0004920365840057034
150,0.0067622393269904935,1.6229374384777215,0.0023202729763713292,0.5568655143291378,-2.9095945671686607e-06,-0.0006983026961311,-1.3548474463109805e-05,-0.0032516338711337,0.0,0.0004864333065895229,0.0,0.00016804236614110428,0.0007274586922167954,0.0004254409477236543
151,0.0068574897236841625,1.6457975336841884,0.002506353013397189,0.601524723215316,-4.32666292160544e-06,-0.0010383991011811,1.2711787312769118e-06,0.000305082895503,0.0,0.00048688116210914473,0.0,0.00016706029682308747,0.0006301214834573151,0.0004666904755831189
152,0.0067424022415421,1.6181765379700916,0.002350383592090277,0.5640920621016681,4.326662921272373e-07,0.0001038399101185,-1.2711787311658895e-07,-3.0508289550645345e-05,0.0,0.0004937361270131306,0.0,0.00018045480641393926,0.0005571174879251301,0.0003820994634908577
153,0.006777671357415027,1.6266411257796067,0.0023298702238062075,0.5591688537135044,-8.745472802496046e-06,-0.0020989134726039,1.2266699556118255e-07,2.9440078926447117e-05,0.0,0.00048545271916070287,0.0,0.00016922802203569933,0.0004877391956647219,0.00035468295701936365
154,0.006768380273987296,1.624411265756945,0.002293910516822706,0.5505385240374329,8.745472802607068e-07,0.0002098913472599,-1.2266699545016024e-08,-2.944007893468266e-06,0.0,0.00048798748334651147,0.0,0.0001677516568951568,0.0004484893839033256,0.000180277563773201
155,0.00668476779953131,1.6043442718875252,0.002155763808335487,0.5173833140005311,-8.745472801496845e-08,-2.0989134726256747e-05,1.2266699878082932e-09,2.944007890805405e-07,0.0,0.00048732364272074025,0.0,0.00016516040469876113,0.00044352078122367444,0.0005008991914547281
156,0.006551996697469753,1.572479207392749,0.0018259464167879047,0.4382271400290771,-5.730491645650204e-06,-0.0013753179949508,1.3654667530005327e-07,3.277120207291768e-05,0.0,0.0004813068332982042,0.0,0.00015521493109760956,0.00032683065776543865,0.0003190611226708817
157,0.006648607324782896,1.595665757947884,0.0019648607431818066,0.4715665783636489,5.730491645650204e-07,0.0001375317994956,-1.3654667507800866e-08,-3.2771202072012987e-06,0.0,0.0004717418512110309,0.0,0.00013146732174349078,0.0003040563643012782,0.0001843908891458508
158,0.006606434707880249,1.5855443298912728,0.0018679777179205215,0.4483146523009171,1.6485652287734354e-07,3.956556548249344e-05,5.376853967620221e-07,0.0001290444952138,0.0,0.00047869744936896775,0.0,0.00014147106037082778,0.0003649719076240129,0.00021023796041628906
159,0.006574709582113369,1.5779302997072218,0.0017836665974449994,0.4280799833868195,-1.6485652287734354e-08,-3.956556549056299e-06,-5.376853962069106e-08,-1.290444952228853e-05,0.0,0.0004756611505403728,0.0,0.00013449566853624252,0.00012333858841895404,0.00016155494421403273
160,0.0065342587908892025,1.568222109813411,0.0017023167478527612,0.4085560194846646,1.6485652842845866e-09,3.956556549056245e-07,5.376853962069106e-09,1.2904449508965854e-06,0.0,0.0004733787173255492,0.0,0.00012842265302761316,0.00011408040437107308,0.00016552945357247229
161,0.0065870344990346386,1.5808882797683104,0.0017670030095834899,0.4240807223000322,-1.8854000582990693e-09,-4.5249600668463357e-07,-2.552645428366418e-09,-6.126349062699537e-07,0.0,0.0004704708104555797,0.0,0.00012256605849817303,0.00010584422905694745,0.00013892443989449414
162,0.006624069487522699,1.5897766770054451,0.0018087068579059062,0.4340896458974054,-1.045900810403566e-09,-2.510161874433618e-07,-1.0490120994077756e-09,-2.517629077320966e-07,0.0,0.00047426142118012145,0.0,0.00012722280153365173,9.82044861766385e-05,0.0
