,x,y,rmag,f_x,f_y,f_rot_mag
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.010126582278481013,0.0,0.0,0.010126582278481013,0.0,0.0
2.0,0.020253164556962026,0.0,0.0,0.020253164556962026,0.0,0.0
3.0,0.03037974683544304,0.0,0.0,0.03037974683544304,0.0,0.0
4.0,0.04050632911392405,0.0,0.0,0.04050632911392405,0.0,0.0
5.0,0.05063291139240507,0.0,0.0,0.05063291139240507,0.0,0.0
6.0,0.06075949367088608,0.0,0.0,0.06075949367088608,0.0,0.0
7.0,0.07088607594936709,0.0,0.0,0.07088607594936709,0.0,0.0
8.0,0.0810126582278481,0.0,0.0,0.0810126582278481,0.0,0.0
9.0,0.09113924050632911,0.0,0.0,0.09113924050632911,0.0,0.0
10.0,0.10126582278481014,0.0,0.0,0.10126582278481014,0.0,0.0
11.0,0.11139240506329114,0.0,0.0,0.11139240506329114,0.0,0.0
12.0,0.12151898734177216,0.0,0.0,0.12151898734177216,0.0,0.0
13.0,0.13164556962025317,0.0,0.0,0.13164556962025317,0.0,0.0
14.0,0.14177215189873418,0.0,0.0,0.14177215189873418,0.0,0.0
15.0,0.15189873417721522,0.0,0.0,0.15189873417721522,0.0,0.0
16.0,0.1620253164556962,0.0,0.0,0.1620253164556962,0.0,0.0
17.0,0.17215189873417724,0.0,0.0,0.17215189873417724,0.0,0.0
18.0,0.18227848101265823,0.0,0.0,0.18227848101265823,0.0,0.0
19.0,0.19240506329113927,0.0,0.0,0.19240506329113927,0.0,0.0
20.0,0.20253164556962028,0.0,0.0,0.20253164556962028,0.0,0.0
21.0,0.21265822784810126,0.0,0.0,0.21265822784810126,0.0,0.0
22.0,0.22278481012658227,0.0,0.0,0.22278481012658227,0.0,0.0
23.0,0.2329113924050633,0.0,0.0,0.2329113924050633,0.0,0.0
24.0,0.24303797468354432,0.0,0.0,0.24303797468354432,0.0,0.0
25.0,0.25316455696202533,0.0,0.0,0.25316455696202533,0.0,0.0
26.0,0.26329113924050634,0.0,0.0,0.26329113924050634,0.0,0.0
27.0,0.27341772151898736,0.0,0.0,0.27341772151898736,0.0,0.0
28.0,0.28354430379746837,0.0,0.0,0.28354430379746837,0.0,0.0
29.0,0.2936708860759494,0.0,0.0,0.2936708860759494,0.0,0.0
30.0,0.30379746835443044,0.0,0.0,0.30379746835443044,0.0,0.0
