,JA_diff_l_prox_-0.000809517824005358,JV_l_prox_-0.19570087274906425,JA_diff_r_prox_0.0005300099386208795,JV_r_prox_0.12873504096452656,JA_diff_l_distal_0.0012874509391549369,JV_l_distal_0.30669112512471625,JA_diff_r_distal_-0.0012370315193069156,JV_r_distal_-0.29461137396491843,EUC_dist_l_prox_0.0,EUC_dist_l_distal_6.538991420764776e-05,EUC_dist_r_prox_0.0,EUC_dist_r_distal_4.6878826673214306e-05,EUC_dist_cube_controller_6.06145372308822e-05,EUC_dist_cube_human_0.00018974862536436684
69,0.0004511144594308014,0.108267470263387,-0.00035098502934505227,-0.0842364070428189,-8.385082506112695e-08,-2.012419800197284e-05,1.8788740674402504e-06,0.0004509297761854,0.0,3.135038319362698e-05,0.0,2.4913444760504427e-05,4.619576154679078e-05,0.0
70,0.00045132505218581365,0.1083180125245846,-0.00034751029914681375,-0.0834024717952299,-2.041852031897662e-08,-4.900444878415086e-06,-2.8820977315824337e-07,-6.917034556437303e-05,0.0,3.247862252058967e-05,0.0,2.5277065098675987e-05,9.713319415137154e-05,0.0
71,0.0004440545907700155,0.106573101784801,-0.000335878673514034,-0.0806108816433601,5.364818045361375e-07,0.0001287556330865,-8.577939684117908e-07,-0.0002058705524307,0.0,3.249712744798567e-05,0.0,2.501661777037348e-05,0.00014815369660732848,0.0
72,0.00042914457721443533,0.1029946985314751,-0.000316610806249229,-0.0759865934998043,3.2142763672915464e-08,7.714263279125742e-06,-2.6345333581367925e-08,-6.322880060416806e-06,0.0,3.197215591866756e-05,0.0,2.4187960784933692e-05,0.000199171725302332,0.0
73,0.0004062123092670733,0.0974909542241082,-0.0002893982018725705,-0.0694555684494062,1.2414516847858437e-07,2.979484043245622e-05,-1.4862949460070496e-07,-3.567107870303386e-05,0.0,3.089338839884962e-05,0.0,2.2793050404120226e-05,0.0002501607306174258,0.0
74,0.00037494853452713084,0.0899876482865034,-0.0002539301292237006,-0.0609432310136987,1.6189237039831994e-07,3.885416888710445e-05,-1.8311411575933079e-07,-4.394738778431235e-05,0.0,2.925050213460093e-05,0.0,2.0838116486916886e-05,0.0003011114609586078,0.0
75,0.0003349632334509467,0.0803911760282298,-0.00021114905100816372,-0.0506757722419619,-1.6189237062036455e-08,-3.885416889559679e-06,-2.4227126655729236e-05,-0.0058145103973821,0.0,2.7000090962668034e-05,0.0,1.828188026323965e-05,0.00013438429316022906,0.0
76,0.00028577442324118074,0.0685858615778913,-0.00015645430937205607,-0.0375490342492934,1.6195548235842239e-09,3.886931573669328e-07,2.6679079461189303e-06,0.000640297907061,0.0,2.4111183940423575e-05,0.0,1.520492648895827e-05,4.736998343610333e-05,0.0
77,0.0002756178045196789,0.0661482730847282,-0.00012502776469691668,-0.0300066635272679,-1.6195544905173165e-10,-3.8869315693907694e-08,-1.2829150952686774e-07,-3.078996227594548e-05,0.0,2.0577560800024792e-05,0.0,1.1262133594104698e-05,3.53978604923371e-06,0.0
78,0.000268445604581391,0.0644269450995311,-0.0001224400756857369,-0.0293856181645795,3.2646441106010116e-11,7.835145849093527e-09,5.676532566223358e-08,1.3623678163990128e-05,0.0,1.984393432377698e-05,0.0,8.9972941053341e-06,9.59741287177075e-06,0.0
79,0.00026969580463964693,0.0647269931135215,-0.00012578477594626936,-0.0301883462271158,-3.264610803910273e-12,-7.835145865443487e-10,-5.676532577325588e-09,-1.362367815893606e-06,0.0,1.932731875577473e-05,0.0,8.819574232382058e-06,4.2453566469456946e-07,0.0
80,0.0002710749718861649,0.0650579932526929,-0.00012909135288263762,-0.030981924691833,-2.969291479359981e-12,-7.126338345259036e-10,2.475480931352081e-09,5.941154186131976e-07,0.0,1.9418234250595585e-05,0.0,9.057240315539583e-06,3.914709770105278e-07,5.8309518948453004e-05
81,0.00026946880185863,0.0646725124460627,-0.00011906253343363371,-0.0285750080240604,2.9698465908722937e-13,7.126299550463955e-11,-2.475480931352081e-10,-5.941154235244994e-08,0.0,1.9523592154071077e-05,0.0,9.292788731748196e-06,3.4640081256751495e-07,0.0
82,0.00026886274057646986,0.0645270577383474,-0.00012400641958787428,-0.0297615407010845,-2.919886554764162e-14,-6.999199422132689e-12,2.5101032363750164e-11,6.024238553251565e-09,0.0,1.9399602228437866e-05,0.0,8.571587792179385e-06,3.572621287584504e-07,0.0
83,0.00026821469921245455,0.0643715278109997,-0.00012765159438887785,-0.03063638265332,2.886579864025407e-15,7.007727731433988e-13,-2.5101032363750164e-12,-6.024247767300038e-10,0.0,1.9360321853646746e-05,0.0,8.931133127345614e-06,2.580158493407516e-07,0.0
84,0.0002675564894397686,0.0642135574655389,-0.00013114887520015994,-0.0314757300480358,-3.3306690738754696e-16,-6.927791663073065e-14,2.510214258677479e-13,6.024247767599148e-11,0.0,1.9306595063685184e-05,0.0,9.189441724620157e-06,9.086320442023877e-08,0.0
85,0.00026720760874332505,0.0641298260984033,-0.0001332979517986166,-0.0319915084316679,1.2511025548889165e-10,3.0026460815970014e-08,1.1973757574335053e-07,2.873701816537325e-05,0.0,1.926731810871867e-05,0.0,9.443645440787123e-06,7.877932209486941e-08,0.0
86,0.00026723548960538857,0.0641365175052994,-0.0001332574330664693,-0.0319817839359594,-1.2510992242198427e-11,-3.0026461317333997e-09,-1.1973757541028363e-08,-2.8737018178404094e-06,0.0,1.9238374404280848e-05,0.0,9.596501099838579e-06,4.302729625882894e-08,0.0
87,0.00026724454008586473,0.0641386896206106,-0.00013344543532445297,-0.0320269044778784,1.251110326450089e-12,3.002638138126564e-10,1.1973757541028363e-09,2.873701809846803e-07,0.0,1.9238374404280848e-05,0.0,9.592390318023107e-06,2.226953835735059e-08,5.8309518948453004e-05
88,0.0001470142621436965,0.0352834229144878,-0.00024877431530190286,-0.059705835672464,-1.2512213487525514e-13,-3.002664783522565e-11,-1.1973755320582313e-10,-2.8737018098469344e-08,0.0,1.9242501581732067e-05,0.0,9.608929769204136e-06,1.826633309193242e-08,2.8284271247461902e-05
89,0.0001606640383907676,0.038559369213778,-0.00023016017555421708,-0.0552384421330177,1.2545520178264269e-14,3.0029312370325928e-12,1.1973755320582313e-11,2.87370127693679e-09,0.0,1.058627090870221e-05,0.0,1.7913888794869326e-05,1.6886165161247395e-08,8e-05
90,0.0002923580902528533,0.0701659416606949,-0.0001127487789855941,-0.0270597069565353,-1.2212453270876722e-15,-3.010925018542761e-13,-1.1973755320582313e-12,-2.8737012768582283e-10,0.0,1.1567815199544019e-05,0.0,1.6574835958278926e-05,1.556295038065152e-08,8e-05
91,0.000296224108515486,0.0710937860437193,-0.0001076485010509387,-0.025835640252225,1.1102230246251565e-16,2.930988732070854e-14,1.1968204205459188e-13,2.8737012769159324e-11,0.0,2.1046481781652772e-05,0.0,8.112806488793462e-06,1.4348798666267151e-08,5.8309518948453004e-05
92,0.00029267373069552516,0.0702416953669383,-9.680179447835169e-05,-0.0232324306748048,0.0,-2.6645356826168493e-15,-1.199040866595169e-14,-2.872369009164621e-12,0.0,2.1333713336328537e-05,0.0,7.751160953928617e-06,1.3232426066296049e-08,9.433981132056602e-05
93,0.0001794746444029327,0.0430739146567039,-0.00017554114435813784,-0.0421298746459428,0.0,0.0,1.2212453270876722e-15,2.8776980798284063e-13,0.0,2.1065078844073017e-05,0.0,6.968009865903395e-06,9.847420095231995e-08,9.219544457292888e-05
94,0.00019395019961743198,0.046548047908172,-0.000144959683094803,-0.0347903239427456,0.0,-2.1175823681357513e-22,-1.1102230246251565e-16,-2.930989197938975e-14,0.0,1.2925453955135027e-05,0.0,1.2638269013695197e-05,5.323187842579366e-08,6.000000000000005e-05
95,0.0001862342339969958,0.044696216159286,-0.00013745934191244924,-0.0329902420589958,0.0,8.999725064576941e-22,0.0,2.664535312039935e-15,0.0,1.396693159692348e-05,0.0,1.0439590184117788e-05,2.1670914504569554e-08,5.099019513592786e-05
96,4.118091311156036e-05,0.0098834191467793,-0.00020167360324074846,-0.0484016647777766,0.0,7.093900933254765e-21,0.0,-4.3145740750765916e-21,0.0,1.3406938347931362e-05,0.0,9.900232140667203e-06,1.4104442826814033e-08,0.00013038404810405288
97,0.00017987073378855634,0.043168976109265,-0.00010259352923269738,-0.0246224470158576,0.0,-1.3737815613280684e-20,0.0,9.105604182983727e-21,0.0,2.9653123574648424e-06,0.0,1.4518704216499883e-05,1.3136884600497013e-08,0.00010770329614269012
98,7.778191402807444e-05,0.0186676593667305,-0.00014558260234187603,-0.0349398245620584,0.0,-2.9646153153900508e-21,0.0,-4.129285617864714e-21,0.0,1.2950260050979778e-05,0.0,7.3854009354136834e-06,1.2124696021355137e-08,0.000128062484748657
99,0.00012166908713495683,0.0292005809123855,-0.00010605695153609318,-0.025453668368674,0.0,2.150669592637872e-21,0.0,-2.38228016415272e-22,0.0,5.602068710524745e-06,0.0,1.0480898855284155e-05,1.1194935190741337e-08,0.00018384776310850236
100,7.956766125050141e-05,0.0190962387001175,-9.993545653474989e-05,-0.0239845095683522,0.0,1.852884572118782e-22,0.0,-5.161607022330894e-22,0.0,8.755424499074315e-06,0.0,7.63749928114968e-06,1.0340396296468878e-08,0.00022671568097509267
101,8.290662897680878e-05,0.0198975909544291,-6.565551205306441e-05,-0.0157573228927326,0.0,-5.889525961377557e-22,0.0,-4.446922973085077e-21,0.0,5.730194020192088e-06,0.0,7.191149711611163e-06,9.555170313254919e-09,0.0003
102,6.557796973982732e-05,0.0157387127375655,-1.824215299739418e-05,-0.0043781167193871,0.0,6.617444900424223e-24,0.0,-6.617444900424223e-24,0.0,5.967822041423624e-06,0.0,4.730044969611665e-06,1.0184375721198743e-07,0.00033286633954186486
103,-0.00012392805983441058,-0.0297427343602711,-0.00012073011024360536,-0.0289752264584699,0.0,1.091216664079954e-20,0.0,1.3771730018395358e-20,0.0,4.7259121409609186e-06,0.0,1.316309068335112e-06,4.555000511510363e-08,0.0003982461550347975
104,-9.077821154568344e-05,-0.0217867707709637,-2.208216099808258e-05,-0.0052997186395437,0.0,-5.796881732771618e-21,0.0,3.467541127822292e-21,0.0,8.920747260922586e-06,0.0,8.69550108343943e-06,1.657635787438149e-08,0.0004601086828130937
105,-0.0002060630882675385,-0.0494551411842084,-4.819968737623803e-05,-0.0115679249703052,0.0,-1.5008365034162134e-20,0.0,-3.630495708495239e-21,0.0,6.542288597268846e-06,0.0,1.5849435720769715e-06,1.2123141976112289e-08,0.0003720215047547654
106,-0.0003990111073848279,-0.0957626657723462,-0.00014987083439965687,-0.0359690002559235,0.0,2.0117032497289637e-21,0.0,1.421758036856144e-20,0.0,1.4834841278773078e-05,0.0,3.4715868160707035e-06,1.126495061552758e-08,0.0003818376618407359
107,-0.00036098835336750845,-0.0866372048082059,-6.082679055408047e-05,-0.0145984297329823,0.0,1.694065894508601e-21,0.0,-1.580245842221304e-20,0.0,2.8727375113202e-05,0.0,1.0786724567416745e-05,1.0408745379356347e-08,0.00045276925690687094
108,-0.00047651481856514355,-0.1143635564556451,-9.441639820528813e-05,-0.0226599355692753,0.0,1.1434944787933056e-20,0.0,-2.024938139529812e-21,0.0,2.5989361681602763e-05,0.0,4.384943616385297e-06,9.622373457623402e-09,0.00034205262752974136
109,-0.0006132123694631009,-0.1471709686711529,-0.00017711172878076553,-0.0425068149073813,0.0,3.0281427864341243e-20,0.0,2.1043474783349024e-21,0.0,3.4312894044894486e-05,0.0,6.7985272150610714e-06,8.89989242367741e-09,0.00045254833995939006
110,-0.0006525896818018184,-0.1566215236324266,-0.00013482792719976544,-0.0323587025279408,0.0,-8.470329472543003e-22,0.0,-6.564505341220828e-21,0.0,4.414904825410351e-05,0.0,1.2751879278173443e-05,8.236301877011498e-09,0.00043266615305567865
111,-0.0008749540321104643,-0.2099889677065194,-0.00027715937354466647,-0.0665182496507116,0.0,-4.235164736271503e-22,0.0,0.0,0.0,4.6986255846195955e-05,0.0,9.710107618695712e-06,1.0313146861863069e-07,0.0004382921400162227
112,-0.0009660208537998205,-0.2318450049119617,-0.00030477949787743874,-0.0731470794905835,0.0,3.3881317890172014e-21,0.0,-8.470329472543003e-22,0.0,6.299488277243267e-05,0.0,1.9951281803446283e-05,4.333632134363403e-08,0.00041036569057366427
113,-0.0010580460938534042,-0.2539310625248048,-0.00032258231477699795,-0.0774197555464834,0.0,8.470329472543003e-22,0.0,4.235164736271503e-22,0.0,6.955796046365792e-05,0.0,2.1943306992874643e-05,1.5044631640950084e-08,0.00038948684188300876
114,-0.0011475736872842424,-0.2754176849482262,-0.00034463588606437057,-0.0827126126554419,0.0,6.776263578034403e-21,0.0,1.7999450129153882e-21,0.0,7.617489415815181e-05,0.0,2.3226552569295656e-05,1.1315825706643378e-08,0.0003189043743820397
115,-0.001219364771043785,-0.2926475450505037,-0.00036277035293086346,-0.087064884703411,0.0,-3.3881317890172014e-21,0.0,2.541098841762901e-21,0.0,8.262872485725626e-05,0.0,2.4815629232114267e-05,1.0512833727695993e-08,0.00027586228448267395
116,-0.00135533570709645,-0.3252805697031559,-0.00041667929427513517,-0.1000030306260271,0.0001395996620332518,0.0335039188879776,0.0,0.0,0.0,8.779123954738621e-05,0.0,2.6119542383432453e-05,0.00010176062550065201,0.0002080865204668483
117,-0.0013186140733407736,-0.3164673776017969,-0.00038812162910850656,-0.0931491909860522,4.149227510241715e-05,0.0099581460245735,0.0,0.0,0.0,9.758709742690559e-05,0.0,3.000029082286819e-05,0.00015096024783543648,0.00016401219466856735
118,-0.0013440637168582459,-0.3225752920459716,-0.0003831352125408527,-0.091952451009794,3.2175366606157496e-05,0.0077220879854743,0.0,0.0,0.0,9.493885420383706e-05,0.0,2.7946281645938156e-05,0.00015642666465269986,0.00012999999999999937
119,-0.0013490919698743165,-0.3237820727698399,-0.00037341897580278616,-0.089620554192666,2.5622527639934667e-05,0.0061494066335735,0.0,0.0,0.0,9.677295532683068e-05,0.0,2.758467164022178e-05,0.0001555174677739519,0.00013928388277184212
120,-0.00135626619139817,-0.3255038859355648,-0.00036609250698493856,-0.0878622016763985,2.655905785409196e-05,0.0063741738849935,0.0,0.0,0.0,9.712980735689419e-05,0.0,2.6884176829303528e-05,0.0001555182241784583,0.00013601470508735444
121,-0.001398903646273153,-0.3357368751055548,-0.0004255261195409421,-0.1021262686898222,0.0006168645977916443,0.1480475034699913,-0.0006158216923832782,-0.1477972061719901,0.0,9.765831912400114e-05,0.0,2.635520488446284e-05,0.00013454398041962964,0.00013038404810405271
122,-0.0013058348636937334,-0.3134003672864863,-0.00035757403986658165,-0.0858177695679707,0.0007791931641877303,0.1870063594050575,-0.0007913194425255288,-0.1899166662061387,0.0,0.00010072076273962742,0.0,3.0638927207452703e-05,0.00011659615861274386,7.071067811865432e-05
123,-0.0012981958204085764,-0.311566996898055,-0.0003427420282139382,-0.0822580867713397,0.0008011677984824939,0.1922802716358102,-0.0007835830021563073,-0.1880599205175269,0.0,9.401851786834797e-05,0.0,2.574565024046883e-05,0.0001135202493930376,0.000237065391822594
124,-0.001322899131933175,-0.3174957916639541,-0.00032185301057918725,-0.0772447225390161,0.0008457055656099222,0.2029693357463813,-0.0008248168578007808,-0.1979560458721891,0.0,9.346869289037293e-05,0.0,2.467942827498725e-05,0.00011389518872319531,0.00011000000000000072
125,-0.001307283900361722,-0.3137481360868177,-0.0002910975657079984,-0.0698634157699314,0.0008622244934720635,0.2069338784332828,-0.0008460349094401298,-0.2030483782656271,0.0,9.52522404161918e-05,0.0,2.3170929530822932e-05,0.00011123904824976758,0.0001899999999999992
126,-0.0011729739462177369,-0.2815137470922608,-0.0001564528006451349,-0.0375486721548351,0.0008583890219246992,0.2060133652619276,-0.0008652995677056463,-0.207671896249366,0.0,9.411987748037627e-05,0.0,2.09619632227683e-05,9.554105188900503e-05,9.848857801796091e-05
127,-0.0012126261779605851,-0.2910302827105328,-0.00018224786055143216,-0.0437394865323438,0.0008861799236326018,0.2126831816718256,-0.0008624600142322913,-0.206990403415743,0.0,8.445560932369754e-05,0.0,1.1262094161968363e-05,9.801503882816741e-05,0.00014560219778561074
128,-0.0012023188652455774,-0.288556527658936,-0.00014980638852990502,-0.0359535332471725,0.000905494540712537,0.2173186897710082,-0.0008920622286697766,-0.2140949348807493,0.0,8.73058919899284e-05,0.0,1.3123975132705351e-05,9.607277165153778e-05,0.0002137755832643188
129,-0.0012885177756937205,-0.3092442661664966,-0.0001679185713939768,-0.0403004571345639,0.0009718498736617232,0.2332439696788154,-0.0009445291080254492,-0.2266869859261194,0.0,8.656826774104399e-05,0.0,1.0788898637771252e-05,0.00010259590036561232,0.00023345235059857536
130,-0.0013128665791816152,-0.3150879790035815,-0.00016453646836511737,-0.039488752407629,0.0009980950773506025,0.2395428185641482,-0.0009755080646337566,-0.2341219355121015,0.0,9.27760081674343e-05,0.0,1.2086656005916988e-05,0.00010440701758591344,0.000282311884269863
131,-0.001339846644608511,-0.3215631947060475,-0.00013897373412119496,-0.0333536961890738,0.0010459676728455936,0.2510322414829321,-0.0010236905583735911,-0.2456857340096506,0.0,9.45255794573418e-05,0.0,1.18510659659578e-05,0.00010513487322409259,0.00030364452901377896
132,-0.00152708588907835,-0.3665006133787962,-0.00018126102245952236,-0.0435026453902958,0.0011781469154664714,0.282755259711947,-0.001136355494170127,-0.27272531860082,0.0,9.646795424090185e-05,0.0,1.0003691224002002e-05,0.00012016632784289354,0.0002624880949681332
133,-0.0018368873688959786,-0.4408529685350338,-0.0002170177344801294,-0.0520842562752242,0.0014126523037228944,0.3390365528935053,-0.0013627729065370797,-0.3270654975688982,0.0,0.0001099520577008342,0.0,1.3047549405260123e-05,0.00014477808825526543,0.00033541019662496795
134,-0.001979766689673923,-0.4751440055217467,-0.00020183264930340172,-0.0484398358328128,0.0015407523915436094,0.3697805739704777,-0.0015089462369580753,-0.3621470968699262,0.0,0.00013225163366929206,0.0,1.562655155094062e-05,0.0001556240646560014,0.0003195309061734093
135,-0.00208430386146341,-0.500232926751231,-0.00017480121471602494,-0.0419522915318387,0.001638890298455431,0.393333671629311,-0.0016636071774074335,-0.3992657225777923,0.0,0.0001425449351847512,0.0,1.4533350099010176e-05,0.00016551130831635562,0.00036124783736376826
136,-0.00227462841156012,-0.545910818774438,-0.0001724646677900843,-0.0413915202696201,0.0018056814608632399,0.4333635506071777,-0.0018201635294274876,-0.4368392470625916,0.0,0.00015007239932935594,0.0,1.2588871030737335e-05,0.00017837998622699468,0.00028301943396169863
137,-0.002129351411012559,-0.5110443386430134,-0.00015593752557507834,-0.0374250061380064,0.0017125353986026104,0.4110084956646324,-0.0017248125811313297,-0.4139550194715178,0.0,0.0001637720094918286,0.0,1.2411175727099903e-05,0.0001677547803163632,0.00038897300677553584
138,-0.002348491446872214,-0.5636379472493255,-0.00015920199700991677,-0.0382084792823827,0.0018927996794841917,0.4542719230761983,-0.001906278590346644,-0.457506861683189,0.0,0.0001533155796662693,0.0,1.1231208432550021e-05,0.00018253065421666872,0.0003560898762952958
139,-0.0023839193477736,-0.5721406434656509,-0.00017132262395491704,-0.0411174297491744,0.0019180840038768299,0.4603401609304338,-0.0019410157556064567,-0.4658437813455434,0.0,0.00016909221354583358,0.0,1.1460630224874363e-05,0.0001864088694852304,0.00030610455730027973
140,-0.0025093819536784467,-0.6022516688828381,-0.00017087061210185883,-0.0410089469044369,0.0020274876468445724,0.4865970352426944,-0.0020447242414226574,-0.4907338179414445,0.0,0.00017164026195733227,0.0,1.2336759905895291e-05,0.00019476407390217954,0.00028844410203711916
141,-0.0027033338396504902,-0.6488001215161043,-0.00016780517435988074,-0.0402732418463654,0.0022006186555880713,0.528148477341148,-0.0022102663828179603,-0.5304639318763229,0.0,0.00018067379462661994,0.0,1.2301729861948766e-05,0.00020875087879967532,0.00031384709652950555
142,-0.002436002127830905,-0.5846405106794041,-0.000159372532711477,-0.0382494078507472,0.0019846132553519302,0.4763071812844514,-0.002015716529422451,-0.4837719670613843,0.0,0.0001946366861810316,0.0,1.2082650452513385e-05,0.00018892080008276155,0.00018248287590894616
143,-0.002441561510358903,-0.5859747624861374,-0.00011953518747220837,-0.0286884449933254,0.002038096303601189,0.4891431128642884,-0.0020551248835593006,-0.493229972054245,0.0,0.00017539678506342125,0.0,1.1470976410561838e-05,0.00018669096236917428,0.00015264337522473705
144,-0.0025376049317417104,-0.6090251836180207,-0.00010117887841398776,-0.0242829308193451,0.002142044972885393,0.5140907934924978,-0.0021526678543341005,-0.5166402850401945,0.0,0.00017578690747734087,0.0,8.610992207092418e-06,0.0001926988695242723,0.00015297058540778293
145,-0.0025164085709931117,-0.6039380570383592,-7.712659825909185e-05,-0.0185103835821703,0.0021104423522824156,0.5065061645477791,-0.0021928370991813884,-0.5262809038035249,0.0,0.0001827128849958779,0.0,7.284374390518186e-06,0.00020381296357174794,9.433981132056606e-05
146,-0.0024917123003359576,-0.5980109520806339,-5.3119411627999824e-05,-0.0127486587907167,0.0021688529734338324,0.5205247136241258,-0.0021548271154534504,-0.5171585077088381,0.0,0.00018117589077972057,0.0,5.552622356941502e-06,0.0001849743986908407,8.062257748298609e-05
147,-0.002649268055437415,-0.6358243333049777,-2.8589553650149035e-05,-0.0068614928760438,0.0023193499842011356,0.5566439962082631,-0.0023186865180561123,-0.5564847643334614,0.0,0.00017940996406581237,0.0,3.825051453101173e-06,0.00019621847373113322,0.00011180339887498881
148,-0.002437345984315664,-0.5849630362357606,-1.6970317387121625e-05,-0.0040728761729183,0.002155008923077184,0.5172021415385178,-0.0021641096592892595,-0.5193863182294352,0.0,0.00019074771640938256,0.0,2.060270780759015e-06,0.00017998575725433364,8.062257748298672e-05
149,-0.0022925237203856863,-0.5502056928925751,-0.00015151415691339043,-0.0363633976592234,0.002077299818646461,0.4985519564751566,-0.001919984441266398,-0.4607962659039453,0.0,0.00017548792603711607,0.0,1.2171840925722945e-06,0.00016644564688290874,4.2426406871195417e-05
150,-0.0021085815279704434,-0.5060595667128966,-0.00011010773722797129,-0.0264258569347011,0.0019433131489164923,0.466395155739955,-0.0018099555024444491,-0.4343893205866588,0.0,0.00016506187468242394,0.0,1.091103887092288e-05,0.00015207842346722972,0.00013038404810405298
151,-0.002121422938273887,-0.5091415051857323,-9.474194703207317e-05,-0.0227380672877018,0.0019726213289104066,0.4734291189384955,-0.0018250979859382177,-0.4380235166251659,0.0,0.00015181353374863588,0.0,7.92907715626388e-06,0.00015213685087168353,0.00016124515496597066
152,-0.0022995548830947454,-0.5518931719427318,-0.00012053456104943461,-0.0289282946518726,0.00210906884725659,0.5061765233415786,-0.001943919168197028,-0.4665406003672828,0.0,0.00015274436213030658,0.0,6.823527914996011e-06,0.00016622743500156715,0.00010816653826392008
153,-0.002076914316421541,-0.4984594359411678,-5.8661492161604656e-05,-0.0140787581187855,0.0019550511521118086,0.4692122765068405,-0.0018221967340616985,-0.4373272161748109,0.0,0.0001655678802801368,0.0,8.67308067333684e-06,0.00014838415176172346,2.000000000000092e-05
154,-0.002057279358141373,-0.4937470459539328,-4.6697086726554815e-05,-0.0112073008143787,0.0019550350361225988,0.4692084086694348,-0.0018064985538975842,-0.4335596529354139,0.0,0.00014953839188561337,0.0,4.227992781935013e-06,0.00014602905975469224,0.0002080865204668474
155,-0.0020226538155323492,-0.4854369157277564,1.1144307996091563e-05,0.0026746339190714,0.001970983154544026,0.4730359570905574,-0.0018270797173557396,-0.4384991321653684,0.0,0.00014812618218670723,0.0,3.3622267015312188e-06,0.00014144898958263225,0.00014866068747318518
156,-0.0019841466903426364,-0.4761952056822201,5.438167960114537e-05,0.0130516031042736,0.00197401264925956,0.4737630358222981,-0.0018287800941290122,-0.4389072225909645,0.0,0.0001456313087859958,0.0,8.039034908708281e-07,0.00013698016670940643,0.00010816653826392008
157,-0.0017251266570181834,-0.4140303976843737,0.00010566273455081543,0.0253590562921965,0.001784148550958653,0.4281956522300661,-0.0016618986051284423,-0.39885566523083,0.0,0.00014285408381011075,0.0,3.915987171536058e-06,0.00011666461126170447,0.0002080865204668469
158,-0.0016230491036933747,-0.3895317848864103,0.00015068438942034135,0.036164253460887,0.0017361214189954843,0.4166691405589262,-0.0016093182488353674,-0.3862363797204762,0.0,0.00012421269334290952,0.0,7.6067253486968044e-06,0.0001073966150879853,0.00015811388300841965
159,-0.0016387069037308022,-0.3932896568953844,0.00016361002550946413,0.0392664061222691,0.001763007350427781,0.4231217641026648,-0.0016262753701288268,-0.3903060888309182,0.0,0.00011685856843119163,0.0,1.0851148461016987e-05,0.00010787696350564153,0.00011180339887499021
160,-0.0015241552086834864,-0.3657972500840395,0.00022242692949725473,0.0533824630793327,0.0017049391073007403,0.4091853857521698,-0.001584900954774704,-0.3803762291459323,0.0,0.00011798862705267028,0.0,1.1780991293857762e-05,9.813741046914209e-05,0.0002184032966784157
