,JA_diff_l_prox_-0.0013822848304448825,JV_l_prox_-0.3327357911416125,JA_diff_r_prox_0.0004554888289271211,JV_r_prox_0.11062711612850055,JA_diff_l_distal_0.0023315651693723064,JV_l_distal_0.5572882362303548,JA_diff_r_distal_-0.001948037948913763,JV_r_distal_-0.4653750796040931,EUC_dist_l_prox_0.0,EUC_dist_l_distal_0.00010720996865784232,EUC_dist_r_prox_0.0,EUC_dist_r_distal_6.066327693074043e-05,EUC_dist_cube_controller_9.115462816844765e-05,EUC_dist_cube_human_0.0002485477911734967
90,0.00020587039436059662,0.0494088946465469,-0.000116103865631767,-0.0278649277516172,0.0,-1.291725244562808e-20,0.0,7.01862749751244e-21,0.0,2.330921254523251e-05,0.0,1.7957290371945783e-06,1.6472829218606898e-08,2.2360679774997908e-05
91,0.0002741287967523709,0.0657909112205818,-5.845412368610248e-05,-0.0140289896846571,0.0,4.182225177068108e-21,0.0,1.2387856853594141e-20,0.0,1.4824493064224221e-05,0.0,8.360789781235983e-06,1.5183851094895375e-08,0.0001044030650891055
92,0.00024372974498432232,0.0584951387962328,-7.984682156114697e-05,-0.0191632371746689,0.0,-8.470329472543003e-22,0.0,-5.0954325733266505e-22,0.0,1.9734304036918405e-05,0.0,4.209314291633381e-06,1.3998599243790478e-08,0.00016763054614240213
93,0.00025792709809857595,0.0619025035436675,-5.184661420787329e-05,-0.0124431874099002,0.0,0.0,0.0,0.0,0.0,1.755216531228113e-05,0.0,5.746735738334943e-06,9.780792233186133e-08,0.00017464249196572982
94,0.00021474646738051106,0.051539152171329,-8.534198679321925e-05,-0.0204820768303614,0.0,3.3881317890172014e-21,0.0,1.932293910923873e-21,0.0,1.8570914024417057e-05,0.0,3.7361003078816652e-06,5.284210834596465e-08,0.00017888543819998315
95,6.581847870557045e-05,0.0157964348893383,-0.0001761028921060115,-0.0422646941054442,0.0,1.657008203066225e-20,0.0,-9.191630966689244e-21,0.0,1.546095110945694e-05,0.0,6.145572914876176e-06,2.1712637269494478e-08,0.00020591260281974005
96,-0.00011196611858388383,-0.0268718684601271,-0.000262627717482089,-0.0630306521957089,0.0,2.1672132048889322e-20,0.0,8.946785505373547e-21,0.0,4.742439403872518e-06,0.0,1.2679577033628728e-05,1.4758136765464764e-08,0.0002983286778035259
97,-0.00016883585523297384,-0.0405206052559151,-0.0002743817189523323,-0.0658516125485485,0.0,8.23210145612773e-21,0.0,-6.3527471044072535e-22,0.0,8.06317033388235e-06,0.0,1.8905734854038564e-05,1.3725203077411544e-08,0.0003190611226708763
98,-0.00024325844994343981,-0.058382027986427,-0.0003048915061693025,-0.0731739614806217,0.0,7.438008068076825e-21,0.0,-1.4823076576950256e-21,0.0,1.215674731396969e-05,0.0,1.975915325777275e-05,1.2664228691130361e-08,0.00038470768123342685
99,-0.000503124146140066,-0.1207497950736131,-0.0003917706252892783,-0.0940249500694294,1.0787850368565444e-07,2.5890840875688643e-05,3.608296206270012e-08,8.659910888695483e-06,0.0,1.7512906272525444e-05,0.0,2.1951623245537854e-05,1.975396146900021e-08,0.00040521599178709635
100,-0.0005774228319960217,-0.1385814796790491,-0.00044921958777244253,-0.1078127010653934,-1.0787850390769904e-08,-2.5890840884557e-06,-3.608296217372242e-09,-8.659910895048046e-07,0.0,3.623259553270246e-05,0.0,2.8204589856680403e-05,1.0560980683520732e-08,0.00043416586692184825
101,-0.0007839555871547166,-0.1881493409171211,-0.0005269588124883207,-0.1264701149972026,1.078785061281451e-09,2.5890840937850015e-07,3.608295884305335e-10,8.659910921693213e-08,0.0,4.1572226823637605e-05,0.0,3.2345682056082995e-05,9.450545910438522e-09,0.0005021951811795887
102,-0.0008870548892497832,-0.2128931734199514,-0.0006051204887312922,-0.1452289172955159,-1.078784839236846e-10,-2.5890841470754825e-08,-3.608291443413236e-11,-8.659910122332803e-09,0.0,5.64422120072634e-05,0.0,3.794153212781106e-05,1.0195410258192183e-07,0.0005852349955359815
103,-0.0009114792895235091,-0.2187550294856367,-0.0006772385209407039,-0.1625372450257618,1.0787815085677721e-11,2.5890836141667363e-09,3.6083358523342213e-12,8.659899464166355e-10,0.0,6.38669248902366e-05,0.0,4.3568384109450484e-05,4.868552181525936e-08,0.0006296824596572465
104,-0.0011728926956343644,-0.2814942469522554,-0.0007931242726574306,-0.19034982543777,1.0857886378889958e-07,2.6058927298611104e-05,4.815401855040591e-08,1.1556964464769654e-05,0.0,6.562767866781345e-05,0.0,4.876336698476321e-05,2.6115142552205853e-08,0.0005894064811316548
105,-0.001183503397778618,-0.284040815466863,-0.0008667087672262763,-0.2080101041342937,-1.0857886367787728e-08,-2.60589273093359e-06,-4.815401855040591e-09,-1.1556964452097418e-06,0.0,8.444487029636878e-05,0.0,5.710347053516659e-05,1.1460562142231741e-08,0.0005502726596879047
106,-0.001307534107393482,-0.3138081857744276,-0.0009391411588859366,-0.2253938781326221,0.0001717549589299594,0.0412211901431963,4.815401410951381e-10,1.1556964452097333e-07,0.0,8.521194860324079e-05,0.0,6.239979390548989e-05,3.478754942562934e-07,0.0004248529157249602
107,-0.0014147459435255305,-0.3395390264461164,-0.0009809812644318017,-0.2354355034636377,0.00010448407423402362,0.0250761778161591,-4.81540363139743e-11,-1.155696338628416e-08,0.0,9.414792941078433e-05,0.0,6.762386733373986e-05,0.0001428269754270278,0.0003769615364994149
108,-0.0013296640737497922,-0.3191193776999503,-0.000990376275695759,-0.2376903061669741,3.0031259951934786e-05,0.0072075023884737,4.8153703247066915e-12,1.155696871535383e-09,0.0,0.00010185886673091917,0.0,7.062867859755186e-05,0.00015452845742754207,0.0003008321791298268
109,-0.0014825920682641769,-0.3558220963833993,-0.001031084544502292,-0.2474602906805607,3.1140255737693856e-05,0.0074736613770462,-4.815037257799304e-13,-1.155688877929606e-10,0.0,9.57348831245994e-05,0.0,7.130679470880431e-05,0.00017523568193363945,0.0005403702434442515
110,-0.0014631912658021884,-0.3511659037925197,-0.0010930119108939484,-0.2623228586145503,2.5517968705202065e-05,0.0061243124892412,4.8183679268731794e-14,1.155608941871833e-11,0.0,0.00010675289665094925,0.0,7.42394708691952e-05,0.00016660620305475606,0.00038078865529319586
111,-0.00152987170941421,-0.3671692102594059,-0.0011210284762775968,-0.2690468343066259,3.168977815626306e-05,0.0076055467574927,-4.773959005888173e-15,-1.156408302449563e-12,0.0,0.00010534321418967043,0.0,7.869323154385676e-05,0.00017326642357054622,0.00032999999999999956
112,-0.0015703445661956472,-0.3768826958869536,-0.0011551850924961249,-0.2772444221990753,3.0943386419513e-05,0.007426412740681,4.440892098500626e-16,1.1457501614131618e-13,0.0,0.00011015410557169615,0.0,8.071491126015173e-05,0.00017848524087633037,0.00028017851452243785
113,-0.0016011131466249218,-0.3842671551899742,-0.0011752713620525324,-0.2820651268926211,3.0960169197014054e-05,0.0074304406072913,0.0,-1.0658141036401504e-14,0.0,0.0001130643673403634,0.0,8.31748610803578e-05,0.0001825384628574109,0.00022090722034374488
114,-0.0016207936900323183,-0.3889904856077542,-0.001181119549515941,-0.2834686918838311,3.0809759937855397e-05,0.0073943423850926,0.0,0.0,0.0,0.0001152765473837193,0.0,8.461611788060059e-05,0.00018530168222280122,0.00013000000000000034
115,-0.0017144553065111534,-0.4114692735626712,-0.001194065341067252,-0.2865756818561511,3.7784859526768244e-05,0.0090683662864319,0.0,0.0,0.0,0.00011669755793168924,0.0,8.504093150259493e-05,0.00019591430911093408,0.0002549509756796395
116,-0.0017395988518996708,-0.4175037244559334,-0.0012001995839592272,-0.2880479001502145,3.358144090659376e-05,0.0080595458175763,0.0,0.0,0.0,0.0001234451894163295,0.0,8.597624266551132e-05,0.00020001830422038588,0.00022803508501982651
117,-0.0016554363582517162,-0.3973047259804223,-0.0011810128648431784,-0.2834430875623654,2.6892994068328235e-05,0.0064543185764034,0.0,0.0,0.0,0.00012524793099756313,0.0,8.641359553316846e-05,0.0001911083778837164,0.00014142135623731067
118,-0.0016659731724115723,-0.3998335613787736,-0.0011692336713023943,-0.280616081112564,3.147817293946975e-05,0.0075547615054612,0.0,0.0,0.0,0.00011919439677253815,0.0,8.503259765880763e-05,0.000192092195492839,8.000000000000021e-05
119,-0.001648365135307972,-0.3956076324739113,-0.0011206898491936679,-0.2689655638064696,1.8820294095278634e-05,0.0045168705828544,0.0,0.0,0.0,0.00011994523187209897,0.0,8.418470461323902e-05,0.00019305994004992916,0.00011661903789690557
120,-0.0015510309390232013,-0.3722474253655776,-0.001078108873232675,-0.258746129575834,1.5843717201313723e-05,0.0038024921283032,0.0,0.0,0.0,0.00011868323942139356,0.0,8.068538894400851e-05,0.00018343411938964024,0.0001421267040355194
121,-0.0014879713122258886,-0.3571131149342171,-0.0010303016872579285,-0.2472724049419107,1.1083413431811628e-05,0.0026600192236426,0.0,0.0,0.0,0.00011167846247462608,0.0,7.762393786375711e-05,0.00017747689718592988,0.00015231546211727777
122,-0.0015039561579660576,-0.3609494779118491,-0.001021284164925751,-0.2451081995821909,3.42764221828995e-05,0.0082263413238894,-3.7963608113367187e-05,-0.0091112659472175,0.0,0.00010713094188093516,0.0,7.418842441989538e-05,0.00017946234991942972,0.00017804493814764895
123,-0.0013406620224353238,-0.3217588853844654,-0.0009404972315895099,-0.2257193355814948,0.0003253070612635467,0.0780736947032411,-0.00031348701143640856,-0.0752368827447338,0.0,0.00010828969264849677,0.0,7.352842552207648e-05,0.00014625816554637744,0.0002720294101747092
124,-0.0013851263814598225,-0.3324303315503573,-0.0009177432781698469,-0.2202583867607641,0.0003813004902942785,0.0915121176706375,-0.00036102703870277697,-0.086646489288678,0.0,9.652416948527126e-05,0.0,6.771385769722647e-05,0.00015082912898198804,0.00020024984394500782
125,-0.0013815464795772225,-0.3315711550985358,-0.0008644008414346871,-0.2074562019443187,0.00042157210804194545,0.1011773059300614,-0.00044044955733479885,-0.1057078937603384,0.0,9.972719801260898e-05,0.0,6.60822877592011e-05,0.00014981265957123856,0.00016155494421403506
126,-0.0013800043188662015,-0.3312010365278799,-0.0008313369051570207,-0.1995208572376842,0.00045845627827523217,0.110029506786065,-0.0004660944223275898,-0.1118626613586208,0.0,9.947120846451819e-05,0.0,6.223693673320528e-05,0.00014711851466049365,0.00016155494421403544
127,-0.001378187221658056,-0.3307649331979441,-0.0007977564496290945,-0.1914615479109884,0.0004894138361196676,0.1174593206687148,-0.0004935362937250609,-0.1184487104940091,0.0,9.936475577075883e-05,0.0,5.985286787529855e-05,0.00014473113994625323,0.0002247220505424427
128,-0.0013883091764077538,-0.333194202337874,-0.0007606216730360327,-0.1825492015286519,0.000534522614456745,0.1282854274696105,-0.0005320273031086398,-0.1276865527460766,0.0,9.922921024787176e-05,0.0,5.743770491301148e-05,0.00014287667665086937,0.00015297058540778276
129,-0.001629478963813269,-0.3910749513151814,-0.0008242310784863927,-0.1978154588367337,0.0006832853960432317,0.1639884950503735,-0.0006811146586366279,-0.1634675180727811,0.0,9.996022803923216e-05,0.0,5.476622184247145e-05,0.00016378964836943107,0.0003511409973215893
130,-0.0015451304937352806,-0.3708313184964757,-0.000742282678646955,-0.1781478428752786,0.0006859728793509046,0.1646334910442143,-0.0006823127402650897,-0.1637550576636182,0.0,0.00011732043458945514,0.0,5.934784422304576e-05,0.0001530122482090991,0.00024515301344262496
131,-0.0017336824281620755,-0.4160837827589,-0.0007454339800229137,-0.178904155205501,0.0008211961711735993,0.1970870810816654,-0.0008585601342124827,-0.2060544322109934,0.0,0.0001112473583732029,0.0,5.344322288027345e-05,0.00016817490946434294,0.0002531797780234435
132,-0.0019096336976617279,-0.4583120874388175,-0.000702155671548299,-0.1685173611715855,0.0010015382171527643,0.2403691721166529,-0.0010475345460603247,-0.2514082910544711,0.0,0.0001248241983005942,0.0,5.366993036083331e-05,0.00017912298748626684,0.0002473863375370605
133,-0.002024301194274214,-0.4858322866258053,-0.0006613670941422178,-0.1587281025941352,0.001130541885278613,0.2713300524668548,-0.001184237826225898,-0.2842170782942066,0.0,0.00013749651570864078,0.0,5.055527765047768e-05,0.00018569522304533325,0.00020248456731316474
134,-0.002152412596732378,-0.5165790232157711,-0.0006221477265594411,-0.1493154543742586,0.0012727727873445005,0.3054654689626829,-0.0013295092326170987,-0.3190822158280937,0.0,0.0001457468872600168,0.0,4.761469036466128e-05,0.00019315819348114291,0.00020124611797498065
135,-0.0024731587213950856,-0.593558093134815,-0.0005171176613670836,-0.1241082387280962,0.0016271907460805313,0.3905257790593346,-0.0016893797161193769,-0.4054511318686433,0.0,0.00015497155791921487,0.0,4.479975628030976e-05,0.00021183283717613732,0.00021633307652783897
136,-0.00287981682449312,-0.6911560378783531,-0.0003572790056060038,-0.0857469613454526,0.0020922595696465374,0.5021422967151701,-0.002171855546692636,-0.521245331206234,0.0,0.00017806616691549263,0.0,3.722987431780493e-05,0.00023518254310134676,0.00024738633753705966
137,-0.0026925739954617445,-0.6462177589108304,-0.0003298585900040063,-0.0791660616009542,0.0019603556753488016,0.4704853620837113,-0.0020608028562261183,-0.4945926854942732,0.0,0.00020735116552467292,0.0,2.57270177079414e-05,0.00022058933272537832,0.00014142135623730926
138,-0.0026463800534402004,-0.6351312128256554,-0.00027506893131967747,-0.0660165435167224,0.001983759149622344,0.4761021959093612,-0.0020784929988674206,-0.4988383197281833,0.0,0.0001938675217127102,0.0,2.3748807170671916e-05,0.00021393348190445227,0.00016124515496597218
139,-0.002702925757997021,-0.6487021819192949,-0.00019322652816422536,-0.046374366759403,0.0021086955462863433,0.5060869311087236,-0.0022036601090678065,-0.5288784261762668,0.0,0.00019053830940422747,0.0,1.9800196542623373e-05,0.00021410165122746279,0.00018027756377319887
140,-0.002633421423893778,-0.6320211417345163,-0.00013629121289404633,-0.032709891094584,0.0021063608264411116,0.5055265983458774,-0.002206018559399836,-0.5294444542559527,0.0,0.00019460933548241113,0.0,1.3914096406627186e-05,0.000206217022885896,0.00017464249196573153
141,-0.002563199957141382,-0.6151679897139439,-8.2513109443072e-05,-0.0198031462663493,0.002104122721171553,0.5049894530811799,-0.002202449982248611,-0.5285879957396551,0.0,0.0001896084535622206,0.0,9.816518113281803e-06,0.00019817214345206052,0.0001799999999999996
142,-0.0021741565295503307,-0.5217975670920896,-8.904939773957121e-05,-0.0213718554574954,0.00178681479049847,0.4288355497196374,-0.001887236576660123,-0.452936778398438,0.0,0.00018454754427306782,0.0,5.94412998051371e-06,0.00016893672013040725,9.486832980505081e-05
143,-0.0018609967832511343,-0.4466392279802651,-8.57965193211685e-05,-0.020591164637069,0.001513297703183647,0.3631914487640625,-0.0016551361082884908,-0.3972326659892458,0.0,0.00015654159433529447,0.0,6.409231772305538e-06,0.00015817028983686462,5.656854249492211e-05
144,-0.001680106536414705,-0.4032255687395393,-7.226083162414909e-05,-0.0173425995897957,0.0014221650418153597,0.3413196100356922,-0.001491202901295674,-0.3578886963109711,0.0,0.00013398712439089932,0.0,6.173650171120941e-06,0.00012884779030998333,6.082762530298257e-05
145,-0.0010452708916507403,-0.2508650139961816,-8.119183363852756e-06,-0.0019486040073209,0.0008933153410711769,0.2143956818570872,-0.0011256551252455393,-0.2701572300589357,0.0,0.00012097119951419925,0.0,5.201871372803151e-06,8.666358152224806e-05,0.00012083045973594467
146,-0.0010749127537267311,-0.2579790608944037,-1.9963429685798673e-05,-0.0047912231245987,0.0009529014685401016,0.2286963524496348,-0.001070787501153303,-0.2569890002767855,0.0,7.525803072202974e-05,0.0,5.872267632257352e-07,8.237227056093332e-05,0.00019104973174542943
147,-0.0010775115487847708,-0.258602771708357,-5.4428948934148735e-05,-0.0130629477441925,0.0009489582436033039,0.2277499784647977,-0.001003695590746534,-0.2408869417791648,0.0,7.739211901819532e-05,0.0,1.436880735393224e-06,8.123558614895495e-05,0.00028284271247461864
148,-0.0007489248299392681,-0.1797419591854194,1.7492403197150175e-05,0.004198176767307,0.0006887018271204415,0.1652884385088938,-0.0008356975604315586,-0.2005674145035829,0.0,7.758181792552599e-05,0.0,3.920025112653845e-06,5.7385853025875414e-05,0.00018027756377320028
149,-0.0007764337268828525,-0.1863440944518806,-1.7907766331592967e-05,-0.0042978639195902,0.0007201813218183917,0.1728435172364125,-0.0007834388010500293,-0.1880253122520128,0.0,5.392394908326222e-05,0.0,1.2610644156715684e-06,5.742974446079165e-05,0.00031320919526731637
150,-0.0008261461915017865,-0.1982750859604363,-8.49187733636958e-05,-0.0203805056072967,0.0007087118968372996,0.1700908552409541,-0.0007579325462888642,-0.1819038111093253,0.0,5.590310486079498e-05,0.0,1.28791642195494e-06,6.367807207450981e-05,0.0003401470270339003
151,-0.0008614346433681863,-0.2067443144083758,-0.00015401309780049832,-0.0369631434721115,0.0006831396890967234,0.1639535253832095,-0.0007219163244566174,-0.1732599178695785,0.0,5.94830413414029e-05,0.0,6.119952436493237e-06,6.929361790231482e-05,0.0002624880949681328
152,-0.0009599915901471467,-0.2303979816353106,-0.0002439940283581743,-0.0585585668059613,0.0006954067497866312,0.1668976199488037,-0.0007178179978895027,-0.1722763194934704,0.0,6.202238581277907e-05,0.0,1.1086243613166444e-05,8.058478779136567e-05,0.00026000000000000036
153,-0.0011834664858232369,-0.2840319565975667,-0.00035502695464029177,-0.0852064691136801,0.0007936130725306745,0.1904671374073599,-0.0008001234383545608,-0.1920296252051067,0.0,6.911979604910359e-05,0.0,1.7569960364251188e-05,0.00010247920585238621,0.0003413209633175203
154,-0.0011073608704904592,-0.2657666089176997,-0.0003730192239671526,-0.0895246137521288,0.0007043645438564727,0.1690474905255558,-0.0007308306315351176,-0.1753993515684192,0.0,8.52106630423988e-05,0.0,2.555726171359389e-05,9.878459997276655e-05,0.0002828427124746198
155,-0.0012647835528729612,-0.3035480526895118,-0.00043648138051499696,-0.1047555313235892,0.0007909887840801266,0.1898373081792188,-0.0007943419353863002,-0.1906420644927123,0.0,7.972773877632224e-05,0.0,2.6858180488169192e-05,0.00011297519973493915,0.0003395585369269917
156,-0.0014209328173832025,-0.3410238761719674,-0.0004950050259768801,-0.1188012062344506,0.0008701786431265512,0.208842874350385,-0.000871943885653037,-0.209266532556722,0.0,9.106481849751935e-05,0.0,3.143214875900963e-05,0.0001277880227960349,0.0003891015291668756
157,-0.0016035608226580567,-0.3848545974379186,-0.0005389441894758651,-0.129346605474204,0.000983643501902498,0.2360744404565976,-0.0009846370526094272,-0.2363128926262536,0.0,0.00010231002635895296,0.0,3.56319652998388e-05,0.0001438135576701625,0.0003008321791298268
158,-0.0015031545828795845,-0.3607570998911102,-0.0005405548566331797,-0.1297331655919543,0.0008912701692677105,0.2139048406242462,-0.0009075907965143681,-0.21782179116344,0.0,0.00011545400460709213,0.0,3.880461009024959e-05,0.0001371852955155057,0.0003397057550292603
159,-0.0016860079760734337,-0.4046419142576222,-0.0005496032210721147,-0.1319047730572969,0.0010428792852693602,0.2502910284646583,-0.001042969835772567,-0.2503127605854129,0.0,0.00010822680016432434,0.0,3.8925046182517125e-05,0.00015063263496200953,0.0002262741699796952
160,-0.0015657385248805111,-0.3757772459713248,-0.0005157388112915218,-0.1237773147099741,0.0009614148602588024,0.2307395664621175,-0.0009808654635783398,-0.2354077112588097,0.0,0.00012139248892213594,0.0,3.957128558151534e-05,0.00014079450660265975,0.0002580697580112777
