,JA_diff_l_prox_-0.00724864224338952,JV_l_prox_-1.7343705262769602,JA_diff_r_prox_0.0018134025957432798,JV_r_prox_0.4394345846885943,JA_diff_l_distal_0.0038573257079489703,JV_l_distal_0.9115650867852532,JA_diff_r_distal_-0.003703001889711832,JV_r_distal_-0.8747974472680617,EUC_dist_l_prox_0.0,EUC_dist_l_distal_0.0005326841127867451,EUC_dist_r_prox_0.0,EUC_dist_r_distal_0.0008367451600417722,EUC_dist_cube_controller_0.0010416325187433766,EUC_dist_cube_human_0.0004965362225831805
59,,-1.013079275709614,,1.0130773772767077,,-1.0186942178747322,,1.0187314044697888,0.0,0.0,0.0,0.0,0.0,0.0
60,-0.0228796814196065,-5.491123540705553,0.0228796791772351,5.491123002536415,0.0004244559241144419,0.101869421787474,-0.00042503835990526095,-0.1020092063772519,0.0,0.000303919872546343,0.0,0.0003039258481763996,5.9945259883327414e-06,0.0
61,-0.019494305157204628,-4.67863323772912,0.01805274177802141,4.332658026725147,0.01952512000070472,4.686028800169141,-0.017275998437478957,-4.146239624994961,0.0,0.0016473022595629556,0.0,0.0016472962241841438,0.00037277968937893485,0.0
62,-0.018433247906738393,-4.423979497617204,0.016303045710703956,3.9127309705689393,0.029491149006377282,7.077875761530552,-0.026167496404191803,-6.280199137006037,0.0,0.0014035685140120627,0.0,0.001299785694794649,0.0004842145931889333,0.0
63,0.0023014345289386062,0.5523442869452602,-0.0020370126508946207,-0.488883036214697,-0.0029491149006377615,-0.7077875761530548,0.0026053273274871946,0.625278558596924,0.0,0.0013271760108013013,0.0,0.0011738072084567083,0.0004031661957557505,0.0008950718749196758
64,0.00029429242898837416,0.0706301829572045,-0.0004960917430946177,-0.1190620183427002,0.0002943981566535525,0.0706555575968642,-0.00025957595706471714,-0.0622982296955216,0.0,0.0001657056737100922,0.0,0.00014666696378905176,0.0003234758903862965,0.0008950718749196758
65,0.00014997046118148116,0.0359929106835554,-0.0006165747384411224,-0.1479779372258667,-2.9245546169676118e-05,-0.0070189310807234,2.588915104584366e-05,0.0062133962509978,0.0,2.1187707699582278e-05,0.0,3.5720545065631414e-05,0.00024393185666866284,0.0008950718749196898
66,0.00022557999000982765,0.0541391976023559,-0.000924619501183277,-0.2219086802839838,2.9212169798675802e-06,0.0007010920751784,-2.578492444560432e-06,-0.000618838186689,0.0,1.0795323092519189e-05,0.0,4.43912526027619e-05,0.00016497085072070058,0.000895071874919676
67,0.00022666566620310746,0.0543997598887564,-0.0011662429562998566,-0.2798983095119788,-2.9125525746742653e-07,-6.990126179481893e-05,3.5703940737263906e-07,8.568945775699541e-05,0.0,1.6246709808936152e-05,0.0,6.656806907733462e-05,8.663319371163515e-05,0.0008950718749196754
68,0.00021688765373384378,0.0520530368961278,-0.0013917946380823665,-0.3340307131397626,8.152915920156545e-08,1.9566998220675087e-05,1.2228993885310402e-06,0.0002934958532388,0.0,1.632106608273781e-05,0.0,8.397542086298889e-05,2.2525224938981817e-05,0.0008950718749196901
