,JA_diff_l_prox_-0.003041550610151832,JV_l_prox_-0.7312707887954343,JA_diff_r_prox_-0.0009301223997788374,JV_r_prox_-0.21755824405140015,JA_diff_l_distal_0.0019291807764027118,JV_l_distal_0.4562064179035029,JA_diff_r_distal_-0.001611261686573612,JV_r_distal_-0.3802557706186004,EUC_dist_l_prox_0.0,EUC_dist_l_distal_0.00024011161671528726,EUC_dist_r_prox_0.0,EUC_dist_r_distal_0.000183964770457143,EUC_dist_cube_controller_0.00030668213751034113,EUC_dist_cube_human_0.000271667719348636
123,0.0006009439658820614,0.1442265518117046,-0.000498067366965671,-0.1195361680717688,0.0008764187952696734,0.210340510864722,-0.0008092577689848834,-0.1942218645563684,0.0,4.0781117529646756e-05,0.0,2.6273975712164165e-05,0.00016800221944615582,0.0
124,0.0007126441679506934,0.1710346003081645,-0.0003829548739049393,-0.0919091697371824,0.0007181655137541432,0.1723597233010039,-0.0006475236684428953,-0.1554056804262828,0.0,4.327276942193166e-05,0.0,3.586117691188951e-05,9.237350605097154e-05,0.0001303840481040531
125,0.0006796141468554673,0.1631073952453123,-0.00043348400043985436,-0.104036160105578,0.0005579237670489956,0.133901704091758,-0.0004767281793010003,-0.1144147630322365,0.0,5.1306107262556035e-05,0.0,2.756823657600175e-05,5.1638218756672725e-05,0.00012083045973594578
126,0.0007823240431604761,0.1877577703585167,-0.00028892306434091797,-0.0693415354418304,0.00039019002943097014,0.0936456070634373,-0.00047996316013465545,-0.1151911584323116,0.0,4.8935913617789486e-05,0.0,3.1213675444250235e-05,3.5335353599325994e-05,0.0001299999999999999
127,0.0007948533095988308,0.1907647943037183,-0.00025187987282682123,-0.0604511694784502,0.0003330340581747526,0.0799281739619405,-0.00038919907474721516,-0.0934077779393321,0.0,5.632279448999832e-05,0.0,2.0798435525976984e-05,4.783362967525832e-05,0.00012041594578792305
128,0.0007446784605305012,0.1787228305273324,-0.0003142619370657407,-0.0754228648957903,0.00022989956568642,0.0551758957647296,-0.00027642321067922193,-0.0663415705630112,0.0,5.722887907313856e-05,0.0,1.813676701699512e-05,7.925339026485073e-05,0.0001299999999999999
129,0.0008422246122608001,0.2021339069426031,-0.00016520519694218638,-0.0396492472661365,0.0002106029097832529,0.0505446983479696,-0.00021255260637809137,-0.0510126255307479,0.0,5.362188859961125e-05,0.0,2.262946779310127e-05,0.00011356610399586753,0.0001208304597359458
130,0.0008381684093040631,0.2011604182329818,-0.00013478090545071542,-0.0323474173081657,0.00013305873312985383,0.031934095951169,-0.00019855112001920805,-0.0476522688046042,0.0,6.0635815859484495e-05,0.0,1.1893516553717006e-05,0.00015404393307206775,0.00012041594578792305
131,0.000772010937282408,0.1852826249477768,-0.00018703269271458378,-0.0448878462515071,0.00010834639475110208,0.0260031347402641,-0.00010458014712377839,-0.0250992353097111,0.0,6.034993279083616e-05,0.0,9.704720859341232e-06,0.00019895700888736468,5.0990195135927875e-05
132,0.0008172541582711634,0.196140997985091,-5.785450259043756e-05,-0.0138850806217145,5.2165268090709205e-05,0.0125196643417674,-0.00018032816228918946,-0.043278758949416,0.0,5.558530858222364e-05,0.0,1.346389181453591e-05,0.00024171353101400575,0.00011000000000000007
133,0.0007326996395138341,0.1758479134833161,-0.00010883587274068685,-0.0261206094577612,2.0668619165498114e-05,0.0049604685997241,-0.00015034069181663057,-0.0360817660359858,0.0,5.884275259801119e-05,0.0,4.169377122080348e-06,0.00028749195372601555,7.810249675906663e-05
134,0.0007540982589977485,0.1809835821594479,2.16940764066198e-05,0.0052065783375923,9.143354326057729e-05,0.0219440503825344,-0.0001420466640084106,-0.0340911993620084,0.0,5.275690673853971e-05,0.0,7.837854975794321e-06,0.0003319509727235663,0.00037363083384538815
