frame,pitch,rmag,roll,tmag,x,y,yaw,z
0,0,0,0,0,0.0,0.0,0,0
1,0,1.5708059692049072,0,0,-4.546300480674002e-09,6.306563604674409e-10,0,0
2,0,1.5643418998519334,0,0,6.517878278685787e-05,0.00034643615785784343,0,0
3,0,1.553459115144406,0,0,0.00016168841082813925,0.0007702819359832469,0,0
4,0,1.5453980212159237,0,0,0.00020560194261896815,0.0010810145301176632,0,0
5,0,1.5389812495376074,0,0,0.0002285516021448641,0.001326281876324581,0,0
6,0,1.5343522193496357,0,0,0.00022371860717180727,0.0015009384869577314,0,0
7,0,1.5313063628216488,0,0,0.00022801118486445358,0.0016146290639544592,0,0
8,0,1.5298433083418126,0,0,0.00024123279211164271,0.0016672275641618217,0,0
9,0,1.5299687921720917,0,0,0.0002614697887115944,0.0016670615782498066,0,0
10,0,1.5317154329358917,0,0,0.0002816355662870709,0.0016631782780771875,0,0
11,0,1.5350853827073818,0,0,0.0003017894503575229,0.0016558078384069363,0,0
12,0,1.5400794165735954,0,0,0.00032193745536318114,0.0016453830678914705,0,0
13,0,1.5466980609582925,0,0,0.000342071948994306,0.0016325762382860542,0,0
14,0,1.5549421394722853,0,0,0.0003621351629896466,0.001618319205390073,0,0
15,0,1.5648118018784731,0,0,0.00038205499098304383,0.0016037731863000615,0,0
16,0,1.5711238170702149,0,0,0.00034638448275426753,0.0016350218404507233,0,0
17,0,1.5726228353003469,0,0,0.00034628490195746334,0.0016334935734788336,0,0
18,0,1.5724888095292961,0,0,0.00034621099009030017,0.0016336394863490922,0,0
19,0,1.5719055073837744,0,0,0.0003461136109004128,0.001634221110011408,0,0
20,0,1.5715612829949024,0,0,0.00034576243132439466,0.0016345677726136987,0,0
21,0,1.571217613875376,0,0,0.00034544533756340545,0.0016348751161083808,0,0
22,0,1.5708745643502666,0,0,0.00034511739772571004,0.0016351880578533706,0,0
23,0,1.5708531999200561,0,0,0.0003450915568864429,0.0016352092232670423,0,0
24,0,1.5708370088025672,0,0,0.00034507183332515933,0.0016352267074741522,0,0
25,0,1.5708265339529215,0,0,0.0003450596367956409,0.0016352385275841264,0,0
26,0,1.5708196581774316,0,0,0.0003450521194800373,0.0016352467782015379,0,0
27,0,1.5708150609379652,0,0,0.00034504753079275227,0.0016352527692405083,0,0
28,0,1.570811139807233,0,0,0.00034504373555891413,0.0016352580873014166,0,0
29,0,1.570807532279831,0,0,0.0003450402663426492,0.0016352630929923617,0,0
30,0,1.570804213227324,0,0,0.0003450370993322125,0.0016352678116820785,0,0
31,0,1.5708011596882185,0,0,0.0003450342103909491,0.0016352722662657804,0,0
32,0,1.5707983504221759,0,0,0.0003450315772752944,0.0016352764778816142,0,0
33,0,1.570795765888163,0,0,0.00034502917952195585,0.0016352804659749975,0,0
34,0,1.5708256734351036,0,0,0.00034506188807110284,0.0016352522050595564,0,0
35,0,1.5708187894176688,0,0,0.00034505400666592716,0.001635260425481344,0,0
36,0,1.5708142768619004,0,0,0.0003450494425641097,0.0016352663324402938,0,0
37,0,1.5708104183368279,0,0,0.0003450456475269799,0.0016352715877951118,0,0
38,0,1.5708068684085563,0,0,0.0003450421786264321,0.0016352765358112198,0,0
39,0,1.5708036024592762,0,0,0.00034503901196757326,0.0016352812013731288,0,0
40,0,1.5708005977755197,0,0,0.00034503612335842374,0.0016352856070779298,0,0
41,0,1.5707978334568713,0,0,0.0003450334905560435,0.0016352897737239025,0,0
42,0,1.5707952902748954,0,0,0.00034503109309752034,0.001635293720443881,0,0
43,0,1.5708252359292534,0,0,0.0003450638019384323,0.0016352654213735718,0,0
44,0,1.5708183921548875,0,0,0.0003450559277549171,0.001635273601600984,0,0
45,0,1.570813914647706,0,0,0.00034505136763602826,0.0016352794735262632,0,0
46,0,1.5708100850954259,0,0,0.00034504757189145473,0.0016352846998870518,0,0
47,0,1.570806561823065,0,0,0.00034504410237088344,0.0016352896212311896,0,0
48,0,1.5708055749581695,0,0,0.00034504248476151293,0.001635290170845266,0,0
49,0,1.570802411027539,0,0,0.0003450394255504589,0.0016352947337464063,0,0
50,0,1.5707995016452583,0,0,0.00034503664885708244,0.0016352990447460192,0,0
51,0,1.570799079627818,0,0,0.0003450356691546776,0.0016352990346453489,0,0
52,0,1.570798692663129,0,0,0.000345034755282541,0.0016352989879545865,0,0
53,0,1.5707960792938318,0,0,0.00034503234715756615,0.0016353030036629634,0,0
54,0,1.5708259614426807,0,0,0.00034506505884349147,0.0016352747681909474,0,0
55,0,1.5708190673912843,0,0,0.0003450571981810231,0.0016352829988200979,0,0
56,0,1.570816794066544,0,0,0.00034505418565276337,0.001635284825849903,0,0
57,0,1.5708127327161583,0,0,0.0003450502218544573,0.001635290282036822,0,0
58,0,1.5708112521509952,0,0,0.00034504815984885326,0.0016352913217600185,0,0
59,0,1.5708098913330384,0,0,0.00034504625026665663,0.0016352922408689186,0,0
60,0,1.570808639385374,0,0,0.00034504448513248564,0.0016352930522494091,0,0
61,0,1.5638210112569841,0,0,-0.0009972437730709086,0.0016884043498566759,0,0
62,0,1.549274592172302,0,0,-0.0007940681177178375,0.001997264582782432,0,0
63,0,1.5332556210949342,0,0,-0.0006508019437665723,0.0021039411924541618,0,0
64,0,1.520240861869396,0,0,-0.0006143776759678115,0.002096343157753089,0,0
65,0,1.5091059262468058,0,0,-0.0006424290392691166,0.0021067563456381166,0,0
66,0,1.4998948260126261,0,0,-0.0007237985489647823,0.0021003123086471565,0,0
67,0,1.492362980527424,0,0,-0.0007880836594735621,0.0021160330796882176,0,0
68,0,1.486538037431433,0,0,-0.0008495734739846968,0.0021333425886351787,0,0
69,0,1.4823290964634075,0,0,-0.0009102803952438694,0.002146287907121014,0,0
70,0,1.4797365174598314,0,0,-0.0009704496718088046,0.0021539175032055102,0,0
71,0,1.478759940940835,0,0,-0.0010300575850629636,0.0021557327295083917,0,0
72,0,1.479399302441548,0,0,-0.0010892474893731492,0.0021514969527648697,0,0
73,0,1.4816552742977736,0,0,-0.0011481447139905015,0.0021412694086616335,0,0
74,0,1.4855288300743197,0,0,-0.0012066781359547905,0.0021252370001413057,0,0
75,0,1.4986707605741514,0,0,-0.003196322332641756,0.0021474394737741875,0,0
76,0,1.496779718514182,0,0,-0.003288069348003975,0.0031456524614735526,0,0
77,0,1.4950652049403674,0,0,-0.003408692414362433,0.004101990765073282,0,0
78,0,1.4948371470173787,0,0,-0.0035150684051339517,0.004999214218593451,0,0
79,0,1.495790314791176,0,0,-0.0036067818247571496,0.005850977181717232,0,0
80,0,1.4979471845038292,0,0,-0.003680410813337046,0.006658526139881188,0,0
81,0,1.5013363240475057,0,0,-0.003732710178376672,0.007423357122712526,0,0
82,0,1.5060445114353438,0,0,-0.0037710251428194406,0.008144934033012224,0,0
83,0,1.514916026443604,0,0,-0.003799201560327995,0.008702866234377299,0,0
84,0,1.5249644449816993,0,0,-0.0038289844185954896,0.009213777988648447,0,0
85,0,1.536208695257146,0,0,-0.003865621596265799,0.00967765432825829,0,0
86,0,1.556676635240153,0,0,-0.005774307111551383,0.010047400032784565,0,0
87,0,1.5636904154315696,0,0,-0.005918883122771546,0.011335620117869982,0,0
88,0,1.5715106691221767,0,0,-0.006096738654361425,0.012610083331864419,0,0
89,0,1.5774319839455262,0,0,-0.006269215415451441,0.013815816826970861,0,0
90,0,1.5802011257065935,0,0,-0.006444610544019547,0.014906644406393055,0,0
91,0,1.5817061466492106,0,0,-0.0066237663746530956,0.01594944190408562,0,0
92,0,1.5819802413603763,0,0,-0.006809408974649145,0.016944277844644445,0,0
93,0,1.5777285032991701,0,0,-0.006975342518574499,0.017771649977916443,0,0
94,0,1.5721956901391927,0,0,-0.007132427029297053,0.01855249984602461,0,0
95,0,1.5613679965893492,0,0,-0.008837652907067202,0.018900265251215742,0,0
96,0,1.5555120534774205,0,0,-0.009019976309527705,0.019531926198215255,0,0
97,0,1.5532305721534143,0,0,-0.009185437470482309,0.02029842692346609,0,0
98,0,1.5529236454556583,0,0,-0.009317330824124715,0.020996038893882685,0,0
99,0,1.553838216727042,0,0,-0.009425949868469985,0.021653124526434753,0,0
100,0,1.5562407500211002,0,0,-0.009554909114369861,0.02225480152020856,0,0
101,0,1.56168489322389,0,0,-0.009665803291130962,0.02274107885558513,0,0
102,0,1.5684025735369957,0,0,-0.009772435789241769,0.02317833061871566,0,0
103,0,1.5846070712347058,0,0,-0.011652743064247012,0.02342935077414951,0,0
104,0,1.5827294323276182,0,0,-0.01181427047514098,0.02419692536595211,0,0
105,0,1.5795807352953908,0,0,-0.012022153892559296,0.024896321734280608,0,0
106,0,1.5752259234945767,0,0,-0.012221343347321821,0.025553019071730854,0,0
107,0,1.571674536784565,0,0,-0.01239412966901324,0.026104282495516995,0,0
108,0,1.566867353842965,0,0,-0.012558761388180413,0.026610608577305683,0,0
109,0,1.5655548001822692,0,0,-0.012638975976913408,0.02701289911754226,0,0
110,0,1.565470242695433,0,0,-0.0126888088111039,0.027380900687208,0,0
111,0,1.5659064455348077,0,0,-0.014722035389060927,0.02744099689336435,0,0
112,0,1.565327925641909,0,0,-0.015059977536230578,0.028125495172608705,0,0
113,0,1.5660642368938962,0,0,-0.015303526937418125,0.02890042463776854,0,0
114,0,1.5685075217356241,0,0,-0.015525676798046888,0.02961332661582111,0,0
115,0,1.5725383824043957,0,0,-0.01573115463973178,0.03026791421694547,0,0
116,0,1.57339007122127,0,0,-0.015923963488757003,0.03080672548841601,0,0
117,0,1.573198728654426,0,0,-0.016112820375474842,0.031299099158466626,0,0
118,0,1.5730639696642006,0,0,-0.017730353179946663,0.03146550060273465,0,0
119,0,1.5723080722000937,0,0,-0.017923427452270383,0.03213184135192573,0,0
120,0,1.5703187054232226,0,0,-0.018151461441874208,0.03272214828485254,0,0
121,0,1.569522768732789,0,0,-0.01833343070887871,0.03321705999300509,0,0
122,0,1.5686936742221853,0,0,-0.018480334542378584,0.03363370660366277,0,0
123,0,1.5688640474468891,0,0,-0.018603050997087613,0.03400748606190157,0,0
124,0,1.5690303429700665,0,0,-0.01870312769343586,0.034329179140945854,0,0
125,0,1.5713958868312832,0,0,-0.01876732884314201,0.034500173579747884,0,0
126,0,1.57141493454473,0,0,-0.020023558151964455,0.03448655744056309,0,0
127,0,1.5708451611273062,0,0,-0.020570774942472184,0.034976777607986176,0,0
128,0,1.570008722636084,0,0,-0.02068141962508945,0.03557216008019007,0,0
129,0,1.570069102499685,0,0,-0.020771544167696863,0.0360734998383474,0,0
130,0,1.5701261282526602,0,0,-0.020843613450760787,0.03649032655692375,0,0
131,0,1.5701786763660355,0,0,-0.020898393860084713,0.03682241571158204,0,0
132,0,1.570227044303765,0,0,-0.020936817983812264,0.03706956411505061,0,0
133,0,1.5702797312478702,0,0,-0.020963579437571347,0.037231006166347086,0,0
134,0,1.5703661201684993,0,0,-0.021809460815333952,0.03723344184191954,0,0
135,0,1.5677241434555789,0,0,-0.02250664755530528,0.03746234663912543,0,0
136,0,1.5636826813601254,0,0,-0.023459440816913084,0.037841289451759824,0,0
137,0,1.5644570364043164,0,0,-0.024275395683275715,0.0381170410669355,0,0
138,0,1.566518245564334,0,0,-0.025054516555352426,0.03836519009077832,0,0
139,0,1.569810946076381,0,0,-0.025796455046746606,0.03858580914524881,0,0
140,0,1.5733755111053027,0,0,-0.026497307001347354,0.03881156965370486,0,0
141,0,1.573172113556291,0,0,-0.02713186828246985,0.03904387109531246,0,0
142,0,1.5729414280859784,0,0,-0.027704333505469955,0.03928027236826362,0,0
143,0,1.5691631428934674,0,0,-0.02864849309380696,0.03936509012396522,0,0
144,0,1.5690296268108825,0,0,-0.02888194813784061,0.039533722237826696,0,0
145,0,1.5690311767884746,0,0,-0.028768317019772165,0.03998546723467272,0,0
146,0,1.570309898883846,0,0,-0.028683263502741776,0.04040194024864424,0,0
147,0,1.5728341177809675,0,0,-0.028626703639785266,0.04078144185934976,0,0
148,0,1.5728173885660977,0,0,-0.02852896855692505,0.0410788388162987,0,0
149,0,1.5726268478312444,0,0,-0.02843625563869274,0.04132699191313316,0,0
150,0,1.5710778784725492,0,0,-0.028324372500714977,0.04153291377017754,0,0
151,0,1.5630425023677568,0,0,-0.029092715422077746,0.04160351957774977,0,0
152,0,1.5561163439917365,0,0,-0.02928082673374011,0.04192162243932815,0,0
153,0,1.5574341345012057,0,0,-0.02934172066647892,0.042557003315263936,0,0
154,0,1.558502127151682,0,0,-0.02939529255736235,0.04313557918309732,0,0
155,0,1.5594828721842593,0,0,-0.029447517028789755,0.043653236489806096,0,0
156,0,1.5604291990748338,0,0,-0.029503425342448222,0.044090984455034066,0,0
157,0,1.5612638899296156,0,0,-0.029550545333851826,0.044486437011197255,0,0
158,0,1.5620877927645322,0,0,-0.03109954822899077,0.04466307972383782,0,0
159,0,1.560353486332239,0,0,-0.032070736952226495,0.04511693222687235,0,0
