frame,pitch,rmag,roll,tmag,x,y,yaw,z
0,0,0,0,0,0.0,0.0,0,0
1,0,1.4899865788314843,0,0,-0.00012219356236613487,7.948450891925862e-05,0,0
2,0,1.492949795222116,0,0,-0.00027813745665849457,4.883566568933406e-05,0,0
3,0,1.5308457622434084,0,0,-0.000330420267799676,-6.004445559965044e-05,0,0
4,0,1.5820182866128336,0,0,-0.0005255777791395914,-2.0276207727765172e-05,0,0
5,0,1.5759239499882958,0,0,-0.0004910718685902221,1.584267864040978e-05,0,0
6,0,1.5742143112424987,0,0,-0.00047563222355089056,1.4966922604331412e-05,0,0
7,0,1.573080476520196,0,0,-0.00047667201069779685,1.5797508402443095e-05,0,0
8,0,1.5723263846530309,0,0,-0.00047734796837586033,1.6292480189777914e-05,0,0
9,0,1.5718396227334737,0,0,-0.00047774644395341903,1.65285653239422e-05,0,0
10,0,1.5714791823219285,0,0,-0.00010886404912480708,2.314462001107298e-05,0,0
11,0,1.5711632174073673,0,0,-4.434027927769469e-05,2.3096213183027015e-05,0,0
12,0,1.5709040296963868,0,0,-4.458447710517044e-05,2.340161265149132e-05,0,0
13,0,1.5708422699422921,0,0,-4.46504391599098e-05,2.3470994484464658e-05,0,0
14,0,1.5143352616609995,0,0,-0.0015338192589592196,0.00033875272333372397,0,0
15,0,1.4661391449258547,0,0,-0.0016188756287206529,0.0004812350286191591,0,0
16,0,1.4614244755756463,0,0,-0.0017587367788661798,0.0004943422207957238,0,0
17,0,1.4763022690735088,0,0,-0.0037593936607659318,0.0029189895283430467,0,0
18,0,1.4997244360682769,0,0,-0.003997484450426093,0.0060017372374769895,0,0
19,0,1.5625330011512344,0,0,-0.004488200843405369,0.007876713041737232,0,0
20,0,1.5912627367261323,0,0,-0.006414680412694687,0.009818439661923917,0,0
21,0,1.5642824303960998,0,0,-0.0071116375479626515,0.011362197570049193,0,0
22,0,1.5673948165759743,0,0,-0.008473727897690072,0.011669601352804149,0,0
23,0,1.562817372371764,0,0,-0.011664651420166828,0.012810360454099612,0,0
24,0,1.5696279321971023,0,0,-0.012516135198399761,0.013905605843605673,0,0
25,0,1.5816181122130692,0,0,-0.01495473556730928,0.015125399888005181,0,0
26,0,1.5649255402993332,0,0,-0.016077127481126573,0.01625199548416323,0,0
27,0,1.5694258588090801,0,0,-0.016746469887529175,0.01646671284478693,0,0
28,0,1.5643023527069586,0,0,-0.020494025083840576,0.01702776249560428,0,0
29,0,1.5720936612301921,0,0,-0.021483222887820317,0.018124349445287097,0,0
30,0,1.5728480462966263,0,0,-0.0215170861934728,0.018242633399727398,0,0
31,0,1.570142038535747,0,0,-0.022073719092327984,0.019203285991296476,0,0
32,0,1.5702306522642562,0,0,-0.022666113340879885,0.01972783906103187,0,0
33,0,1.5704332237599645,0,0,-0.023046972950974277,0.01962794136784582,0,0
34,0,1.5720623501670317,0,0,-0.024393234667427915,0.020397365388530903,0,0
35,0,1.5717568156100767,0,0,-0.024907318400890752,0.02082349850028492,0,0
36,0,1.571417339929749,0,0,-0.025133300267002792,0.02082387389940138,0,0
