frame,pitch,rmag,roll,tmag,x,y,yaw,z
0,0,0,0,0,0.0,0.0,0,0
1,0,1.5708059692049072,0,0,-4.546300480674002e-09,6.306563604674409e-10,0,0
2,0,1.5643418998519334,0,0,6.517878278685787e-05,0.00034643615785784343,0,0
3,0,1.553459115144406,0,0,0.00016168841082813925,0.0007702819359832469,0,0
4,0,1.5453980212159237,0,0,0.00020560194261896815,0.0010810145301176632,0,0
5,0,1.5390033338744402,0,0,0.00022163127554222073,0.001324617921537652,0,0
6,0,1.534797799133941,0,0,0.00021796581950034094,0.0014692194581965579,0,0
7,0,1.532629194274271,0,0,0.00020872892549550284,0.0015303520009601612,0,0
8,0,1.5323834455300276,0,0,0.00019059718709280832,0.0015405865128800822,0,0
9,0,1.5330333606426174,0,0,0.000169920055069508,0.0015616151027684766,0,0
10,0,1.5344688375243896,0,0,0.00014789256476707894,0.0015907880111276085,0,0
11,0,1.5365592003788646,0,0,0.00012693149033407366,0.0016311912808417983,0,0
12,0,1.5391972977299906,0,0,0.00010811862194386502,0.0016892232063199786,0,0
13,0,1.542305342734147,0,0,9.126819496061052e-05,0.001771086613423456,0,0
14,0,1.5458357000718994,0,0,7.598133549287503e-05,0.0018811795725019176,0,0
15,0,1.549763041085802,0,0,6.237854248754401e-05,0.0020220460848752175,0,0
16,0,1.554158874966906,0,0,5.0148023700025315e-05,0.0021940125373167974,0,0
17,0,1.5590120768546298,0,0,3.8587913245091314e-05,0.002402647549520215,0,0
18,0,1.5642472284308737,0,0,2.8850148223045813e-05,0.0026531206547058817,0,0
19,0,1.569982442977924,0,0,2.4878434237123223e-05,0.0029279677859976594,0,0
20,0,1.57596527132621,0,0,2.1035412952620813e-05,0.0032165070753346625,0,0
21,0,1.5779220507159235,0,0,-1.6104266338313905e-05,0.0033085242440840656,0,0
22,0,1.5777497480479923,0,0,-1.9652377955242032e-05,0.0033657799589087156,0,0
23,0,1.5775959640568569,0,0,-2.0181097813438137e-05,0.003427885432504496,0,0
24,0,1.577453289435139,0,0,-1.9940238458483373e-05,0.003494039058073689,0,0
25,0,1.5773200496525597,0,0,-1.9149471406714048e-05,0.0035641646136674587,0,0
26,0,1.5771952890896275,0,0,-1.7949137047471665e-05,0.0036381851497473694,0,0
27,0,1.577078233610702,0,0,-1.6406692544749777e-05,0.0037160234006194948,0,0
28,0,1.576968205102194,0,0,-1.4579382964711821e-05,0.003797603464617938,0,0
29,0,1.576864600913279,0,0,-1.2512942202213112e-05,0.0038828498848127446,0,0
30,0,1.5767668706166307,0,0,-1.0248050878540092e-05,0.003971686297583293,0,0
31,0,1.5766745179187205,0,0,-7.818425477634596e-06,0.0040640362914893535,0,0
32,0,1.576587076842719,0,0,-5.259377181815524e-06,0.004159821850377443,0,0
33,0,1.576504136008018,0,0,-2.596027219264188e-06,0.00425896487089103,0,0
34,0,1.576425334146587,0,0,1.54466170376121e-07,0.004361387405114159,0,0
35,0,1.5763502910020963,0,0,2.9570283311978806e-06,0.004467008947942469,0,0
36,0,1.5762786818180092,0,0,5.790986206723507e-06,0.00457574941588898,0,0
37,0,1.5762102095114894,0,0,8.63660760623689e-06,0.004687527481725462,0,0
38,0,1.5761445985474813,0,0,1.1475478319499076e-05,0.004802262841864774,0,0
39,0,1.5760816013573746,0,0,1.4292580886222534e-05,0.00491987370308028,0,0
40,0,1.5760209803197052,0,0,1.7070779355393278e-05,0.005040278607435916,0,0
41,0,1.5759625248569695,0,0,1.9797492979894655e-05,0.005163394888548695,0,0
42,0,1.575906044030068,0,0,2.246202136351591e-05,0.00528914030584185,0,0
43,0,1.575851356625734,0,0,2.5052622576980756e-05,0.0054174327136302936,0,0
44,0,1.575798299215571,0,0,2.7559788868815626e-05,0.0055481894479536276,0,0
45,0,1.5757617432159898,0,0,2.997294325223083e-05,0.0056819110528567585,0,0
46,0,1.5757405666675108,0,0,3.2288156089439435e-05,0.005818476790042604,0,0
47,0,1.5757189712477684,0,0,3.450093580811514e-05,0.0059571958213428255,0,0
48,0,1.5756969469211675,0,0,3.660056650109118e-05,0.006097990176250567,0,0
49,0,1.5756745151507008,0,0,3.858599638245024e-05,0.006240782391092603,0,0
50,0,1.575651677799585,0,0,4.0452113602716594e-05,0.006385494587873658,0,0
51,0,1.5756284412517154,0,0,4.2195644827595506e-05,0.006532048652687916,0,0
52,0,1.57560481219182,0,0,4.381385793670504e-05,0.006680366385507841,0,0
53,0,1.575580798259685,0,0,4.530456584744884e-05,0.006830370251918211,0,0
54,0,1.5755564094314554,0,0,4.666824767525027e-05,0.006981982196967218,0,0
55,0,1.5755316487110125,0,0,4.790267026322733e-05,0.0071351249505439696,0,0
56,0,1.5755065235341281,0,0,4.900781297573573e-05,0.007289720971153102,0,0
57,0,1.5754810405142161,0,0,4.998354775239898e-05,0.007445693756786886,0,0
58,0,1.5754552067798242,0,0,5.082990245972235e-05,0.007602966150300899,0,0
59,0,1.575429028886006,0,0,5.154748074266225e-05,0.007761462421712884,0,0
60,0,1.5754025137923362,0,0,5.213746529730959e-05,0.007921106921552928,0,0
61,0,1.575375668525892,0,0,5.260114009487537e-05,0.008081824390244213,0,0
62,0,1.5753485025773324,0,0,5.294132566335457e-05,0.008243540350796053,0,0
63,0,1.5753210217490337,0,0,5.315976991423062e-05,0.008406180577729405,0,0
64,0,1.5752932327582208,0,0,5.325878393188699e-05,0.008569671974389764,0,0
65,0,1.5752651428803297,0,0,5.324029426265273e-05,0.008733941779418108,0,0
66,0,1.5752367592999,0,0,5.310722540433662e-05,0.00889891793054276,0,0
67,0,1.57520808938837,0,0,5.286170144413433e-05,0.00906452907388014,0,0
68,0,1.5751791401747963,0,0,5.25070606014909e-05,0.009230705213498225,0,0
69,0,1.5751499193272225,0,0,5.2045823098005126e-05,0.009397376476670383,0,0
70,0,1.5751204343374372,0,0,5.148133282661558e-05,0.009564473768040982,0,0
71,0,1.5750906925827284,0,0,5.0816549148520164e-05,0.00973192942411688,0,0
72,0,1.5750607018681082,0,0,5.005436386025473e-05,0.00989967604733924,0,0
73,0,1.5750304711429841,0,0,4.9199098008324093e-05,0.010067647614229153,0,0
74,0,1.575000008337519,0,0,4.825441062192208e-05,0.010235778790136485,0,0
75,0,1.5749693205866946,0,0,4.7223045539794434e-05,0.010404005244448622,0,0
76,0,1.574938415823879,0,0,4.610860652421795e-05,0.010572263386753405,0,0
77,0,1.5749073019751867,0,0,4.4914684426109867e-05,0.010740490869185743,0,0
78,0,1.5748759871795834,0,0,4.364425037443435e-05,0.010908626190770654,0,0
79,0,1.574844478851042,0,0,4.2300678747730416e-05,0.011076609117560199,0,0
80,0,1.5748127857165013,0,0,4.088675044713544e-05,0.011244380018756439,0,0
81,0,1.5747809159499293,0,0,3.940669231926034e-05,0.011411880763361887,0,0
82,0,1.5747488781605647,0,0,3.786336187584002e-05,0.011579053970592612,0,0
