frame,pitch,rmag,roll,tmag,x,y,yaw,z
0,0,0,0,0,0.0,0.0,0,0
1,0,1.5708059692049072,0,0,-4.546300480674002e-09,6.306563604674409e-10,0,0
2,0,1.5643418998519334,0,0,6.517878278685787e-05,0.00034643615785784343,0,0
3,0,1.553459115144406,0,0,0.00016168841082813925,0.0007702819359832469,0,0
4,0,1.5453980212159237,0,0,0.00020560194261896815,0.0010810145301176632,0,0
5,0,1.53895893052323,0,0,0.0002354882091848937,0.0013279735941649495,0,0
6,0,1.53421292990217,0,0,0.0002443792437640885,0.0015073163288516767,0,0
7,0,1.5310490421532412,0,0,0.0002590461204837639,0.00162529010395146,0,0
8,0,1.5294674716474055,0,0,0.00027935369942707895,0.0016817439365449105,0,0
9,0,1.5294714103755698,0,0,0.00030445561470070627,0.0016818183290975564,0,0
10,0,1.5310976032423886,0,0,0.0003295118066786437,0.0016781797107898733,0,0
11,0,1.5343471030183684,0,0,0.0003545605584961153,0.0016710334727643161,0,0
12,0,1.5392206304742535,0,0,0.0003796075438603037,0.0016607784786279167,0,0
13,0,1.545719002828894,0,0,0.0004046185551299558,0.0016480785025501932,0,0
14,0,1.5538427815620097,0,0,0.00042952626675398013,0.0016338383441496518,0,0
15,0,1.5635921491794937,0,0,0.0004542517030247436,0.0016192013229839597,0,0
16,0,1.5713929762609151,0,0,0.0004560764447180377,0.0016112337060146809,0,0
17,0,1.5735878859965977,0,0,0.00045630372205692664,0.0016090627299350235,0,0
18,0,1.5741499655734312,0,0,0.00045631418164143397,0.001608453893176237,0,0
19,0,1.5730804148278128,0,0,0.00045623149907121814,0.0016096340015062105,0,0
20,0,1.5720206757805393,0,0,0.0004559680714146243,0.0016107444571662188,0,0
21,0,1.5652253448951217,0,0,-0.0007066096329087858,0.0016555517448122725,0,0
22,0,1.551387489024662,0,0,-0.0005001214094764946,0.0019542823304185553,0,0
23,0,1.5358850706977365,0,0,-0.0003888691098656718,0.002100905124164887,0,0
24,0,1.5231779693636667,0,0,-0.0003353242392153469,0.002157287528497198,0,0
25,0,1.5120057100865454,0,0,-0.00030369109770946484,0.002185675193829839,0,0
26,0,1.5024540447397696,0,0,-0.00027342645528169527,0.0022135221277259087,0,0
27,0,1.4945236484682636,0,0,-0.00024389635380785921,0.002239073588740509,0,0
28,0,1.4882130585839846,0,0,-0.00021501868141281328,0.0022611446302060745,0,0
29,0,1.4835209309646347,0,0,-0.00018667871226329174,0.002278732283312934,0,0
30,0,1.4804460782956368,0,0,-0.00015875765828235545,0.0022910553074464712,0,0
31,0,1.478987738816774,0,0,-0.00013113644793375908,0.002297572366704387,0,0
32,0,1.4791456192839347,0,0,-0.00010369886529121656,0.002297983432781009,0,0
33,0,1.4809203195126075,0,0,-7.633327289292704e-05,0.002292243461298027,0,0
34,0,1.4843124385894246,0,0,-4.8949734688867796e-05,0.0022805364952481477,0,0
35,0,1.4893226481302657,0,0,-2.147529640068599e-05,0.002263287391177954,0,0
36,0,1.4959516861407063,0,0,6.1458143776155995e-06,0.0022411633041606316,0,0
37,0,1.5042008232203983,0,0,3.3893075653554665e-05,0.0022150496254048357,0,0
38,0,1.4985278955170636,0,0,0.00015507558297505274,0.002954431832987797,0,0
39,0,1.4898068180723043,0,0,0.00028375943732430174,0.0034977697507830308,0,0
40,0,1.4837913608420716,0,0,0.0003819297006707661,0.003937743610941763,0,0
41,0,1.4793271943638522,0,0,0.000465057731630545,0.004317499595278912,0,0
42,0,1.4764113470876326,0,0,0.000535721398804583,0.004636335694697458,0,0
43,0,1.4750420765421293,0,0,0.0005964605094586778,0.004893696437553191,0,0
44,0,1.4752195172543385,0,0,0.0006498484733224552,0.005089128184611019,0,0
45,0,1.4769432923509345,0,0,0.0006983979637654814,0.00522238831533281,0,0
46,0,1.4802147565026926,0,0,0.0007446291519820626,0.005293334629218049,0,0
47,0,1.4887048496691555,0,0,-0.00020266714369521536,0.005390291342576958,0,0
48,0,1.485294596274431,0,0,1.843364095316346e-06,0.006255105804832628,0,0
49,0,1.4811718896194157,0,0,0.00018546095528692905,0.007045366509883688,0,0
50,0,1.4788813632666995,0,0,0.00036393061067686405,0.007761540585167537,0,0
51,0,1.4788150822879529,0,0,0.0005296379417178963,0.008390211618428206,0,0
52,0,1.4799018557671566,0,0,0.0006907066347644958,0.00897244639378314,0,0
53,0,1.482164639173388,0,0,0.0008551972367342662,0.009507883340074214,0,0
54,0,1.4869520213628464,0,0,0.0010080388493818608,0.009943196849000663,0,0
55,0,1.493206768973427,0,0,0.0011509581929999644,0.010320723672933269,0,0
56,0,1.5067793356177466,0,0,-0.00010075879898878915,0.010617122517413202,0,0
57,0,1.5096876434605577,0,0,0.0001420755338173716,0.011685090089142564,0,0
58,0,1.5134110031935541,0,0,0.00035476896543765906,0.012743037481169922,0,0
59,0,1.5178478280450403,0,0,0.0005620222771379749,0.013772539904236825,0,0
60,0,1.5234735411278706,0,0,0.0007639026588270852,0.014754594990025433,0,0
61,0,1.53031475856884,0,0,0.000964647592798558,0.015688705378769263,0,0
62,0,1.5384098582870032,0,0,0.0011691997443807121,0.016574827764711836,0,0
63,0,1.5478067512403062,0,0,0.0013830845034296917,0.01741356730416524,0,0
64,0,1.5689685383999503,0,0,-0.0007634581892261584,0.018021577652242243,0,0
65,0,1.5808779014622745,0,0,-0.0006287882321806954,0.019357403666321216,0,0
66,0,1.5800519159284825,0,0,-0.00046728466100715634,0.020198174320120305,0,0
67,0,1.5779770375602864,0,0,-0.00031491449311743676,0.020994169147442204,0,0
68,0,1.5753742303026415,0,0,-0.0001756091860981187,0.021736169652057324,0,0
69,0,1.5714908429376906,0,0,-6.824770769016968e-05,0.022424380719235998,0,0
70,0,1.5663567081830783,0,0,2.0328241149153786e-05,0.02306568376601323,0,0
71,0,1.56663611858089,0,0,6.645127386393399e-05,0.023456298315195856,0,0
72,0,1.5608501384440185,0,0,-0.0011097659472573546,0.023803790769174105,0,0
73,0,1.5644101137885067,0,0,-0.00171317604843342,0.02435486921305502,0,0
74,0,1.5749654460721512,0,0,-0.0018845698515414125,0.024697979155706373,0,0
75,0,1.5791820125372544,0,0,-0.0018327385410692976,0.025111096313683495,0,0
76,0,1.5821860656320217,0,0,-0.001734195579043898,0.025533246598449216,0,0
77,0,1.5827015096910992,0,0,-0.0016068418991999121,0.025866765446156653,0,0
78,0,1.5816799110562918,0,0,-0.0014498479565183736,0.026163136790972874,0,0
79,0,1.579037016040814,0,0,-0.0012660241762631644,0.026412950262940632,0,0
80,0,1.5737372977913027,0,0,-0.0020270481297914303,0.026813955840101017,0,0
81,0,1.5673913562000628,0,0,-0.002222018377204947,0.027269817356437992,0,0
82,0,1.5640167686590807,0,0,-0.002360085461822918,0.027627526090863913,0,0
83,0,1.5631900808591364,0,0,-0.002481197861034876,0.027889070203401062,0,0
84,0,1.563841410179648,0,0,-0.0026005310173402175,0.028093886819486935,0,0
85,0,1.5652197846692406,0,0,-0.0026935181363640166,0.028238795352072715,0,0
86,0,1.5661227354524885,0,0,-0.0027339726842187475,0.028306656048521617,0,0
87,0,1.5670016053779408,0,0,-0.0027344713089926215,0.028305907702479483,0,0
88,0,1.5673521812151952,0,0,-0.002757291778685781,0.028415363839689234,0,0
89,0,1.567002064375673,0,0,-0.0026493024607525777,0.02906946033210872,0,0
90,0,1.567421054278169,0,0,-0.0025556621200009443,0.02963562933695485,0,0
91,0,1.5676980046106666,0,0,-0.002473299733271628,0.030140756731738022,0,0
92,0,1.5688448350168427,0,0,-0.002407332997507157,0.03053256839439253,0,0
93,0,1.569962617679939,0,0,-0.002355117275352055,0.030839103457841355,0,0
94,0,1.571052646512155,0,0,-0.0023167557873537198,0.03106033382622228,0,0
95,0,1.5710364738163645,0,0,-0.0022888563196348673,0.03119741488137756,0,0
96,0,1.5706838752169825,0,0,-0.002012053814866283,0.031639909040815734,0,0
97,0,1.570174791066937,0,0,-0.001908863162941557,0.03222540048170214,0,0
98,0,1.5702213764295074,0,0,-0.0018215581891825193,0.03272343153431673,0,0
99,0,1.570266834141619,0,0,-0.0017497432041480604,0.03313632604568589,0,0
100,0,1.5703127000399553,0,0,-0.001689826838556897,0.03349019116061719,0,0
101,0,1.5703586869413917,0,0,-0.001641212562233042,0.0337892860384548,0,0
102,0,1.572208332154417,0,0,-0.0016161172852710492,0.03394687373995953,0,0
103,0,1.5717764164288521,0,0,-0.0017704077577504083,0.03430351585149263,0,0
104,0,1.5713093215780527,0,0,-0.00171023283776193,0.03480542371270065,0,0
105,0,1.5712653302009425,0,0,-0.0016621682313545352,0.035209242825765846,0,0
106,0,1.5712274767101038,0,0,-0.001624129565275752,0.03552759914340839,0,0
107,0,1.5711922828743408,0,0,-0.0015961621909547188,0.03576036230372259,0,0
108,0,1.571160381396732,0,0,-0.001578308177257216,0.03590752017076332,0,0
109,0,1.5711312070764614,0,0,-0.0015706490007684707,0.0359690320557115,0,0
110,0,1.5719569001332083,0,0,-0.0021983721355604293,0.0358976842962998,0,0
111,0,1.5717808026168296,0,0,-0.002502081160553097,0.03598572484480678,0,0
112,0,1.5703798757877945,0,0,-0.002810250709272998,0.03602383814851837,0,0
113,0,1.570424973438997,0,0,-0.003058556513614973,0.036020890585115484,0,0
114,0,1.5704591783836186,0,0,-0.003265833026507632,0.035980138127415906,0,0
115,0,1.5704856367653677,0,0,-0.003421939110600223,0.035912437773226835,0,0
