,JA_diff_l_prox_-0.003423266060018498,JV_l_prox_-0.17083478860988166,JA_diff_r_prox_0.001986906063116361,JV_r_prox_0.1101946066552442,JA_diff_l_distal_0.0061425456964942825,JV_l_distal_0.3030411609319459,JA_diff_r_distal_-0.005715356145982228,JV_r_distal_-0.2826201713427906,EUC_dist_l_prox_0.0,EUC_dist_l_distal_0.00027008986723746185,EUC_dist_r_prox_0.0,EUC_dist_r_distal_0.0001926915449276332,EUC_dist_cube_controller_0.00027887828932028353,EUC_dist_cube_human_0.0008669119599550165
14,,-3.5504372063580854,,3.5789086898164406,,5.843468067207706,,-5.431581853362886,0.0,0.0,0.0,0.0,0.0,0.0
15,-0.006266804547917837,0.3596010927208025,0.006762048934277787,-0.3409927387516254,0.014924853552088613,-0.3731594758044255,-0.013892548060487564,0.3258148565936086,0.0,0.0016241817434173326,0.0,0.0016627959012542998,0.0013054770390698957,0.0
16,0.00276355149766383,0.0725763802715149,-0.002692471678542585,-0.07200558529027,-0.0003333869954307289,0.0597028221077544,0.00013454842003390866,-0.0565823044356537,0.0,0.00028508272678661053,0.0,0.00027454991633755755,0.00022968649370362114,0.0
17,0.0018245530072416027,0.0789344366483115,-0.0022187076227941915,-0.0991089646478258,0.00015813126194452742,-0.0041652412036132,-0.0001475075100394463,0.003867817593457,0.0,0.0001294546277378877,0.0,0.0001516187258730621,0.0011220477277342213,0.0
18,0.0010790652800867218,0.0398520887963355,-0.0017770982742645325,-0.071355139069194,-8.694869015779538e-06,0.0005663086930798,-5.6457764447293e-05,0.0015055403852617,0.0,8.942061682656337e-05,0.0,0.0001362761535641381,0.0010754004222734476,0.0
19,0.00019954251446807625,0.0039019682100277,-0.0007329293134017423,-0.0230459239993807,0.0004163102288752274,0.044941949370003,-0.00014349085291232022,0.0038264227443294,0.0,2.515199150099957e-05,0.0,6.726511460331092e-05,6.0848582204219504e-05,5.8309518948453004e-05
20,-0.00034565594895163976,-0.018395301972378,-0.0011942660692909612,-0.056361837960785,0.0004155459183659005,0.0155297032730519,9.414434859467136e-06,-0.000251051596253,0.0,1.8194070683729332e-05,0.0,7.599250716245682e-05,8.30119386818419e-05,5.8309518948453004e-05
21,-0.00020947164728268852,-0.0072145463939627,-0.0010410282400268311,-0.042209740909862,0.0006767900473581001,0.0300755709773042,-6.176810711799874e-07,1.6471495231762393e-05,0.0,1.8438121771522294e-05,0.0,7.919857763084621e-05,2.0648914967991095e-05,0.00030016662039607266
22,-0.0006787846511774331,-0.0331837129059434,-0.0009766871685162881,-0.0416363407946063,0.000455101912048117,0.018278070461939,4.052605506732476e-08,-1.0806948003150296e-06,0.0,4.10812562511066e-05,0.0,7.049588843615825e-05,8.119755374154711e-05,0.0004119465984809196
23,-0.001346415540685375,-0.0622202997440159,-0.0008706858289578845,-0.0363528902120213,0.00028536447642857343,0.0094723710985229,-2.6589144219713035e-09,7.0904383697723e-08,0.0,8.823163648137905e-05,0.0,6.427475322805693e-05,0.00015737436931854434,0.0011649892703368562
24,-0.0024930350143896884,-0.1139634078925942,-0.0008307688547720682,-0.0366421608439933,0.0010582880161218444,0.0680515131661656,-0.0008424446010992792,-0.0600851256394938,0.0,0.00016397475853989826,0.0,5.97287958187055e-05,0.000240552304911401,0.002060412580043133
25,-0.004729207679113223,-0.2190560070213961,-0.001720286591803566,-0.080332631586577,0.0025860348621841167,0.1178053151461042,-0.0023783414267378733,-0.113805176463024,0.0,0.00030897501950360795,0.0,0.00011075435789852296,0.0004242957524495354,0.002069323560973489
26,-0.0057796882348383205,-0.2523970809524826,-0.0019403949972915946,-0.083295261772147,0.003365399066436403,0.1490832724691554,-0.0031400294477967883,-0.1395766923027949,0.0,0.00040613729901870817,0.0,0.00013881551193628753,0.0005174596219912335,0.0013547324459095235
27,-0.005928494676381901,-0.2535050558551294,-0.0018026594973457044,-0.0757720185904483,0.0037197434295077603,0.1606069762641873,-0.003438398379524199,-0.1488772170259428,0.0,0.00042651805992199545,0.0,0.00013205107412368378,0.0005173149275338437,0.0005825804665451801
28,-0.005508496682550823,-0.2320721890527209,-0.0011154672987200298,-0.05674755351069,0.00409814236090511,0.179711226517033,-0.003730020125135347,-0.1479579802756754,0.0,0.0004030356987334647,0.0,8.601941077674487e-05,0.0004473469269260503,0.0006926037828369123
29,-0.00816797679202641,-0.3711206696550866,-0.001773603634135812,-0.0792133717211052,0.006149886243961622,0.2784110495011441,-0.0053143634277962315,-0.2409072557232981,0.0,0.0005463845902378549,0.0,0.0001209606193078226,0.0006561278952786952,0.001273891675143534
30,-0.010728201164397544,-0.4752312067596338,-0.0016813481150691478,-0.0401377069266122,0.008427950729827938,0.3756027551553953,-0.0074720172225480885,-0.3628696303380112,0.0,0.0007411930881093783,0.0,0.00013278056260831005,0.0008392592753025002,0.0016641213898030405
31,-0.011477938972464907,-0.4932762205473707,-0.0010760986509308346,-0.0470164589512367,0.009347038465022162,0.4026917334736378,-0.008662035162821269,-0.3719469278711476,0.0,0.0008209949977444369,0.0,7.541616834451206e-05,0.0008808474117093603,0.0013938794782907163
32,-0.011649684920810699,-0.5008923246952306,-0.0006898253544208588,-0.0284528859382385,0.00993480483344611,0.4006556145338213,-0.009382732691175955,-0.4393995220594381,0.0,0.0008364840174407606,0.0,5.523265300589185e-05,0.0008877545938612526,0.0005860034129593439
33,-0.010143349387116751,-0.4203704811411219,-0.00017150965565049248,-0.0031788346744445,0.009323182046263478,0.3977776374383511,-0.008672298095532716,-0.3570707025074327,0.0,0.0007544764765588437,0.0,1.9933969559281494e-05,0.0007439800612531193,0.0002785677655436839
