,x,y,rmag,f_x,f_y,f_rot_mag
77,-0.2155,0.2762,3.9451,-0.1895,0.2548,3.0905
78,-0.2183,0.2725,2.94,-0.193,0.2586,3.0828
79,-0.232,0.2706,1.9701,-0.1968,0.2619,3.0834
80,-0.232,0.2706,1.9701,-0.2009,0.2638,3.0834
81,-0.2146,0.2635,0.0,-0.2037,0.2645,2.8204
82,-0.2354,0.2645,0.0,-0.2087,0.265,2.6244
83,-0.2381,0.2587,1.9608,-0.2136,0.2651,2.5591
84,-0.2381,0.2587,1.9608,-0.2174,0.2647,2.2952
85,-0.2379,0.2587,3.0561,-0.2205,0.2645,2.2359
86,-0.2321,0.2594,1.9608,-0.2228,0.2644,2.1036
87,-0.2321,0.2594,1.9608,-0.2253,0.2645,2.0383
88,-0.2321,0.2594,1.9608,-0.2266,0.2647,2.0377
89,-0.2017,0.2517,3.0561,-0.2263,0.2638,2.0454
90,-0.2035,0.2447,1.0679,-0.2248,0.2626,1.9853
91,-0.2035,0.2447,1.0679,-0.2245,0.2609,1.9252
92,-0.2319,0.2595,3.0561,-0.2256,0.2598,1.8659
93,-0.2321,0.2594,1.9608,-0.2265,0.2589,1.8006
94,-0.2321,0.2594,1.9608,-0.2265,0.2582,1.8
95,-0.2321,0.2594,1.9608,-0.2265,0.2574,1.7994
96,-0.207,0.2508,3.0561,-0.226,0.2566,2.0031
97,-0.2359,0.2586,3.0561,-0.226,0.2562,2.2068
98,-0.2381,0.2587,1.9608,-0.226,0.2562,2.2068
99,-0.2381,0.2587,1.9608,-0.226,0.2562,2.2068
100,-0.2381,0.2587,1.9608,-0.226,0.2562,2.1338
101,-0.2381,0.2587,1.9608,-0.2264,0.2561,2.1338
102,-0.2123,0.2499,3.0561,-0.2251,0.2555,2.2068
103,-0.2321,0.2504,3.0561,-0.2251,0.2549,2.2799
104,-0.2419,0.2578,3.0561,-0.2278,0.2553,2.2799
105,-0.2495,0.2495,1.9608,-0.2309,0.2556,2.3394
106,-0.2295,0.2528,1.9608,-0.2326,0.2562,2.3989
107,-0.2213,0.2574,3.0561,-0.2319,0.256,2.3989
108,-0.2365,0.2579,1.0679,-0.2322,0.2559,2.3394
109,-0.2442,0.2522,3.0561,-0.233,0.2554,2.4124
110,-0.2442,0.2522,3.0561,-0.2338,0.255,2.4854
111,-0.2365,0.2579,1.0679,-0.2358,0.2554,2.3529
112,-0.2442,0.2522,3.0561,-0.2363,0.255,2.3529
113,-0.2479,0.254,1.9608,-0.237,0.2547,2.3529
114,-0.2295,0.2528,1.9608,-0.2364,0.2543,2.3529
115,-0.2479,0.254,1.9608,-0.237,0.254,2.3529
116,-0.2295,0.2528,1.9608,-0.2365,0.2536,2.3529
117,-0.2495,0.2495,1.9608,-0.2389,0.2536,2.2799
118,-0.2479,0.254,1.9608,-0.24,0.2538,2.2068
119,-0.2365,0.2579,1.0679,-0.2396,0.2538,2.0743
120,-0.2495,0.2495,1.9608,-0.2396,0.2538,2.0743
121,-0.2486,0.2689,1.0679,-0.2409,0.2549,2.0148
122,-0.2365,0.2579,1.0679,-0.2419,0.2549,1.8822
123,-0.2495,0.2495,1.9608,-0.2428,0.2544,1.9418
124,-0.2486,0.2689,1.0679,-0.2431,0.2555,1.8092
125,-0.2365,0.2579,1.0679,-0.2426,0.2558,1.6767
126,-0.2495,0.2495,1.9608,-0.2434,0.2553,1.7362
127,-0.2365,0.2579,1.0679,-0.2429,0.2557,1.6036
128,-0.2295,0.2528,1.9608,-0.2417,0.2556,1.6036
129,-0.2295,0.2528,1.9608,-0.2417,0.2556,1.6036
130,-0.2479,0.254,1.9608,-0.2417,0.2556,1.6036
131,-0.2295,0.2528,1.9608,-0.2417,0.2556,1.6036
132,-0.2295,0.2528,1.9608,-0.2404,0.2558,1.6036
133,-0.2486,0.2689,1.0679,-0.2404,0.2568,1.5441
134,-0.2365,0.2579,1.0679,-0.2404,0.2568,1.5441
135,-0.2495,0.2495,1.9608,-0.2404,0.2568,1.5441
136,-0.2479,0.254,1.9608,-0.2404,0.2558,1.6036
