,x,y,rmag,f_x,f_y,f_rot_mag
77,-0.0059,-0.0066,24.5901,0.001,-0.0032,23.3444
78,0.0082,0.0007,25.9223,0.0007,-0.0036,23.5207
79,-0.0059,-0.0066,24.5901,-0.0005,-0.0036,23.64
80,-0.0019,0.0031,25.9223,-0.0014,-0.0028,23.8481
81,-0.0086,0.0026,25.9223,-0.002,-0.0019,24.0563
82,-0.0086,0.0026,25.9223,-0.0027,-0.0011,24.2644
83,-0.0086,0.0026,25.9223,-0.0033,-0.0002,24.4725
84,-0.0004,-0.0032,24.5901,-0.0034,-0.0011,24.5919
85,-0.0086,0.0026,25.9223,-0.004,-0.0006,24.7681
86,-0.0086,0.0026,25.9223,-0.0042,0.0002,24.9444
87,-0.0086,0.0026,25.9223,-0.0045,0.001,25.1207
88,-0.0086,0.0026,25.9223,-0.0048,0.0021,25.3288
89,-0.0086,0.0026,25.9223,-0.0052,0.0016,25.537
90,-0.0086,0.0026,25.9223,-0.005,0.0008,25.6559
91,-0.0027,0.0066,25.9223,-0.0057,0.0012,25.6559
92,-0.0086,-0.0052,25.9223,-0.0059,0.0013,25.7447
93,-0.0012,0.006,27.6488,-0.0065,0.0016,25.8598
94,-0.0012,0.006,27.6488,-0.0062,0.0024,26.0637
95,-0.0012,0.006,27.6488,-0.0062,0.0026,26.1788
96,-0.0012,0.006,27.6488,-0.0057,0.0029,26.2939
97,-0.0012,0.006,27.6488,-0.0052,0.0031,26.409
98,-0.0012,0.006,27.6488,-0.0047,0.0033,26.5241
99,-0.0012,0.006,27.6488,-0.0048,0.0039,26.728
100,-0.0008,0.0071,27.6488,-0.0042,0.0042,26.8431
101,0.0011,0.0105,28.9888,-0.0036,0.0048,27.0475
102,0.0011,0.0105,28.9888,-0.0029,0.0053,27.252
103,0.0011,0.0105,28.9888,-0.0023,0.0058,27.4564
104,0.0011,0.0105,28.9888,-0.0016,0.0063,27.6608
105,0.0011,0.0105,28.9888,-0.001,0.0069,27.8653
106,0.0011,0.0105,28.9888,-0.0007,0.0071,28.0697
107,0.0011,0.0105,28.9888,-0.0001,0.0082,28.2741
108,0.0011,0.0105,28.9888,0.0001,0.0085,28.3635
109,0.0011,0.0105,28.9888,0.0002,0.0088,28.4528
110,0.0011,0.0105,28.9888,0.0004,0.0091,28.5421
111,0.0011,0.0105,28.9888,0.0005,0.0094,28.6315
112,-0.0008,0.0071,27.6488,0.0005,0.0094,28.6315
113,-0.0008,0.0071,27.6488,0.0006,0.0095,28.6315
114,0.0048,0.0015,27.2739,0.001,0.0092,28.6065
115,0.0048,0.0015,27.2739,0.0013,0.0088,28.5815
116,0.0048,0.0015,27.2739,0.0016,0.0082,28.4672
117,0.0048,0.0015,27.2739,0.0018,0.0076,28.3528
118,0.0024,0.0134,28.9888,0.0019,0.0078,28.3528
119,0.0024,0.0134,28.9888,0.002,0.008,28.3528
120,0.0048,0.0015,27.2739,0.0023,0.0074,28.2385
121,0.0024,0.0134,28.9888,0.0023,0.0076,28.2385
122,0.0101,0.0059,28.6437,0.0029,0.0073,28.2155
123,-0.0067,0.0268,28.6437,0.0024,0.0084,28.1925
124,-0.002,0.0098,28.9888,0.0022,0.0084,28.1925
125,-0.002,0.0098,28.9888,0.002,0.0083,28.1925
126,0.0075,0.0163,30.3447,0.0024,0.0087,28.2829
127,0.0075,0.0163,30.3447,0.003,0.0093,28.4626
128,0.0075,0.0163,30.3447,0.0035,0.0099,28.6423
129,0.0075,0.0163,30.3447,0.0037,0.0109,28.8471
130,0.0075,0.0163,30.3447,0.0039,0.0119,29.0518
131,0.0075,0.0163,30.3447,0.0041,0.0129,29.2565
132,0.0075,0.0163,30.3447,0.0043,0.0139,29.4612
133,-0.0025,0.0179,30.3447,0.0039,0.0142,29.5516
134,-0.0025,0.0179,30.3447,0.0036,0.0145,29.642
135,-0.0025,0.0179,30.3447,0.0031,0.0156,29.8467
136,0.0032,0.0137,28.9888,0.0032,0.0156,29.8467
137,0.0032,0.0137,28.9888,0.0027,0.0161,29.8697
138,0.0032,0.0137,28.9888,0.0034,0.0152,29.8927
139,0.0032,0.0137,28.9888,0.0037,0.0155,29.8927
140,0.0032,0.0137,28.9888,0.0041,0.0158,29.8927
141,0.0106,0.0187,28.9888,0.0043,0.0159,29.8023
142,0.0106,0.0187,28.9888,0.0045,0.0161,29.7119
143,0.0048,0.0157,30.3447,0.0043,0.016,29.7119
144,0.0048,0.0157,30.3447,0.0041,0.016,29.7119
145,0.0075,0.0163,30.3447,0.0041,0.016,29.7119
146,0.0075,0.0163,30.3447,0.0041,0.016,29.7119
147,0.0075,0.0163,30.3447,0.0041,0.016,29.7119
148,0.0075,0.0163,30.3447,0.0048,0.0159,29.7119
149,0.0075,0.0163,30.3447,0.0055,0.0158,29.7119
150,0.0075,0.0163,30.3447,0.0061,0.0157,29.7119
151,-0.002,0.0098,28.9888,0.0058,0.0154,29.7119
152,-0.002,0.0098,28.9888,0.0054,0.0152,29.7119
153,-0.002,0.0098,28.9888,0.0051,0.0149,29.7119
154,-0.002,0.0098,28.9888,0.0047,0.0146,29.7119
155,0.0075,0.0163,30.3447,0.005,0.0148,29.8023
156,0.0075,0.0163,30.3447,0.0048,0.0146,29.8927
157,-0.002,0.0098,28.9888,0.004,0.0141,29.8927
158,-0.002,0.0098,28.9888,0.0035,0.0137,29.8023
159,-0.002,0.0098,28.9888,0.0031,0.0133,29.7119
160,-0.002,0.0098,28.9888,0.0024,0.0128,29.6216
161,-0.002,0.0098,28.9888,0.0018,0.0124,29.5312
162,-0.002,0.0098,28.9888,0.0012,0.012,29.4408
163,-0.002,0.0098,28.9888,0.0005,0.0115,29.3504
164,-0.002,0.0098,28.9888,-0.0001,0.0111,29.26
