,x,y,rmag,f_x,f_y,f_rot_mag
82,0.278,0.2851,0.9321,0.2373,0.2866,2.3393
83,0.2743,0.2882,1.9701,0.2433,0.2867,1.9273
84,0.2743,0.2882,1.9701,0.2494,0.2866,1.6467
85,0.2495,0.3001,0.9321,0.2518,0.2877,1.3737
86,0.2574,0.3135,0.9321,0.2555,0.2902,1.2321
87,0.28,0.287,0.9321,0.2586,0.2913,1.223
88,0.2803,0.2885,1.9701,0.2613,0.2915,1.3544
89,0.2551,0.3005,0.9321,0.2616,0.2928,1.2852
90,0.2748,0.2969,0.0,0.2651,0.2939,1.2852
91,0.2507,0.2821,0.0,0.2646,0.2929,1.1538
92,0.2563,0.2824,0.0,0.2637,0.2925,1.0917
93,0.2855,0.297,0.0,0.2648,0.2931,0.9603
94,0.27,0.2833,0.0,0.2649,0.2928,0.829
95,0.2855,0.297,0.0,0.2677,0.2926,0.7669
96,0.2855,0.297,0.0,0.2705,0.2925,0.7047
97,0.2662,0.3015,0.9321,0.2697,0.2935,0.7047
98,0.2662,0.3015,0.9321,0.2692,0.2944,0.6355
99,0.2992,0.2896,0.9321,0.2708,0.2945,0.5663
100,0.2662,0.3015,0.9321,0.2719,0.2946,0.5663
101,0.2654,0.2737,1.9701,0.2725,0.292,0.6355
102,0.2924,0.289,1.9701,0.2733,0.2921,0.7047
103,0.2924,0.289,1.9701,0.2741,0.2921,0.7047
104,0.2924,0.289,1.9701,0.2766,0.2914,0.7739
105,0.2992,0.2896,0.9321,0.2782,0.2909,0.8361
106,0.2992,0.2896,0.9321,0.2814,0.2914,0.8982
107,0.2992,0.2896,0.9321,0.2843,0.2919,0.9603
108,0.2978,0.288,0.9321,0.2851,0.2913,1.0225
109,0.2984,0.2892,1.9701,0.287,0.2917,1.1538
110,0.2984,0.2892,1.9701,0.2879,0.2911,1.2852
111,0.2984,0.2892,1.9701,0.2887,0.2906,1.4165
112,0.2717,0.3019,0.9321,0.2891,0.2906,1.4165
113,0.3052,0.2898,0.9321,0.2917,0.2899,1.4165
114,0.3037,0.2891,1.9701,0.292,0.2898,1.4857
115,0.3037,0.2891,1.9701,0.2945,0.289,1.5549
116,0.3044,0.2895,1.9701,0.2971,0.2901,1.5549
117,0.3044,0.2895,1.9701,0.2979,0.2901,1.5549
118,0.3044,0.2895,1.9701,0.2987,0.2901,1.5549
119,0.3044,0.2895,1.9701,0.2995,0.2902,1.5549
120,0.3044,0.2895,1.9701,0.2998,0.2901,1.6241
121,0.3044,0.2895,1.9701,0.3002,0.2901,1.6933
122,0.3044,0.2895,1.9701,0.3005,0.2901,1.7625
123,0.3044,0.2895,1.9701,0.301,0.2902,1.8317
124,0.3044,0.2895,1.9701,0.3014,0.2903,1.8317
125,0.3044,0.2895,1.9701,0.3018,0.2903,1.8317
126,0.3044,0.2895,1.9701,0.3022,0.2903,1.8317
127,0.3044,0.2895,1.9701,0.3044,0.2895,1.9009
128,0.3044,0.2895,1.9701,0.3043,0.2894,1.9701
129,0.3044,0.2895,1.9701,0.3044,0.2895,1.9701
130,0.3044,0.2895,1.9701,0.3044,0.2895,1.9701
131,0.3044,0.2895,1.9701,0.3044,0.2895,1.9701
132,0.3044,0.2895,1.9701,0.3044,0.2895,1.9701
133,0.3037,0.2891,1.9701,0.3044,0.2895,1.9701
134,0.3037,0.2891,1.9701,0.3043,0.2894,1.9701
135,0.3037,0.2891,1.9701,0.3043,0.2894,1.9701
136,0.3037,0.2891,1.9701,0.3042,0.2894,1.9701
137,0.3037,0.2891,1.9701,0.3042,0.2894,1.9701
138,0.3037,0.2891,1.9701,0.3041,0.2893,1.9701
139,0.271,0.2737,1.9701,0.3019,0.2883,1.9701
140,0.2984,0.2892,1.9701,0.3015,0.2883,1.9701
141,0.2984,0.2892,1.9701,0.3011,0.2882,1.9701
142,0.2984,0.2892,1.9701,0.3007,0.2882,1.9701
143,0.3034,0.2699,2.94,0.3006,0.2869,2.0348
144,0.3034,0.2699,2.94,0.3006,0.2856,2.0994
145,0.3034,0.2699,2.94,0.3005,0.2843,2.1641
146,0.276,0.2936,2.94,0.2986,0.2846,2.2287
147,0.3033,0.2799,3.9451,0.2985,0.2839,2.3604
148,0.3033,0.2799,3.9451,0.2985,0.2833,2.4921
149,0.3033,0.2799,3.9451,0.2985,0.2827,2.6237
150,0.3033,0.2799,3.9451,0.2984,0.2821,2.7554
151,0.3033,0.2799,3.9451,0.2984,0.2815,2.8871
152,0.3033,0.2799,3.9451,0.2984,0.2809,3.0187
153,0.3033,0.2799,3.9451,0.2984,0.2803,3.1504
154,0.3033,0.2799,3.9451,0.3005,0.2807,3.2821
155,0.3033,0.2799,3.9451,0.3008,0.2801,3.4137
156,0.2852,0.2881,1.9701,0.3,0.28,3.4137
157,0.3033,0.2799,3.9451,0.3003,0.2794,3.5454
158,0.2852,0.2881,1.9701,0.2991,0.2806,3.4807
159,0.2852,0.2881,1.9701,0.2979,0.2818,3.4161
160,0.2852,0.2881,1.9701,0.2967,0.283,3.3514
161,0.2852,0.2881,1.9701,0.2973,0.2826,3.2868
162,0.2852,0.2881,1.9701,0.2961,0.2832,3.1551
163,0.3033,0.2799,3.9451,0.2961,0.2832,3.1551
164,0.2852,0.2881,1.9701,0.2949,0.2837,3.0234
165,0.2852,0.2881,1.9701,0.2936,0.2843,2.8918
166,0.3033,0.2799,3.9451,0.2936,0.2843,2.8918
167,0.2852,0.2881,1.9701,0.2924,0.2848,2.7601
168,0.2852,0.2881,1.9701,0.2912,0.2854,2.6284
169,0.2852,0.2881,1.9701,0.29,0.2859,2.4968
170,0.3033,0.2799,3.9451,0.29,0.2859,2.4968
171,0.2852,0.2881,1.9701,0.29,0.2859,2.4968
172,0.2852,0.2881,1.9701,0.2888,0.2865,2.3651
173,0.2852,0.2881,1.9701,0.2888,0.2865,2.3651
174,0.3033,0.2799,3.9451,0.29,0.2859,2.4968
175,0.2852,0.2881,1.9701,0.29,0.2859,2.4968
176,0.2852,0.2881,1.9701,0.29,0.2859,2.4968
177,0.3033,0.2799,3.9451,0.2912,0.2854,2.6284
178,0.2852,0.2881,1.9701,0.29,0.2859,2.4968
179,0.2852,0.2881,1.9701,0.29,0.2859,2.4968
180,0.3033,0.2799,3.9451,0.2912,0.2854,2.6284
181,0.2852,0.2881,1.9701,0.29,0.2859,2.4968
182,0.2852,0.2881,1.9701,0.29,0.2859,2.4968
