,Phase,human_cube_pos,human_cube_orn,Cube_Pos,Cube_Orn,Cube_pos_in_start_pos,b'l_prox_pin'_link_pos,b'l_prox_pin'_link_orn,b'l_distal_pin'_link_pos,b'l_distal_pin'_link_orn,b'r_prox_pin'_link_pos,b'r_prox_pin'_link_orn,b'r_distal_pin'_link_pos,b'r_distal_pin'_link_orn,b'l_prox_pin'_joint_angle,b'l_prox_pin'_joint_vel,b'l_prox_pin'_joint_react_forces,b'l_prox_pin'_joint_motor_torque,b'l_distal_pin'_joint_angle,b'l_distal_pin'_joint_vel,b'l_distal_pin'_joint_react_forces,b'l_distal_pin'_joint_motor_torque,b'r_prox_pin'_joint_angle,b'r_prox_pin'_joint_vel,b'r_prox_pin'_joint_react_forces,b'r_prox_pin'_joint_motor_torque,b'r_distal_pin'_joint_angle,b'r_distal_pin'_joint_vel,b'r_distal_pin'_joint_react_forces,b'r_distal_pin'_joint_motor_torque,in_contact_l,contact_point_l_dist,contact_normal_l_dist,contact_distance_l_dist,contact_norm_force_l_dist,in_contact_r,contact_point_r_dist,contact_normal_r_dist,contact_distance_r_dist,contact_norm_force_r_dist
99,Move,"(0.03746835443037974, 0.0, -0.03746835443037974)","(0.0, -0.0, 0.0)","(0.013257280785934175, 0.17662120408637566, 0.0013518190949314659)","(1.5821094636778195, 0.0002950673595472516, -0.013956915499785822)","[0.01325720222446917, 0.006622141709856838, 0.0004369294118437312]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.4300017742481848]","[-0.05676481872797012, 0.11844547837972641, 0.03999999910593033]","[0.0, 0.0, -0.28013104864400035]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.6142715128780489]","[0.06824816763401031, 0.11183793097734451, 0.03999999910593033]","[0.0, -0.0, 0.09511993376122271]",0.42237402295081916,-1.830675587617398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-15.096140849258955,-0.7043147609676612,1.3963493203716897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.871331089975166,-0.6152251313410314,-0.22884901658383988,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",14.750848915258333,0.7031993418808199,-1.4861267264355238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.190552009364565,True,"(-0.018961278037817268, 0.18848724740842002, 0.03999971399156731)","(0.9999086202854185, -0.01351551989703891, -0.00028600843269944943)",-0.00018658650545276905,110.99233075968002,True,"(0.04395990096895677, 0.18748148411100699, 0.040000286008432716)","(-0.9999086202854184, 0.013515519897045879, 0.00028600843270906186)",-0.0008043893344572685,109.29231144779077
100,Move,"(0.03848101265822785, 0.0, -0.03848101265822785)","(0.0, -0.0, 0.0)","(0.013881602097175334, 0.1767675432659725, 0.0013512429445331198)","(1.5820791529678984, 0.00030438199977725713, -0.014391524071701358)","[0.013881523535710328, 0.006768480889453671, 0.0004363532614453851]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.4223740125490143]","[-0.05626474320888519, 0.11867251992225647, 0.03999999910593033]","[0.0, 0.0, -0.2819407308866035]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.6152251857810369]","[0.06830425560474396, 0.11179833114147186, 0.03999999910593033]","[0.0, -0.0, 0.08797420931700102]",0.4146266547289937,-1.8593683732381157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-15.460684789434996,-0.6983637562090127,1.4282411420756354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.046841566626638,-0.6161448688992479,-0.2207370139719689,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",15.114360816593766,0.6968479494448765,-1.5243341846264211,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.402676740464413,True,"(-0.018334491549886027, 0.18864712986322027, 0.03999970493264473)","(0.999902560307776, -0.013956461772606206, -0.0002950673552702974)",-0.00019206204268829377,113.54468456255397,True,"(0.04455701429747238, 0.18760680831475166, 0.04000029506735527)","(-0.9999025603077759, 0.013956461772611157, 0.0002950673552647507)",-0.0008280395826952021,111.86227180963492
101,Move,"(0.03949367088607595, 0.0, -0.03949367088607595)","(0.0, -0.0, 0.0)","(0.014514155898008705, 0.1769138325554615, 0.0013506569724925717)","(1.582048277061196, 0.00031394990880570853, -0.014819365089140307)","[0.0145140773365437, 0.006914770178942681, 0.000435767289404837]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.41462664684082917]","[-0.05575507506728172, 0.11889921128749847, 0.03999999910593033]","[0.0, 0.0, -0.28373713509827153]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.616144897801585]","[0.06835831701755524, 0.11176008731126785, 0.03999999910593033]","[0.0, -0.0, 0.08070307722761741]",0.406764939403174,-1.8868116781967215,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-15.818496402342415,-0.6922828875353015,1.4594084816906847,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.21813765452476,-0.6170291467063489,-0.21222667370422477,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",15.47098635842287,0.6903396756936057,-1.5619857003050088,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.611293667521103,True,"(-0.017699162598575374, 0.18880693050089273, 0.039999695618004934)","(0.999896397485407, -0.014391026624469606, -0.000304381995067308)",-0.00019748330429400805,116.04019523498948,True,"(0.04516279016145782, 0.18773239278902176, 0.04000030438199508)","(-0.9998963974854072, 0.014391026624453226, 0.00030438199507610745)",-0.0008516114540888117,114.37516261034777
102,Move,"(0.04050632911392405, 0.0, -0.04050632911392405)","(0.0, -0.0, 0.0)","(0.015154518165514934, 0.1770598303956153, 0.0013500616530756617)","(1.5820168616473, 0.00032376709523534883, -0.015240097883264027)","[0.015154439604049929, 0.0070607680190964694, 0.00043517196998792704]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.406764979763702]","[-0.055236101150512695, 0.11912520229816437, 0.03999999910593033]","[0.0, 0.0, -0.2855179618105801]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.6170291880485521]","[0.06841025501489639, 0.11172327399253845, 0.03999999910593033]","[0.0, -0.0, 0.07331052302592438]",0.3987940589746224,-1.9130113028523805,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-16.16930428992737,-0.6860752585741049,1.4898309506871878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.385126558897658,-0.617876392905046,-0.20333908768732545,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",15.820472671991997,0.6836769263468807,-1.5990598432139866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.816224640299318,True,"(-0.017055735286510172, 0.1889663915776926, 0.03999968605009634)","(0.9998901459418903, -0.014818821942490592, -0.0003139499036605593)",-0.00020283749986587163,118.47731185970858,True,"(0.045776864533085604, 0.18785800959544996, 0.04000031394990366)","(-0.9998901459418905, 0.014818821942481025, 0.00031394990365165096)",-0.0008750387560616497,116.82946051146813
103,Move,"(0.04151898734177215, 0.0, -0.04151898734177215)","(0.0, -0.0, 0.0)","(0.015802263656860573, 0.17720529936565058, 0.0013494575168145181)","(1.5819849258387195, 0.0003338302919328216, -0.015653468158566473)","[0.015802185095395566, 0.0072062369891317535, 0.00043456783372678343]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.39879402816200343]","[-0.054708126932382584, 0.11935015767812729, 0.03999999910593033]","[0.0, 0.0, -0.2872812062248985]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.6178764869938757]","[0.06845999509096146, 0.11168795824050903, 0.03999999910593033]","[0.0, -0.0, 0.06580053697409056]",0.390719159656864,-1.9379758362620196,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-16.51290537386876,-0.6797439955488302,1.5195031260659138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.547745042952666,-0.6186851081519931,-0.19409165926729116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",16.1626585623572,0.6768622099019338,-1.6355319467872627,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.017339498936334,True,"(-0.016404650358112352, 0.18912526009321737, 0.03999967623291041)","(0.9998838195494654, -0.015239507145700657, -0.0003237670895830427)",-0.00020811254825264463,120.8549668069853,True,"(0.04639887389398092, 0.1879834321228579, 0.04000032376708958)","(-0.9998838195494654, 0.015239507145695013, 0.0003237670895817973)",-0.0008982574330952291,119.22430039139171
104,Move,"(0.042531645569620254, 0.0, -0.042531645569620254)","(0.0, -0.0, 0.0)","(0.016456967991434254, 0.17735000623492722, 0.0013488450707976377)","(1.5819524906952007, 0.00034413625921564633, -0.01605929577833813)","[0.016456889429969247, 0.007350943858408399, 0.000433955387709903]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.39071909726767184]","[-0.054171450436115265, 0.11957374960184097, 0.03999999910593033]","[0.0, 0.0, -0.2890248549546568]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.6186851011024549]","[0.06850744038820267, 0.11165420711040497, 0.03999999910593033]","[0.0, -0.0, 0.05817710564305347]",0.3825453506266092,-1.9617141672611482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-16.849087084211543,-0.6732922720717438,1.548413634500736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.705933664515435,-0.6194538830485815,-0.18450597518123918,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",16.49732121006008,0.6698981367010097,-1.6713775682217842,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.214475725346384,True,"(-0.015746348047788045, 0.18928329028523266, 0.03999966616971426)","(0.9998774312544549, -0.015652828029874995, -0.00033383028574001224)",-0.00021329703288368697,123.17204659161918,True,"(0.047028452019590786, 0.1881084355317859, 0.04000033383028573)","(-0.9998774312544552, 0.01565282802987206, 0.0003338302857289522)",-0.0009212059292646541,121.55846446259
105,Move,"(0.04354430379746836, 0.0, -0.04354430379746836)","(0.0, -0.0, 0.0)","(0.017118207073357934, 0.1774937229932004, 0.0013482248126155478)","(1.5819195785769513, 0.00035468144242292997, -0.01645746787587084)","[0.017118128511892927, 0.007494660616681581, 0.00043333512952781314]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.3825453453442832]","[-0.05362638086080551, 0.11979565769433975, 0.03999999910593033]","[0.0, 0.0, -0.29074691635656774]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.6194538837830331]","[0.06855252385139465, 0.11162208765745163, 0.03999999910593033]","[0.0, -0.0, 0.050444255409926586]",0.3742777004338095,-1.9842360462719417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-17.177664255267555,-0.6667232932455185,1.57655491829408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.859646052653954,-0.6201813796360168,-0.17459918098448787,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",16.824299483219455,0.6627873947059401,-1.7065780788167226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.407498193760652,True,"(-0.01508126621303607, 0.1894402429928894, 0.03999965586374758)","(0.9998709930736536, -0.016058604551634638, -0.00034413625241522873)",-0.0002183801587563442,125.42766252604292,True,"(0.047665232296927276, 0.1882327968208603, 0.04000034413625241)","(-0.9998709930736532, 0.016058604551648294, 0.0003441362524162949)",-0.0009438247780191733,123.83112331614666
106,Move,"(0.04455696202531645, 0.0, -0.04455696202531645)","(0.0, -0.0, 0.0)","(0.01778555841883647, 0.1776362264108971, 0.0013475972372788982)","(1.5818862126727842, 0.0003654619312663593, -0.016847941497804227)","[0.017785479857371462, 0.00763716403437828, 0.0004327075541911635]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.374277712086193]","[-0.0530732236802578, 0.12001557648181915, 0.03999999910593033]","[0.0, 0.0, -0.2924455606030335]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.6201813954994868]","[0.06859515607357025, 0.11159165948629379, 0.03999999910593033]","[0.0, -0.0, 0.042606014301152455]",0.36592123500357504,-2.0055517032562706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-17.498429386205363,-0.6600403100144859,1.6039159754478227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.008829163242497,-0.6208663544678964,-0.16439395965109335,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",17.143375664466504,0.6555327675598935,-1.7411105150511745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.596246627243344,True,"(-0.014409840965881646, 0.1895958864800095, 0.039999645318565015)","(0.999864516041201, -0.016456723938094973, -0.0003546814349858955)",-0.00022335178945743188,127.62077080203245,True,"(0.04830884699985204, 0.18835629608503096, 0.04000035468143497)","(-0.9998645160412013, 0.016456723938074944, 0.00035468143497257416)",-0.000966056653178093,126.04114734392776
107,Move,"(0.045569620253164564, 0.0, -0.045569620253164564)","(0.0, -0.0, 0.0)","(0.018458600024789402, 0.17777729895194072, 0.0013469628383580678)","(1.5818524167976975, 0.00037647342762339036, -0.017230739704885797)","[0.018458521463324395, 0.0077782365754218985, 0.0004320731552703331]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.36592123940566407]","[-0.05251229926943779, 0.1202332079410553, 0.03999999910593033]","[0.0, 0.0, -0.2941190422602877]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.620866364566453]","[0.06863528490066528, 0.11156298220157623, 0.03999999910593033]","[0.0, -0.0, 0.03466640933679103]",0.3574809388960862,-2.0256710657973285,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-17.81119085942282,-0.6532466044816453,1.6304893278817563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.1534371501486,-0.6215076409759599,-0.15390876193523137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",17.454387035992493,0.6481371194665071,-1.7749555424127479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.780583833314928,True,"(-0.013732505387639572, 0.18974999610421367, 0.03999963453807687)","(0.9998580100190699, -0.016847143327219337, -0.00036546192313169205)",-0.00022820236944251946,129.75047700197396,True,"(0.04895892897276896, 0.18847871600710206, 0.04000036546192313)","(-0.99985801001907, 0.016847143327231407, 0.00036546192313367777)",-0.0009878460323995792,128.18773108471098
108,Move,"(0.046582278481012665, 0.0, -0.046582278481012665)","(0.0, -0.0, 0.0)","(0.019136911486943697, 0.17791672946874748, 0.001346322106958704)","(1.5818182152574665, 0.0003877112435831008, -0.017605950183972673)","[0.01913683292547869, 0.007917667092228658, 0.0004314324238709694]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.35748097991102046]","[-0.05194391682744026, 0.12044824659824371, 0.03999999910593033]","[0.0, 0.0, -0.29576567257530934]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.6215077489041996]","[0.06867282837629318, 0.11153610795736313, 0.03999999910593033]","[0.0, -0.0, 0.026629478588152188]",0.3489617386398911,-2.0446080614868167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-18.115815770156708,-0.6463454724886696,1.6562716783141689,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.293453656889323,-0.6221041465063532,-0.14316132729437,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",17.757199386333713,0.6406033776521095,-1.8080980354554186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.960389926718056,True,"(-0.013049690689413834, 0.1899023550980598, 0.03999962352658126)","(0.9998514836218355, -0.017229885866701128, -0.0003764734187371282)",-0.00023292293895914976,131.81627830809228,True,"(0.04961511037131787, 0.1885998428828034, 0.04000037647341874)","(-0.9998514836218354, 0.017229885866696142, 0.000376473418740187)",-0.0010091392738182641,130.27032754319325
