,Phase,human_cube_pos,human_cube_orn,Cube_Pos,Cube_Orn,Cube_pos_in_start_pos,b'l_prox_pin'_link_pos,b'l_prox_pin'_link_orn,b'l_distal_pin'_link_pos,b'l_distal_pin'_link_orn,b'r_prox_pin'_link_pos,b'r_prox_pin'_link_orn,b'r_distal_pin'_link_pos,b'r_distal_pin'_link_orn,b'l_prox_pin'_joint_angle,b'l_prox_pin'_joint_vel,b'l_prox_pin'_joint_react_forces,b'l_prox_pin'_joint_motor_torque,b'l_distal_pin'_joint_angle,b'l_distal_pin'_joint_vel,b'l_distal_pin'_joint_react_forces,b'l_distal_pin'_joint_motor_torque,b'r_prox_pin'_joint_angle,b'r_prox_pin'_joint_vel,b'r_prox_pin'_joint_react_forces,b'r_prox_pin'_joint_motor_torque,b'r_distal_pin'_joint_angle,b'r_distal_pin'_joint_vel,b'r_distal_pin'_joint_react_forces,b'r_distal_pin'_joint_motor_torque,in_contact_l,contact_point_l_dist,contact_normal_l_dist,contact_distance_l_dist,contact_norm_force_l_dist,in_contact_r,contact_point_r_dist,contact_normal_r_dist,contact_distance_r_dist,contact_norm_force_r_dist
12,Close,,,"(0.009998679410322496, 0.16003066597344334, 0.0474253884764576)","(-0.0006112814540129935, -4.2805404436077314e-05, 1.9447426774393396e-07)",,"[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.6487079580530938]","[-0.07024932652711868, 0.11037428677082062, 0.03999999910593033]","[0.0, 0.0, -0.20419532625251113]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.6487631098841893]","[0.07025248557329178, 0.11037188768386841, 0.03999999910593033]","[0.0, -0.0, 0.20387417727936794]",0.6438371618585478,-1.1689909828946077,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.20110328062585062,-0.8576133287829941,-1.1304144347684295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.026365137971139978,-0.6438867551525752,1.1703134707353389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.20138889834359572,0.857373897412956,1.136799615752827,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.026453134766811503,False,,,,,False,,,,
13,Close,,,"(0.008562352819313064, 0.15963169911231415, 0.04795936059784778)","(0.002880050037504477, -0.0018080766405500393, 0.027156574699580344)",,"[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.6287615983534538]","[-0.06909634172916412, 0.11123047024011612, 0.03999999910593033]","[0.0, 0.0, -0.24342883421715172]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.6288059721302652]","[0.06909892708063126, 0.1112285852432251, 0.03999999910593033]","[0.0, -0.0, 0.24295585513718987]",0.6258854057058539,-0.6902774854894381,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.11878846609148704,-0.8749713231347032,-0.6674313830745814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015594191474811038,-0.6259255556368085,0.6912982329409242,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.23889456753769728,0.8745816224765113,0.6767593625972839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.18939691443679915,False,,,,,True,"(0.040048198705117485, 0.17954190147604243, 0.02399995236517949)","(-0.9999968496142797, -0.00250969405768167, -4.6874861287478436e-05)",-8.481535683957195e-06,2.863336982423626
14,Move,,,"(0.003226703519616097, 0.15887842572556865, 0.048057042824217085)","(0.00733137607255103, 0.004060605831319912, 0.12411081910370701)","[0.0, 0.0, 0.0]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.5601465041237582]","[-0.06500434130430222, 0.11399676650762558, 0.03999999910593033]","[0.0, 0.0, -0.31665092698218517]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5704848668453074]","[0.0656328946352005, 0.11359802633523941, 0.03999999910593033]","[0.0, -0.0, 0.3056114929739557]",0.5446837312064112,-3.7110582962534506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-53.09089974488294,-0.8536776571297426,5.5487419201507295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-27.521806933097807,-0.5577558572400253,3.0549589579805563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",39.845640952717,0.8551826533669656,-5.0192908628628805,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",19.520428399002,True,"(-0.031006456029053206, 0.18019920383377602, 0.023994329638221932)","(0.9922239401206523, 0.12433627092149606, -0.005669601818851313)",-0.0005148038489068186,428.5206410406488,True,"(0.03236246380961459, 0.17994971919477992, 0.023997959838382148)","(-0.9993845697424365, -0.035018889211399305, -0.00203940165862912)",0.0005577664042068458,310.72647358115125
15,Move,"(-0.0032, 0.0, 0.0006)","(0.0, 0.012639674442942934, 0.0)","(0.0032605549258122573, 0.16130525606722748, 0.048192718507791645)","(-0.010991699201345835, 0.0006572306414468967, 0.12036307548316819)","[3.385140619616015e-05, 0.002426830341658831, 0.00013567568357455984]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.5328161590261036]","[-0.06332319974899292, 0.11501935869455338, 0.03999999910593033]","[0.0, 0.0, -0.3042042433921188]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5510824852313151]","[0.06444990634918213, 0.11434099078178406, 0.03999999910593033]","[0.0, -0.0, 0.2883062577899087]",0.5333491635103075,0.12792034048863765,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.3491526495224158,-0.8381712913753575,-0.2762152165048288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6784614611272581,-0.5523119801284175,-0.2950752283375335,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.888737469598901,0.8405083343120823,0.2687072791374411,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5057931555113176,True,"(-0.030149730477470826, 0.18162292134738997, 0.023999298191677617)","(0.9928005482606016, 0.11977720945422542, -0.0007010483631663389)",-0.000784952159015497,9.847109967922936,True,"(0.032440745528822625, 0.18011752007780651, 0.05600070180832238)","(-0.9928005482606016, -0.11977720945422544, 0.0007010483631643828)",-0.00015193643253704554,6.450232533167656
16,Move,"(-0.012400000000000001, 0.0, 0.0086)","(0.0, 0.13771171397010862, 0.0)","(0.00266224883837323, 0.16133629232663968, 0.04849827783680166)","(-0.0066167117813310345, -0.0019217267684050444, 0.12152547695996559)","[-0.0005644546812428671, 0.0024578666010710293, 0.00044123501258457737]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.5379978670061011]","[-0.06364407390356064, 0.11482901871204376, 0.03999999910593033]","[0.0, 0.0, -0.29912402856666803]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5481252771709495]","[0.06426834315061569, 0.11445221304893494, 0.03999999910593033]","[0.0, -0.0, 0.290497606976148]",0.5391201229517301,0.2693436619521002,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.528238148144961,-0.8365427973894775,0.13897415704024424,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.70111271373403,-0.5467001348527,0.34203516685596236,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.3442310760637293,0.8378764359154501,-0.17914350486235264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.250264539210293,True,"(-0.030809488074116834, 0.18160101204672263, 0.023999831299915467)","(0.9925734735859506, 0.12164650151005052, -0.00016794012531847868)",-0.0004966332371608921,4.015638547935518,True,"(0.03211526849843162, 0.1801572228284779, 0.05600016870008454)","(-0.9925734735859498, -0.12164650151005559, 0.00016794012532266186)",-5.6218722396075314e-05,11.566454685803661
17,Move,"(-0.0162, 0.0, 0.0137)","(0.0, 0.021678734639021566, 0.0)","(0.0017363950368063101, 0.16116844451168225, 0.048660329384187205)","(-0.002764077977909112, -0.003037546176640528, 0.12333968165343795)","[-0.001490308482809787, 0.0022900187861135957, 0.0006032865599701204]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.5457572203866885]","[-0.06412271410226822, 0.11454088240861893, 0.03999999910593033]","[0.0, 0.0, -0.28948773102831515]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5397453089166186]","[0.06375205516815186, 0.11476445198059082, 0.03999999910593033]","[0.0, -0.0, 0.2963183723403096]",0.5472680298809613,0.36259282094779843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.6905279518594287,-0.8350657198325876,0.04301636963343456,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3013094677916991,-0.5382156979302845,0.367093956955697,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.2897305380996882,0.8358109453367972,-0.06063872610533273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7165368643368969,True,"(-0.03193307425945664, 0.18162617684008953, 0.023999831299915467)","(0.9925734735859506, 0.12164650151005052, -0.00016794012531847868)",-0.0002846406140993817,2.0484553812778454,True,"(0.031217079525765405, 0.18028119857375613, 0.05600016870008454)","(-0.9925734735859498, -0.12164650151005559, 0.00016794012532266186)",1.8909128204091123e-05,0.8189221466854677
18,Move,"(-0.0296, 0.0, 0.0167)","(0.0, 0.008583529261308114, 0.0)","(-0.00024473777018783, 0.16104097444403817, 0.048721038816493444)","(-6.656175728887266e-05, -0.002431510986482723, 0.1336657775448736)","[-0.003471441289803927, 0.0021625487184695202, 0.0006639959922763589]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.5612346102927321]","[-0.06507068872451782, 0.11395510286092758, 0.03999999910593033]","[0.0, 0.0, -0.27260615364046425]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5234244715027346]","[0.06273912638425827, 0.11536010354757309, 0.03999999910593033]","[0.0, -0.0, 0.3103088440433994]",0.5646217998084364,0.8129405702137099,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.9319068350295955,-0.8335630759678576,0.06662222069125641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.38279168375153094,-0.5198125708891407,0.866851292100402,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.3270591129964664,0.833307608131503,-0.10216322842790762,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7960696884101429,True,"(-0.034018088566695345, 0.18157422760244468, 0.023999831299915467)","(0.9925734735859506, 0.12164650151005052, -0.00016794012531847868)",-0.00019869782000162675,5.76635599998506,True,"(0.029290753520108737, 0.18041527211922176, 0.05600016870008454)","(-0.9925734735859498, -0.12164650151005559, 0.00016794012532266186)",6.1637794889291675e-06,8.925199016289078
19,Move,"(-0.0439, 0.0, 0.0166)","(0.0, 0.039882518737322424, 0.0)","(-0.003679023900784301, 0.16097760299766137, 0.048747552573269716)","(0.0009758594320821685, -0.002891451070340489, 0.142250113726423)","[-0.006905727420400398, 0.002099177272092717, 0.0006905097490526313]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.5865873332840608]","[-0.06660357862710953, 0.11296408623456955, 0.03999999910593033]","[0.0, 0.0, -0.24463152351040718]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.4953998508025414]","[0.06097761169075966, 0.11634406447410583, 0.03999999910593033]","[0.0, -0.0, 0.3344343832330839]",0.591674391123859,1.2209237122848522,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.4363311688963285,-0.8304805365354251,0.17717076742310245,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.168044612748994,-0.48969423065742756,1.3693490389716196,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.8920453286464287,0.8292900884801633,-0.1305915729738198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.1024733004746146,True,"(-0.037454502089329655, 0.18142532494125133, 0.023999831299915467)","(0.9925734735859506, 0.12164650151005052, -0.00016794012531847868)",-0.000126046215374881,13.368865847975362,True,"(0.025969629148985547, 0.18057342147577551, 0.05600016870008454)","(-0.9925734735859498, -0.12164650151005559, 0.00016794012532266186)",1.784765713010496e-05,7.550093701281218
20,Move,"(-0.04870000000000001, 0.0, 0.0132)","(0.0, 0.05973912963726191, 0.0)","(-0.007523809505789394, 0.16087000667479884, 0.048777427292961265)","(0.0010781604014566068, -0.0030613691505159326, 0.14629342732908626)","[-0.010750513025405492, 0.0019915809492301872, 0.0007203844687441799]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.6150794863851935]","[-0.0682956874370575, 0.11180438846349716, 0.03999999910593033]","[0.0, 0.0, -0.2117983154134611]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.46243973584018944]","[0.058871567249298096, 0.11743760108947754, 0.03999999910593033]","[0.0, -0.0, 0.3626397559535537]",0.6201365635747574,1.2136909909134208,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.590291332273926,-0.8261235871511529,0.18102283898654475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.2671584332647199,-0.4564908866834317,1.4277143488508328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.924496577404859,0.8241321216649494,-0.2273503325443059,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.592593287937819,True,"(-0.04140971894085253, 0.18118560777318832, 0.023999831299915467)","(0.9925734735859506, 0.12164650151005052, -0.00016794012531847868)",-8.500149008909719e-05,16.78848911416774,True,"(0.022066139618230285, 0.18065413176362144, 0.05600016870008454)","(-0.9925734735859498, -0.12164650151005559, 0.00016794012532266186)",4.26487089490528e-05,11.447585168925203
21,Move,"(-0.0533, 0.0, 0.0126)","(0.0, 0.07790626182127092, 0.0)","(-0.011505929921342091, 0.16071679545264878, 0.04879561979284041)","(0.0011122230506862422, -0.003208958536364949, 0.15043576514551985)","[-0.014732633440958189, 0.0018383697270801247, 0.0007385769686233251]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.6435739022528183]","[-0.06995418667793274, 0.11059685796499252, 0.03999999910593033]","[0.0, 0.0, -0.17779590260941094]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.42792541828761577]","[0.056628864258527756, 0.11850766092538834, 0.03999999910593033]","[0.0, -0.0, 0.39098162481133736]",0.6486428300009679,1.2165587817450199,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.554281813091539,-0.820229379225811,0.2736873710311459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.9179288534093393,-0.4216877425679188,1.4970493576751613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.5844838226243265,0.8178070875903931,-0.2639930503994863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.8424050899612443,True,"(-0.04544243406933364, 0.18085198890806792, 0.023999831299915467)","(0.9925734735859506, 0.12164650151005052, -0.00016794012531847868)",-8.178416127093094e-05,22.359399609204686,True,"(0.01804678050714187, 0.18065580325250605, 0.05600016870008454)","(-0.9925734735859498, -0.12164650151005559, 0.00016794012532266186)",5.580872818072846e-05,10.317331381004095
