,Phase,human_cube_pos,human_cube_orn,Cube_Pos,Cube_Orn,Cube_pos_in_start_pos,b'l_prox_pin'_link_pos,b'l_prox_pin'_link_orn,b'l_distal_pin'_link_pos,b'l_distal_pin'_link_orn,b'r_prox_pin'_link_pos,b'r_prox_pin'_link_orn,b'r_distal_pin'_link_pos,b'r_distal_pin'_link_orn,b'l_prox_pin'_joint_angle,b'l_prox_pin'_joint_vel,b'l_prox_pin'_joint_react_forces,b'l_prox_pin'_joint_motor_torque,b'l_distal_pin'_joint_angle,b'l_distal_pin'_joint_vel,b'l_distal_pin'_joint_react_forces,b'l_distal_pin'_joint_motor_torque,b'r_prox_pin'_joint_angle,b'r_prox_pin'_joint_vel,b'r_prox_pin'_joint_react_forces,b'r_prox_pin'_joint_motor_torque,b'r_distal_pin'_joint_angle,b'r_distal_pin'_joint_vel,b'r_distal_pin'_joint_react_forces,b'r_distal_pin'_joint_motor_torque,in_contact_l,contact_point_l_dist,contact_normal_l_dist,contact_distance_l_dist,contact_norm_force_l_dist,in_contact_r,contact_point_r_dist,contact_normal_r_dist,contact_distance_r_dist,contact_norm_force_r_dist
129,Move,"(0.0, 0.0, 0.03670886075949368)","(0.0, -0.0, 0.0)","(0.008456221653004761, 0.17507181239774075, 0.04859163703105635)","(0.0014751274607838517, -0.0008730788842772999, 0.00487663712969468)","[-0.0015426049457174032, 0.015044069875811306, 0.0010410780168387188]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.4122228333601847]","[-0.05559657886624336, 0.11896874010562897, 0.03999999910593033]","[0.0, 0.0, -0.2836634581969113]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5285814221200749]","[0.06306023895740509, 0.11517368257045746, 0.03999999910593033]","[0.0, -0.0, 0.16360203460129558]",0.41333164283084634,0.26611649723150155,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007067291175558456,-0.6958862545406223,1.4758063330751406e-08,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0005062831943981931,-0.5306329502556336,-0.4923612072295232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.011798278190197043,0.692183466732475,-2.080852337824296e-08,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0008468545174393533,True,"(-0.023788307411177857, 0.1861115898303406, 0.023997847230698373)","(0.9999662378702209, 0.00793044610769532, -0.0021520093424111627)",0.000778210995803929,0.0,True,"(0.039481005933969755, 0.18441594427598396, 0.05600215276930166)","(-0.9999662378702207, -0.00793044610771526, 0.0021520093424383297)",-0.0003606200815791162,0.0
130,Move,"(0.0, 0.0, 0.03734177215189873)","(0.0, -0.0, 0.0)","(0.008460593211397511, 0.17507760855602092, 0.048623266757355565)","(0.0013607407028914855, -0.0007824282580491151, 0.004878185593833926)","[-0.0015382333873246532, 0.015049866034091475, 0.0010727077431379323]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.41333164420242335]","[-0.05566971004009247, 0.11893671751022339, 0.03999999910593033]","[0.0, 0.0, -0.28255460405006655]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5306329934710632]","[0.06318771094083786, 0.11509905755519867, 0.03999999910593033]","[0.0, -0.0, 0.1615505316986525]",0.4144543642594214,0.2694531428580179,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004911938071109647,-0.6958862545467714,-1.4758061439596192e-09,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0003521880705608983,-0.5327095944739606,-0.4983946123984804,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.008890254239442778,0.6921834667411452,2.080852823382884e-09,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0006390075834672404,True,"(-0.023935905830844185, 0.18611479198291564, 0.023997847230698373)","(0.9999662378702209, 0.00793044610769532, -0.0021520093424111627)",0.0009266952155162906,0.0,True,"(0.03975057943127758, 0.18438955003036017, 0.05600215276930166)","(-0.9999662378702207, -0.00793044610771526, 0.0021520093424383297)",-9.400536621470798e-05,0.0
131,Move,"(0.0, 0.0, 0.0379746835443038)","(0.0, -0.0, 0.0)","(0.008464711835083258, 0.17508295062661342, 0.048652350620844824)","(0.0012550691129886785, -0.0006991962198475007, 0.00487850611855515)","[-0.001534114763638907, 0.01505520810468397, 0.0011017916066271907]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.41445435305419576]","[-0.05574372038245201, 0.11890420317649841, 0.03999999910593033]","[0.0, 0.0, -0.281431933712858]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.532709619036402]","[0.06331659108400345, 0.11502325534820557, 0.03999999910593033]","[0.0, -0.0, 0.1594738729099933]",0.4155806525765848,0.27030919611921794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00131158618687648,-0.6958862545461565,1.475806143957925e-10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.478067034172612e-05,-0.5347901792730188,-0.4993403517739548,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0015058921912379755,0.6921834667402782,-2.0808421652418474e-10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00011109283638745407,True,"(-0.024085358402040652, 0.18611786753006737, 0.023997847230698373)","(0.9999662378702209, 0.00793044610769532, -0.0021520093424111627)",0.0010781932406362476,0.0,True,"(0.040023400551815136, 0.18436226916604148, 0.05600215276930166)","(-0.9999662378702207, -0.00793044610771526, 0.0021520093424383297)",0.00017357244363242486,0.0
132,Move,"(0.0, 0.0, 0.038607594936708865)","(0.0, -0.0, 0.0)","(0.008468523583208468, 0.17508787085107289, 0.04867910635450993)","(0.0011576427827468389, -0.0006231469422532013, 0.004878140126946923)","[-0.0015303030155136964, 0.01506012832914344, 0.001128547340292295]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.41558064716037746]","[-0.05581792816519737, 0.11887151002883911, 0.03999999910593033]","[0.0, 0.0, -0.28030563392579455]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5347901706825462]","[0.0634455606341362, 0.11494704335927963, 0.03999999910593033]","[0.0, -0.0, 0.15739330136818175]",0.4167118757677131,0.27149356587080037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001788456053393129,-0.695886254546218,-1.475886080015698e-11,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00012888418370183855,-0.5368765594487934,-0.5007312421859168,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0021524244230406737,0.6921834667403649,2.0807355838314834e-11,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001573341666967946,True,"(-0.024235289159471256, 0.18612078425246614, 0.023997847230698373)","(0.9999662378702209, 0.00793044610769532, -0.0021520093424111627)",0.0012301195804200425,0.0,True,"(0.0402966819659287, 0.18433436842799888, 0.05600215276930166)","(-0.9999662378702207, -0.00793044610771526, 0.0021520093424383297)",0.00044190071586625663,0.0
133,Move,"(0.0, 0.0, 0.03924050632911392)","(0.0, -0.0, 0.0)","(0.008472036191049545, 0.1750924086688093, 0.04870372040627524)","(0.0010680897051422316, -0.0005529646161860926, 0.004877982396141739)","[-0.0015267904076726197, 0.015064666146879846, 0.0011531613920576084]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.41671183930679595]","[-0.055892426520586014, 0.1188385859131813, 0.03999999910593033]","[0.0, 0.0, -0.2791744225751884]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.536876585246641]","[0.06357472389936447, 0.1148703470826149, 0.03999999910593033]","[0.0, -0.0, 0.15530691901631957]",0.41784801354738255,0.2726730671206633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0017817064833944283,-0.6958862545462119,1.4761525335416081e-12,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00012841041983942557,-0.5389689560945229,-0.5021751949750736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002229864256880596,0.6921834667403562,-2.0810020373573934e-12,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00016289046187635922,True,"(-0.024385880054712025, 0.1861235437760237, 0.023997847230698373)","(0.9999662378702209, 0.00793044610769532, -0.0021520093424111627)",0.0013825893367721105,0.0,True,"(0.04057066570559055, 0.18430581907181792, 0.05600215276930166)","(-0.9999662378702207, -0.00793044610771526, 0.0021520093424383297)",0.0007112789308184247,0.0
134,Move,"(0.0, 0.0, 0.03987341772151899)","(0.0, -0.0, 0.0)","(0.008475275018227287, 0.17509659388912477, 0.048726364281291415)","(0.0009857322006353347, -0.000488286924449881, 0.0048778578186591025)","[-0.0015235515804948776, 0.015068851367195324, 0.0011758052670737817]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.41784806661485097]","[-0.05596720799803734, 0.118805430829525, 0.03999999910593033]","[0.0, 0.0, -0.27803821993439676]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5389689740287025]","[0.06370410323143005, 0.11479315906763077, 0.03999999910593033]","[0.0, -0.0, 0.15321450999330277]",0.41898894907475526,0.2738245265694516,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0017413134215448665,-0.6958862545462124,-1.4654943755645477e-13,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00012553104956482942,-0.5410673391264792,-0.5036119276695041,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0022198034476711478,0.6921834667403571,2.078337502098293e-13,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001621910130925149,False,,,,,True,"(0.040845379106223566, 0.1842766133418995, 0.05600215276930166)","(-0.9999662378702207, -0.00793044610771526, 0.0021520093424383297)",0.0009817257448350766,0.0
135,Move,"(0.0, 0.0, 0.03987341772151899)","(0.0, -0.0, 0.0)","(0.00847826119157571, 0.17510045508333724, 0.048747195717697304)","(0.0009100003530917204, -0.0004286668360072112, 0.004877797674670609)","[-0.0015205654071464552, 0.015072712561407797, 0.0011966367034796713]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.4189889098262415]","[-0.05604226887226105, 0.11877205222845078, 0.03999999910593033]","[0.0, 0.0, -0.27689731144715846]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5410673829500808]","[0.06383368372917175, 0.11471547931432724, 0.03999999910593033]","[0.0, -0.0, 0.15111613122258605]",0.4201346209907723,0.2749612598440908,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0017202441815836527,-0.6958862545462124,1.3322674601435984e-14,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00012403320730447974,-0.5431717364004542,-0.5050553457540095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0022299283064289403,0.692183466740357,-2.1316282072803006e-14,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00016293484748235618,False,,,,,True,"(0.04112081648953989, 0.18424674684002915, 0.05600215276930166)","(-0.9999662378702207, -0.00793044610771526, 0.0021520093424383297)",0.0012532056555465837,0.0
136,Move,"(0.0, 0.0, 0.03987341772151899)","(0.0, -0.0, 0.0)","(0.008481014512960993, 0.17510401831144176, 0.04876635982322683)","(0.0008403600928091019, -0.0003737098346931046, 0.004877791495357664)","[-0.001517812085761171, 0.015076275789512317, 0.001215800809009196]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.42013469284625365]","[-0.056117601692676544, 0.11873845010995865, 0.03999999910593033]","[0.0, 0.0, -0.27575158833387736]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5431717129090015]","[0.06396347284317017, 0.11463730037212372, 0.03999999910593033]","[0.0, -0.0, 0.1490117536250221]",0.399660786718093,-4.913720225443034,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.532701871916433,-0.6958862545462124,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.5386050299521302,-0.5233628071206953,4.7541430271421445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.635011610467547,0.692183466740357,2.6645352591003757e-15,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5459179497283028,False,,,,,False,,,,
137,Move,"(0.0, 0.0, 0.03987341772151899)","(0.0, -0.0, 0.0)","(0.008810783174596852, 0.175389792948691, 0.049629365708255054)","(0.02402586043121669, 0.049847408661069924, -0.013335300366677641)","[-0.0011880434241253127, 0.015362050426761559, 0.0020788066940374203]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.3996607845366589]","[-0.054765623062849045, 0.1193258985877037, 0.03999999910593033]","[0.0, 0.0, -0.29622543948726565]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.523362847759348]","[0.06273528188467026, 0.11536232382059097, 0.03999999910593033]","[0.0, -0.0, 0.16882067721100613]",0.38264100533803574,-4.084747531213749,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-52.45456461898516,-0.6765405535803816,4.642968231799417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-26.592946460235364,-0.5070580038857346,3.913152776390553,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",53.23819238893862,0.6719908706631061,-4.846223058540218,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",27.341803419959582,True,"(-0.02211644186094619, 0.18606920457348064, 0.05600037446978522)","(0.9999880337699628, 0.004877771812007973, 0.0003737098259998656)",-0.0008960989569558044,406.7864579561133,True,"(0.038795018535270585, 0.18448111046038818, 0.023999625530214782)","(-0.9999880337699627, -0.004877771812005436, -0.00037370982599664013)",-0.0010868750740805242,414.90348286409557
138,Move,"(0.0, 0.0, 0.04050632911392405)","(0.0, -0.0, 0.0)","(0.008744807316685898, 0.176323955083541, 0.0496608266066138)","(0.022306035274596913, 0.05003228332891511, -0.013788495709503383)","[-0.0012540192820362662, 0.016296212561611567, 0.002110267592396166]","[-0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, -0.0, 0.3826410365420861]","[-0.053632769733667374, 0.11979308724403381, 0.03999999910593033]","[0.0, 0.0, -0.2938995420174932]","[0.026750000193715096, 0.05299999937415123, 0.03999999910593033]","[0.0, 0.0, -0.5070580057275089]","[0.06171374022960663, 0.11594074219465256, 0.03999999910593033]","[0.0, -0.0, 0.16493284970574132]",0.36675498824265174,-3.812644102892167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-72.96101899127954,-0.6465824035994363,7.189955995426873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-36.66529235098521,-0.4918261881022577,3.6556357880344588,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",76.40246986370205,0.6424609485409409,-7.087181309319637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",37.99083284178629,True,"(-0.02114021908247766, 0.18659162522541306, 0.02395017516357261)","(0.9986690717975204, -0.01331834151892446, -0.04982676804955872)",-0.0026561817154298613,553.0723649828112,True,"(0.03804237479804959, 0.18515208044203812, 0.023999625530214782)","(-0.9999880337699627, -0.004877771812005436, -0.00037370982599664013)",-0.0010687908330181577,508.0391947859716
