,x,y,rmag,f_x,f_y,f_rot_mag
49,0.0037,-0.0031,1.9701,0.0128,-0.0004,1.0507
50,0.0037,-0.0031,1.9701,0.0105,-0.0005,1.0507
51,0.0344,0.0044,2.869,0.0127,-0.0002,1.242
52,0.0344,0.0044,2.869,0.015,0.0,1.4333
53,0.0344,0.0044,2.869,0.0147,0.0004,1.4932
54,0.0033,0.0046,1.9701,0.0149,0.0008,1.6245
55,0.0051,0.0062,5.0263,0.0153,0.0012,1.9596
56,0.0051,0.0062,5.0263,0.013,0.0017,2.1634
57,0.004,0.0146,5.8784,0.0132,0.0027,2.5552
58,0.0127,0.0181,8.9478,0.0114,0.004,3.0204
59,0.0013,0.0227,8.9478,0.0089,0.0056,3.4856
60,0.0112,0.0333,8.9478,0.0096,0.0078,4.0821
61,0.0342,0.0461,8.9478,0.0119,0.0109,4.6786
62,0.0065,0.0617,6.9977,0.0132,0.0145,5.0138
63,0.007,0.0821,5.0263,0.0134,0.0202,5.2176
64,0.0057,0.1019,3.9311,0.0135,0.0272,5.3483
65,0.0077,0.109,5.0263,0.0138,0.0346,5.552
66,0.0393,0.1351,6.9977,0.0141,0.0434,5.8273
67,0.0142,0.1591,5.0263,0.0128,0.0537,5.9711
68,0.0316,0.1828,3.9311,0.0126,0.0656,6.0419
69,0.0049,0.1927,1.9701,0.0127,0.0781,6.0419
70,0.0133,0.208,0.0,0.0132,0.0916,5.7068
71,0.0274,0.2061,1.9701,0.0147,0.1049,5.5031
72,0.0046,0.2198,1.9701,0.0148,0.1186,5.2425
73,0.0031,0.2315,5.0263,0.0141,0.1328,4.9811
74,0.0034,0.2427,1.9701,0.0143,0.1475,4.5159
75,-0.0044,0.2536,1.9701,0.0132,0.1621,4.0507
76,0.0057,0.269,0.0,0.0113,0.177,3.4542
77,-0.0118,0.2815,0.0,0.0101,0.1917,2.9877
78,-0.0119,0.2892,0.0,0.0089,0.2055,2.6526
79,0.0075,0.2836,0.9695,0.009,0.2176,2.4552
80,0.005,0.292,0.0,0.0088,0.2298,2.1201
81,0.0281,0.2856,0.0,0.008,0.2398,1.6536
82,0.0065,0.2953,0.0,0.0075,0.2489,1.3185
83,0.0108,0.2999,0.0,0.0061,0.2567,1.0564
84,0.0106,0.3076,0.0,0.0065,0.2644,0.9251
85,0.0106,0.3076,0.0,0.0063,0.271,0.9251
86,0.0164,0.3155,0.0,0.0056,0.2783,0.7937
87,0.0162,0.3232,0.0,0.0064,0.2852,0.6624
88,0.0162,0.3232,0.0,0.0073,0.2913,0.3273
89,0.0357,0.3098,0.9695,0.0094,0.2958,0.2606
90,-0.0093,0.3396,1.0378,0.0091,0.3015,0.1985
91,0.0388,0.3316,0.0,0.0113,0.3057,0.1985
92,0.0218,0.3338,1.9748,0.0135,0.3092,0.3301
93,0.0218,0.3338,1.9748,0.0158,0.3121,0.4618
94,0.0448,0.3341,1.9748,0.0183,0.3155,0.5288
95,0.0282,0.3366,3.9498,0.0198,0.3185,0.7921
96,0.0333,0.3412,2.9799,0.0202,0.3222,0.9908
97,0.0063,0.3542,1.9748,0.0201,0.3261,1.1224
98,0.0217,0.3491,1.9748,0.0209,0.3294,1.2541
99,0.0334,0.3488,2.9799,0.0224,0.3321,1.4527
100,0.0285,0.3519,3.9498,0.0236,0.3351,1.716
101,0.0285,0.3519,3.9498,0.0244,0.3375,1.9794
102,0.009,0.3571,3.9498,0.0239,0.3398,2.2427
103,0.0126,0.3653,3.9498,0.0237,0.3426,2.506
104,0.0287,0.3596,3.9498,0.0232,0.3459,2.7047
105,0.0287,0.3596,3.9498,0.0257,0.3472,2.8988
106,0.0287,0.3596,3.9498,0.0251,0.3491,3.1621
107,0.0326,0.3574,4.9877,0.0258,0.3507,3.363
108,0.0326,0.3574,4.9877,0.0265,0.3523,3.5639
109,0.0487,0.3612,3.9498,0.0268,0.3541,3.6955
110,0.0228,0.3675,3.9498,0.0264,0.3561,3.6955
111,0.0228,0.3675,3.9498,0.0257,0.3579,3.7602
112,0.0303,0.3503,2.9799,0.0273,0.3576,3.8272
113,-0.0047,0.377,1.9748,0.0255,0.3595,3.8272
114,0.0095,0.3721,1.9748,0.024,0.361,3.7602
115,0.0174,0.3684,2.9799,0.0232,0.3621,3.6955
116,0.0228,0.3675,3.9498,0.0228,0.3632,3.6955
117,-0.0018,0.3616,2.9459,0.0221,0.3635,3.6286
118,0.0228,0.3675,3.9498,0.0228,0.3636,3.6286
119,0.0228,0.3675,3.9498,0.0224,0.3641,3.6286
120,0.0228,0.3675,3.9498,0.022,0.3647,3.6286
121,0.0228,0.3675,3.9498,0.0216,0.3652,3.6286
122,0.0228,0.3675,3.9498,0.021,0.3659,3.5594
123,0.0041,0.3613,2.9459,0.0191,0.3661,3.4233
124,0.029,0.3777,2.9459,0.0177,0.3672,3.3564
125,0.029,0.3749,3.9498,0.0182,0.3677,3.3564
126,0.021,0.3453,3.9498,0.018,0.3662,3.3564
127,0.0388,0.3724,1.9748,0.0186,0.3677,3.2894
128,0.0278,0.372,2.9799,0.0208,0.3674,3.3564
129,0.0388,0.3724,1.9748,0.0227,0.3674,3.3564
130,0.0278,0.372,2.9799,0.0234,0.3676,3.3564
131,0.0278,0.372,2.9799,0.0238,0.3679,3.2917
132,0.0278,0.372,2.9799,0.0257,0.3686,3.294
133,0.023,0.3752,3.9498,0.0257,0.3691,3.294
134,0.023,0.3752,3.9498,0.0258,0.3697,3.294
135,0.023,0.3752,3.9498,0.0258,0.3702,3.294
136,0.0178,0.3759,2.9799,0.0254,0.3707,3.2293
137,0.0178,0.3759,2.9799,0.0251,0.3713,3.1647
138,0.0178,0.3759,2.9799,0.026,0.3723,3.1669
139,0.023,0.3752,3.9498,0.0256,0.3721,3.2338
140,0.023,0.3752,3.9498,0.0252,0.3721,3.2338
141,0.023,0.3752,3.9498,0.0253,0.3741,3.2338
142,0.023,0.3752,3.9498,0.0243,0.3743,3.3655
143,0.023,0.3752,3.9498,0.024,0.3745,3.4302
144,0.0178,0.3759,2.9799,0.0226,0.3747,3.4972
145,0.0178,0.3759,2.9799,0.0219,0.375,3.4972
146,0.0178,0.3759,2.9799,0.0212,0.3753,3.4972
147,0.0178,0.3759,2.9799,0.0206,0.3755,3.4972
148,0.0178,0.3759,2.9799,0.0202,0.3756,3.4325
149,0.0305,0.3579,2.9799,0.0207,0.3744,3.3679
150,0.0305,0.3579,2.9799,0.0212,0.3733,3.3032
151,0.0305,0.3579,2.9799,0.0221,0.3721,3.3032
152,0.0305,0.3579,2.9799,0.0229,0.3709,3.3032
153,-0.0045,0.3847,1.9748,0.0214,0.3715,3.2362
154,-0.0045,0.3847,1.9748,0.0196,0.3721,3.1045
155,-0.0045,0.3847,1.9748,0.0178,0.3727,2.9729
156,-0.0045,0.3847,1.9748,0.0159,0.3734,2.8412
157,-0.0045,0.3847,1.9748,0.0141,0.374,2.7095
158,-0.0045,0.3847,1.9748,0.0123,0.3746,2.5779
159,-0.0045,0.3847,1.9748,0.0108,0.3752,2.5109
160,-0.0045,0.3847,1.9748,0.0093,0.3758,2.4438
161,-0.0045,0.3847,1.9748,0.0078,0.3764,2.3768
162,-0.0045,0.3847,1.9748,0.0063,0.377,2.3098
163,-0.0045,0.3847,1.9748,0.0048,0.3776,2.2428
164,-0.0045,0.3847,1.9748,0.0025,0.3793,2.1758
165,-0.0045,0.3847,1.9748,0.0002,0.3811,2.1088
166,-0.0045,0.3847,1.9748,-0.0022,0.3829,2.0418
167,-0.0045,0.3847,1.9748,-0.0045,0.3847,1.9748
168,-0.0045,0.3847,1.9748,-0.0045,0.3847,1.9748
169,-0.0045,0.3847,1.9748,-0.0045,0.3847,1.9748
170,-0.0045,0.3847,1.9748,-0.0045,0.3847,1.9748
171,-0.0045,0.3847,1.9748,-0.0045,0.3847,1.9748
172,-0.0045,0.3847,1.9748,-0.0045,0.3847,1.9748
173,-0.0045,0.3847,1.9748,-0.0045,0.3847,1.9748
