,x,y,rmag,f_x,f_y,f_rot_mag
103,-0.4251,0.1027,7.881,-0.3796,0.1002,8.1439
104,-0.4388,0.0854,7.881,-0.3875,0.0984,8.1439
105,-0.3706,0.1069,8.817,-0.3867,0.0979,8.2063
106,-0.3596,0.0904,7.881,-0.3839,0.0973,8.2063
107,-0.3596,0.0904,7.881,-0.3811,0.0967,8.2063
108,-0.3596,0.0904,7.881,-0.3795,0.0974,8.1439
109,-0.3596,0.0904,7.881,-0.3763,0.0968,8.1439
110,-0.3596,0.0904,7.881,-0.3782,0.096,8.1439
111,-0.4253,0.1228,9.8513,-0.3842,0.0973,8.2753
112,-0.4374,0.096,7.881,-0.3897,0.0993,8.2061
113,-0.4389,0.1015,7.881,-0.3918,0.0988,8.2061
114,-0.354,0.0998,7.881,-0.387,0.0993,8.2061
115,-0.369,0.0841,7.881,-0.3885,0.0985,8.2061
116,-0.369,0.0841,7.881,-0.3898,0.0976,8.2061
117,-0.369,0.0841,7.881,-0.3863,0.0946,8.0748
118,-0.354,0.0998,7.881,-0.3816,0.0944,8.0748
119,-0.4316,0.0588,8.817,-0.3811,0.0927,8.1372
120,-0.4316,0.0588,8.817,-0.3852,0.0895,8.1372
121,-0.4316,0.0588,8.817,-0.39,0.0873,8.1996
122,-0.4316,0.0588,8.817,-0.3948,0.0852,8.262
123,-0.4201,0.0678,9.8513,-0.3988,0.0837,8.3933
124,-0.4063,0.0566,7.881,-0.4019,0.0815,8.3933
125,-0.4572,0.0785,7.881,-0.4084,0.0807,8.3933
126,-0.4433,0.0964,7.881,-0.4096,0.0789,8.262
127,-0.4433,0.0964,7.881,-0.41,0.079,8.262
128,-0.4433,0.0964,7.881,-0.4103,0.0786,8.262
129,-0.4433,0.0964,7.881,-0.4163,0.0784,8.262
130,-0.4433,0.0964,7.881,-0.4212,0.0792,8.262
131,-0.4433,0.0964,7.881,-0.4262,0.08,8.262
132,-0.4433,0.0964,7.881,-0.4311,0.0808,8.262
133,-0.4433,0.0964,7.881,-0.4371,0.0806,8.262
134,-0.4111,0.0571,7.881,-0.4357,0.0805,8.1996
135,-0.3735,0.0845,7.881,-0.4319,0.0822,8.1372
136,-0.3735,0.0845,7.881,-0.428,0.0839,8.0748
137,-0.3735,0.0845,7.881,-0.4241,0.0856,8.0124
138,-0.3735,0.0845,7.881,-0.421,0.0868,7.881
139,-0.3735,0.0845,7.881,-0.4188,0.0886,7.881
140,-0.4096,0.0725,9.8513,-0.4156,0.0882,8.0124
141,-0.3781,0.0849,7.881,-0.4113,0.0875,8.0124
142,-0.3781,0.0849,7.881,-0.4069,0.0867,8.0124
143,-0.4524,0.0914,7.881,-0.4076,0.0864,8.0124
144,-0.4218,0.0509,7.881,-0.4061,0.0833,8.0124
145,-0.3827,0.0783,7.881,-0.4021,0.0821,8.0124
146,-0.3992,0.0601,7.881,-0.3991,0.0797,8.0124
147,-0.4526,0.0732,6.8772,-0.3998,0.0781,7.9454
148,-0.4498,0.0776,6.8772,-0.4002,0.0769,7.8785
149,-0.4498,0.0776,6.8772,-0.4028,0.0783,7.8116
150,-0.4498,0.0776,6.8772,-0.4079,0.0778,7.7447
151,-0.4498,0.0776,6.8772,-0.4129,0.0773,7.6778
152,-0.4498,0.0776,6.8772,-0.418,0.0769,7.6108
153,-0.4498,0.0776,6.8772,-0.4231,0.0764,7.5439
154,-0.4498,0.0776,6.8772,-0.4282,0.076,7.477
155,-0.4498,0.0776,6.8772,-0.4309,0.0763,7.2787
156,-0.4498,0.0776,6.8772,-0.4357,0.0758,7.2118
157,-0.4526,0.0732,6.8772,-0.4406,0.075,7.1449
158,-0.4461,0.0687,5.9061,-0.4402,0.0735,7.0132
159,-0.4047,0.0346,8.9189,-0.4391,0.0724,7.0824
160,-0.4461,0.0687,5.9061,-0.4433,0.0718,6.9508
161,-0.468,0.083,7.881,-0.4479,0.0733,6.9508
162,-0.4498,0.0776,6.8772,-0.4477,0.0736,6.9508
163,-0.4498,0.0776,6.8772,-0.4477,0.0736,6.9508
164,-0.4498,0.0776,6.8772,-0.4477,0.0736,6.9508
165,-0.4064,0.0824,6.8772,-0.4448,0.0739,6.9508
166,-0.3906,0.0578,5.9061,-0.4409,0.0726,6.886
167,-0.3906,0.0578,5.9061,-0.4369,0.0713,6.8213
168,-0.4719,0.062,7.881,-0.4384,0.0703,6.8882
169,-0.4573,0.0461,3.9311,-0.4389,0.0682,6.6918
170,-0.4613,0.0546,4.9351,-0.4397,0.0666,6.5623
171,-0.4613,0.0546,4.9351,-0.4404,0.0651,6.4328
172,-0.4613,0.0546,4.9351,-0.441,0.0638,6.3034
173,-0.4613,0.0546,4.9351,-0.442,0.0629,6.2386
174,-0.4118,0.0558,4.9351,-0.4425,0.0643,5.973
175,-0.4402,0.0291,5.9061,-0.4421,0.0617,5.973
176,-0.4892,0.0646,4.901,-0.4435,0.0605,5.7744
177,-0.4106,0.0683,4.9351,-0.4409,0.0598,5.6449
178,-0.4546,0.0577,3.9311,-0.4412,0.0585,5.4485
179,-0.4756,0.0486,3.9311,-0.4429,0.0566,5.2521
180,-0.4721,0.0483,2.8933,-0.4473,0.0543,4.9865
181,-0.393,0.0549,3.9311,-0.4475,0.0541,4.8548
182,-0.4908,0.0373,3.9311,-0.4542,0.0527,4.7232
183,-0.4908,0.0373,3.9311,-0.4554,0.0511,4.4598
184,-0.4908,0.0373,3.9311,-0.4576,0.0505,4.4598
185,-0.4928,0.0544,2.8933,-0.4597,0.0505,4.3237
186,-0.4908,0.0373,3.9311,-0.4617,0.0493,4.2568
187,-0.4908,0.0373,3.9311,-0.4637,0.0482,4.1899
188,-0.4753,0.034,1.9608,-0.4646,0.0468,3.9916
189,-0.4753,0.034,1.9608,-0.4688,0.0454,3.7933
190,-0.4753,0.034,1.9608,-0.4712,0.0457,3.5303
191,-0.4753,0.034,1.9608,-0.4703,0.0436,3.3342
192,-0.4753,0.034,1.9608,-0.4746,0.0414,3.136
193,-0.4753,0.034,1.9608,-0.476,0.0398,3.0046
194,-0.4753,0.034,1.9608,-0.4759,0.0388,2.8733
195,-0.4753,0.034,1.9608,-0.4761,0.0379,2.8111
196,-0.4753,0.034,1.9608,-0.4816,0.0365,2.6797
197,-0.4753,0.034,1.9608,-0.4806,0.0362,2.5484
198,-0.4753,0.034,1.9608,-0.4796,0.036,2.417
199,-0.4753,0.034,1.9608,-0.4785,0.0358,2.2857
200,-0.4753,0.034,1.9608,-0.4774,0.0344,2.2235
201,-0.4753,0.034,1.9608,-0.4763,0.0342,2.0922
202,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
203,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
204,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
205,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
206,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
207,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
208,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
209,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
210,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
211,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
212,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
213,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
214,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
215,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
216,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
217,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
218,-0.4753,0.034,1.9608,-0.4753,0.034,1.9608
