,x,y,rmag,f_x,f_y,f_rot_mag
53,0.1069,0.1756,5.0274,0.0645,0.0849,4.4432
54,0.1056,0.188,3.0561,0.0697,0.0961,4.2522
55,0.1155,0.1899,1.9608,0.0757,0.1073,3.8569
56,0.1275,0.1997,1.9608,0.0815,0.1182,3.3309
57,0.1201,0.2058,1.9608,0.0862,0.1305,2.8644
58,0.1324,0.215,1.9608,0.0924,0.1424,2.4691
59,0.1379,0.2193,1.9608,0.0981,0.1538,2.2698
60,0.1315,0.2254,1.9608,0.1042,0.1632,2.3293
61,0.1529,0.2293,0.0,0.1098,0.1731,2.2581
62,0.1585,0.2373,0.0,0.1161,0.1822,2.1869
63,0.1477,0.2529,1.0679,0.1206,0.192,2.1268
64,0.1696,0.2534,0.0,0.1262,0.2011,1.9955
65,0.1752,0.2615,0.0,0.1314,0.2101,1.9333
66,0.1819,0.2599,0.9321,0.1367,0.2181,1.7917
67,0.1868,0.27,0.0,0.1433,0.2255,1.4566
68,0.1928,0.2705,0.0,0.1491,0.2319,1.1214
69,0.1985,0.2693,1.0679,0.1553,0.2373,0.9888
70,0.1801,0.287,1.0679,0.1596,0.2438,0.9293
71,0.1857,0.2966,1.0679,0.1634,0.2502,0.8698
72,0.1763,0.2797,1.9608,0.1672,0.2551,0.8698
73,0.1853,0.2951,1.0679,0.1707,0.2605,0.8103
74,0.2099,0.2872,0.0,0.1755,0.265,0.6795
75,0.2115,0.2874,1.0679,0.1808,0.2691,0.62
76,0.1941,0.2915,0.9321,0.1836,0.2733,0.6822
77,0.2218,0.2795,0.9321,0.1878,0.2761,0.7443
78,0.2211,0.2818,1.9701,0.1927,0.278,0.8044
79,0.2096,0.287,2.94,0.1954,0.2803,1.0004
80,0.2379,0.2758,3.9451,0.1996,0.2812,1.2635
81,0.2379,0.2758,3.9451,0.2033,0.2823,1.4643
82,0.2218,0.2825,1.9701,0.2056,0.2831,1.5957
83,0.2218,0.2825,1.9701,0.2076,0.2839,1.727
84,0.2218,0.2825,1.9701,0.2091,0.2848,1.7871
85,0.2332,0.2902,1.9701,0.2126,0.285,1.8473
86,0.2008,0.2798,1.9701,0.2137,0.2839,1.9074
87,0.244,0.2834,3.9451,0.2182,0.2841,2.0397
88,0.2208,0.2949,2.94,0.2205,0.2841,2.1645
89,0.25,0.2834,3.9451,0.2232,0.2839,2.4275
90,0.2264,0.2951,2.94,0.2242,0.2844,2.5523
91,0.256,0.2834,3.9451,0.2283,0.2838,2.7532
92,0.256,0.2834,3.9451,0.2306,0.2841,2.9541
93,0.2622,0.2836,3.9451,0.2333,0.2842,3.0857
94,0.262,0.2834,3.9451,0.2368,0.284,3.1528
95,0.2422,0.2636,3.9451,0.2371,0.2832,3.1528
96,0.2694,0.2859,5.9201,0.2392,0.2838,3.2844
97,0.2436,0.2739,3.9451,0.2407,0.2833,3.4161
98,0.2429,0.2882,4.9502,0.2421,0.2836,3.6148
99,0.273,0.2736,4.9502,0.2455,0.2831,3.8134
100,0.2726,0.2755,5.9201,0.2481,0.2821,4.0768
101,0.2726,0.2755,5.9201,0.2529,0.2818,4.3401
102,0.2726,0.2755,5.9201,0.2548,0.2813,4.4718
103,0.2805,0.2753,4.9502,0.2588,0.28,4.6058
104,0.2786,0.2753,5.9201,0.2607,0.2794,4.7374
105,0.2876,0.2581,6.9579,0.2648,0.2769,5.0053
106,0.2654,0.272,6.9579,0.2654,0.2762,5.2062
107,0.2654,0.272,6.9579,0.266,0.2754,5.407
108,0.2936,0.2577,6.9579,0.2681,0.2737,5.6079
109,0.271,0.2717,6.9579,0.2687,0.2729,5.8087
110,0.2904,0.2671,5.9201,0.2719,0.2732,5.9404
111,0.2972,0.2681,7.8903,0.2738,0.272,6.0717
112,0.2972,0.2681,7.8903,0.2774,0.2716,6.3347
113,0.2972,0.2681,7.8903,0.281,0.2702,6.5308
114,0.2986,0.257,7.8903,0.2827,0.2691,6.7268
115,0.2986,0.257,7.8903,0.2844,0.2679,6.8581
116,0.3001,0.258,7.8903,0.2863,0.2667,6.9895
117,0.3001,0.258,7.8903,0.2881,0.2656,7.1208
118,0.3001,0.258,7.8903,0.2894,0.2644,7.3168
119,0.3001,0.258,7.8903,0.2908,0.2633,7.4482
120,0.3001,0.258,7.8903,0.2917,0.2633,7.5103
121,0.3001,0.258,7.8903,0.294,0.2623,7.5725
122,0.3004,0.258,6.9579,0.2963,0.2614,7.5725
123,0.3001,0.258,7.8903,0.2968,0.2614,7.6346
124,0.3001,0.258,7.8903,0.2987,0.2605,7.6968
125,0.3001,0.258,7.8903,0.2993,0.2599,7.8281
126,0.3001,0.258,7.8903,0.2995,0.2592,7.8281
127,0.3063,0.2575,6.9579,0.3001,0.2585,7.766
128,0.3157,0.2585,8.9583,0.3014,0.2579,7.8372
129,0.3157,0.2585,8.9583,0.3025,0.258,7.9084
130,0.2888,0.2612,8.9583,0.3019,0.2582,7.9796
131,0.2888,0.2612,8.9583,0.3011,0.2585,8.0508
132,0.2888,0.2612,8.9583,0.3004,0.2587,8.122
133,0.3092,0.2485,9.8513,0.301,0.258,8.2527
134,0.3092,0.2485,9.8513,0.3016,0.2574,8.3834
135,0.3074,0.2489,8.9583,0.3021,0.2568,8.4546
136,0.3074,0.2489,8.9583,0.3025,0.2562,8.5258
137,0.3074,0.2489,8.9583,0.303,0.2556,8.6592
138,0.3074,0.2489,8.9583,0.3035,0.255,8.7304
139,0.3074,0.2489,8.9583,0.304,0.2544,8.8016
140,0.3074,0.2489,8.9583,0.3045,0.2538,8.8728
141,0.3074,0.2489,8.9583,0.305,0.2532,8.944
142,0.3092,0.2485,9.8513,0.3051,0.2526,9.1369
143,0.3128,0.2341,10.9464,0.305,0.2509,9.2694
144,0.3074,0.2489,8.9583,0.3044,0.2503,9.2694
145,0.3092,0.2485,9.8513,0.3058,0.2494,9.329
146,0.3092,0.2485,9.8513,0.3071,0.2486,9.3885
147,0.3092,0.2485,9.8513,0.3085,0.2478,9.448
148,0.2888,0.2612,8.9583,0.3071,0.2486,9.3885
149,0.2888,0.2612,8.9583,0.3058,0.2494,9.329
150,0.2888,0.2612,8.9583,0.3045,0.2503,9.329
151,0.3092,0.2485,9.8513,0.3046,0.2502,9.3885
152,0.3092,0.2485,9.8513,0.3048,0.2502,9.448
153,0.3092,0.2485,9.8513,0.3049,0.2502,9.5076
154,0.3092,0.2485,9.8513,0.305,0.2502,9.5671
155,0.3092,0.2485,9.8513,0.3051,0.2501,9.6266
156,0.3092,0.2485,9.8513,0.3052,0.2501,9.6862
157,0.3092,0.2485,9.8513,0.3052,0.2501,9.6862
158,0.3092,0.2485,9.8513,0.305,0.2511,9.6132
159,0.3092,0.2485,9.8513,0.3051,0.251,9.6727
160,0.3092,0.2485,9.8513,0.3051,0.251,9.6727
161,0.3092,0.2485,9.8513,0.3051,0.251,9.6727
162,0.3074,0.2489,8.9583,0.305,0.2511,9.6132
163,0.3074,0.2489,8.9583,0.3062,0.2502,9.6132
164,0.3092,0.2485,9.8513,0.3076,0.2494,9.6727
165,0.3092,0.2485,9.8513,0.309,0.2486,9.7322
166,0.2888,0.2612,8.9583,0.3076,0.2494,9.6727
167,0.2888,0.2612,8.9583,0.3062,0.2502,9.6132
168,0.3075,0.2484,8.9583,0.3061,0.2502,9.5536
169,0.3143,0.2468,8.9583,0.3065,0.2501,9.4941
170,0.3143,0.2468,8.9583,0.3068,0.25,9.4346
171,0.3143,0.2468,8.9583,0.3071,0.2499,9.375
172,0.3143,0.2468,8.9583,0.3075,0.2498,9.3155
173,0.3143,0.2468,8.9583,0.3078,0.2497,9.256
174,0.3075,0.2484,8.9583,0.3077,0.2497,9.1964
175,0.3041,0.2412,8.9583,0.3074,0.2492,9.1369
176,0.3143,0.2468,8.9583,0.3077,0.2491,9.0774
177,0.3075,0.2484,8.9583,0.3077,0.249,9.0774
178,0.3001,0.258,7.8903,0.3072,0.2496,9.0062
179,0.3143,0.2468,8.9583,0.3076,0.2495,8.9466
180,0.3075,0.2484,8.9583,0.3075,0.2495,8.8871
181,0.3041,0.2412,8.9583,0.3085,0.2482,8.8871
182,0.3143,0.2468,8.9583,0.3102,0.2472,8.8871
183,0.3075,0.2484,8.9583,0.3102,0.2472,8.8871
184,0.2763,0.2454,7.8903,0.3076,0.2471,8.8159
185,0.3075,0.2484,8.9583,0.3072,0.2472,8.8159
