,x,y,rmag,f_x,f_y,f_rot_mag
231,0.0654,-0.1151,20.1914,0.066,-0.1251,20.4835
232,0.0617,-0.1442,20.1914,0.0656,-0.1265,20.4835
233,0.0617,-0.1442,20.1914,0.0651,-0.1278,20.4835
234,0.0617,-0.1442,20.1914,0.0647,-0.1292,20.4835
235,0.0617,-0.1442,20.1914,0.0642,-0.1305,20.4835
236,0.0617,-0.1442,20.1914,0.0639,-0.1324,20.3638
237,0.0617,-0.1442,20.1914,0.0635,-0.1349,20.3638
238,0.0617,-0.1442,20.1914,0.0632,-0.1356,20.3638
239,0.0541,-0.1324,20.1914,0.0625,-0.1355,20.3638
240,0.0652,-0.1383,18.3482,0.0625,-0.1358,20.2409
241,0.0654,-0.1247,17.0828,0.0626,-0.1351,20.0336
242,0.0703,-0.1266,15.2009,0.0623,-0.135,19.6148
243,0.0764,-0.1343,13.9705,0.0625,-0.1354,19.1139
244,0.0804,-0.1347,12.0613,0.0642,-0.1361,18.5718
245,0.094,-0.1157,13.9705,0.0669,-0.1354,18.1571
246,0.0962,-0.1143,12.7686,0.0689,-0.1354,17.6623
247,0.0989,-0.1096,10.8728,0.0714,-0.1331,17.041
248,0.1209,-0.1147,10.1198,0.0754,-0.1311,16.3696
249,0.1097,-0.0966,8.1497,0.0786,-0.1279,15.5668
250,0.1325,-0.1077,3.0382,0.0833,-0.1255,14.4233
251,0.1456,-0.1043,3.9311,0.0889,-0.1228,13.3392
252,0.1485,-0.1037,1.9701,0.0947,-0.1201,12.1245
253,0.1569,-0.1087,0.0,0.101,-0.1178,10.7784
254,0.1469,-0.1043,0.0,0.1072,-0.1159,9.4323
255,0.1576,-0.1194,2.9459,0.1133,-0.1146,8.4055
256,0.1706,-0.1174,3.9498,0.1204,-0.1141,7.5299
257,0.1768,-0.1176,3.9498,0.1275,-0.1135,6.7799
258,0.1768,-0.1176,3.9498,0.1342,-0.1124,6.1118
259,0.1768,-0.1176,3.9498,0.1406,-0.1113,5.5711
260,0.1787,-0.1163,3.9498,0.1462,-0.1113,4.903
261,0.1778,-0.1129,3.9498,0.1517,-0.1112,4.3151
262,0.1806,-0.1045,5.9201,0.1571,-0.1109,3.9849
263,0.1747,-0.1136,2.9459,0.1607,-0.1108,3.5067
264,0.1784,-0.1141,3.9498,0.1653,-0.112,3.2267
265,0.1685,-0.1138,1.9748,0.1677,-0.1124,3.1558
266,0.1942,-0.1143,2.9459,0.1709,-0.1131,3.0901
267,0.1951,-0.1263,3.9498,0.174,-0.1146,3.2221
268,0.1744,-0.102,2.9799,0.1752,-0.1141,3.4207
269,0.2013,-0.1265,3.9498,0.1788,-0.1156,3.684
270,0.2013,-0.1265,3.9498,0.1817,-0.1161,3.751
271,0.1835,-0.1285,3.9498,0.1826,-0.1168,3.751
272,0.2072,-0.1346,3.9498,0.1846,-0.1179,3.751
273,0.2072,-0.1346,3.9498,0.1866,-0.1191,3.751
274,0.2072,-0.1346,3.9498,0.1887,-0.1202,3.751
275,0.2046,-0.1329,3.9498,0.1904,-0.1213,3.751
276,0.2128,-0.1447,4.9877,0.1927,-0.1234,3.8202
277,0.2081,-0.133,3.9498,0.1946,-0.1253,3.6888
278,0.2068,-0.1291,3.9498,0.1967,-0.1264,3.7557
279,0.2068,-0.1291,3.9498,0.1986,-0.1274,3.7557
280,0.2068,-0.1291,3.9498,0.2012,-0.1284,3.8874
281,0.2104,-0.1333,3.9498,0.2022,-0.1297,3.9543
282,0.2121,-0.1475,5.9201,0.2034,-0.1311,4.0857
283,0.2139,-0.1334,3.9498,0.206,-0.1332,4.1503
284,0.2246,-0.1455,4.9877,0.2076,-0.1344,4.2195
285,0.2183,-0.1481,5.9201,0.2087,-0.1359,4.3509
286,0.2183,-0.1481,5.9201,0.211,-0.1372,4.4822
287,0.2316,-0.1361,5.9201,0.2126,-0.1373,4.6136
288,0.2244,-0.1486,5.9201,0.2138,-0.1382,4.745
289,0.2244,-0.1486,5.9201,0.2149,-0.1391,4.8763
290,0.2244,-0.1486,5.9201,0.2162,-0.1402,5.0077
291,0.2199,-0.1352,4.9877,0.2167,-0.1396,5.0077
292,0.1982,-0.137,1.9748,0.2161,-0.1398,4.876
293,0.219,-0.1507,3.9498,0.2169,-0.1413,4.876
294,0.214,-0.1318,1.9748,0.2174,-0.1414,4.7443
295,0.2053,-0.1305,1.9748,0.2173,-0.1415,4.6127
296,0.1957,-0.137,1.9748,0.2163,-0.1418,4.481
297,0.214,-0.1318,1.9748,0.2164,-0.1407,4.218
298,0.2053,-0.1305,1.9748,0.2158,-0.1405,4.0863
299,0.2053,-0.1305,1.9748,0.2145,-0.1395,3.8854
300,0.219,-0.1507,3.9498,0.2146,-0.1397,3.7541
301,0.2213,-0.138,2.9799,0.2148,-0.139,3.5581
302,0.2251,-0.151,3.9498,0.2144,-0.14,3.4267
303,0.211,-0.1365,3.9498,0.2135,-0.1392,3.2954
304,0.2239,-0.1563,5.9201,0.2134,-0.1397,3.2954
305,0.2239,-0.1563,5.9201,0.2134,-0.1403,3.2954
306,0.2072,-0.1429,3.9498,0.2125,-0.1408,3.2262
307,0.2021,-0.1297,4.9877,0.2128,-0.1403,3.427
308,0.2374,-0.1439,5.9201,0.214,-0.1398,3.5584
309,0.23,-0.1569,5.9201,0.2151,-0.1415,3.8214
310,0.2374,-0.1439,5.9201,0.2172,-0.1424,4.0844
311,0.2227,-0.1551,5.9201,0.219,-0.1436,4.3475
312,0.201,-0.1502,3.9498,0.2182,-0.1448,4.4791
313,0.2235,-0.1641,5.9201,0.2194,-0.1471,4.7421
314,0.2249,-0.1587,3.9498,0.2207,-0.1489,4.8738
315,0.2261,-0.153,1.9748,0.2212,-0.1491,4.7421
316,0.2008,-0.1443,1.9748,0.2198,-0.1495,4.6751
317,0.22,-0.153,1.9748,0.2195,-0.1497,4.5435
318,0.22,-0.153,1.9748,0.2201,-0.1508,4.4118
319,0.22,-0.153,1.9748,0.2198,-0.1505,4.1488
320,0.2192,-0.1513,2.9459,0.2195,-0.1502,3.9505
321,0.22,-0.153,1.9748,0.2203,-0.1509,3.8188
322,0.22,-0.153,1.9748,0.2215,-0.1524,3.618
323,0.2192,-0.1513,2.9459,0.2203,-0.1529,3.4197
324,0.22,-0.153,1.9748,0.2197,-0.1527,3.1567
325,0.22,-0.153,1.9748,0.2185,-0.1533,2.8937
326,0.2192,-0.1513,2.9459,0.2183,-0.153,2.6954
327,0.22,-0.153,1.9748,0.2195,-0.1532,2.5637
328,0.22,-0.153,1.9748,0.2193,-0.1525,2.3007
329,0.22,-0.153,1.9748,0.219,-0.1521,2.169
330,0.22,-0.153,1.9748,0.2186,-0.1521,2.169
331,0.2192,-0.1513,2.9459,0.2198,-0.1525,2.2338
332,0.2192,-0.1513,2.9459,0.2197,-0.1524,2.2985
333,0.2008,-0.1443,1.9748,0.2185,-0.1519,2.2985
334,0.2202,-0.147,1.9748,0.2185,-0.1515,2.2985
335,0.2202,-0.147,1.9748,0.2185,-0.1512,2.2338
336,0.2251,-0.1515,2.9459,0.2189,-0.1511,2.2985
337,0.2251,-0.1515,2.9459,0.2192,-0.151,2.3632
338,0.2247,-0.1665,3.9498,0.2196,-0.152,2.4302
339,0.2247,-0.1665,3.9498,0.2199,-0.1529,2.5618
340,0.2058,-0.1516,1.9748,0.2189,-0.1528,2.5618
341,0.2058,-0.1516,1.9748,0.2181,-0.1528,2.4971
342,0.2322,-0.1608,1.9748,0.2189,-0.1533,2.4971
343,0.2286,-0.1578,1.9748,0.2194,-0.1536,2.4971
344,0.2244,-0.1743,3.9498,0.2197,-0.1551,2.6288
