,x,y,rmag,f_x,f_y,f_rot_mag
0,-0.0,0.0,0.0,0,0,0
1,-0.0,0.0,0.0,0,0,0
2,-0.0075,-0.0163,1.0037,0,0,0
3,-0.0042,-0.0014,0.0,0,0,0
4,-0.0075,-0.0163,1.0037,0,0,0
5,-0.0,0.0,0.0,0,0,0
6,-0.0,0.0,0.0,0,0,0
7,-0.0075,-0.0163,1.0037,0,0,0
8,-0.0,0.0,0.0,0,0,0
9,-0.0,0.0,0.0,0,0,0
10,-0.0,0.0,0.0,0,0,0
11,-0.0075,-0.0163,1.0037,0,0,0
12,-0.0,0.0,0.0,0,0,0
13,-0.0,0.0,0.0,0,0,0
14,-0.0075,-0.0163,1.0037,-0.0028,-0.0055,0.3346
15,-0.0042,-0.0014,0.0,-0.0031,-0.0056,0.3346
16,-0.0,0.0,0.0,-0.0031,-0.0056,0.3346
17,-0.0,0.0,0.0,-0.0026,-0.0045,0.2677
18,-0.0,0.0,0.0,-0.0023,-0.0044,0.2677
19,-0.0042,-0.0014,0.0,-0.0021,-0.0034,0.2007
20,-0.0042,-0.0014,0.0,-0.0023,-0.0035,0.2007
21,-0.0,0.0,0.0,-0.0023,-0.0035,0.2007
22,-0.0,0.0,0.0,-0.0018,-0.0025,0.1338
23,-0.0,0.0,0.0,-0.0018,-0.0025,0.1338
24,-0.0,0.0,0.0,-0.0018,-0.0025,0.1338
25,-0.0036,0.0005,1.0378,-0.0021,-0.0024,0.203
26,-0.0042,-0.0014,0.0,-0.0019,-0.0014,0.1361
27,-0.0,0.0,0.0,-0.0019,-0.0014,0.1361
28,-0.0,0.0,0.0,-0.0019,-0.0014,0.1361
29,-0.0,0.0,0.0,-0.0014,-0.0003,0.0692
30,-0.0,0.0,0.0,-0.0011,-0.0002,0.0692
31,-0.0075,-0.0163,1.0037,-0.0016,-0.0013,0.1361
32,-0.0,0.0,0.0,-0.0016,-0.0013,0.1361
33,-0.0,0.0,0.0,-0.0016,-0.0013,0.1361
34,-0.0075,-0.0163,1.0037,-0.0018,-0.0023,0.203
35,-0.0,0.0,0.0,-0.0015,-0.0022,0.203
36,-0.0,0.0,0.0,-0.0015,-0.0022,0.203
37,-0.0,0.0,0.0,-0.0015,-0.0022,0.203
38,-0.0042,-0.0014,0.0,-0.0018,-0.0023,0.203
39,-0.0121,0.0061,1.0378,-0.0026,-0.0019,0.2722
40,-0.0102,-0.0017,0.0,-0.003,-0.0021,0.203
41,-0.0163,-0.0019,0.0,-0.0039,-0.0021,0.203
42,-0.0237,0.0047,1.0378,-0.0054,-0.0018,0.2722
43,-0.0294,0.0041,1.0378,-0.0074,-0.0015,0.3414
44,-0.0306,-0.0072,1.9701,-0.0094,-0.002,0.4727
45,-0.0254,-0.0022,1.9701,-0.0111,-0.0021,0.6041
46,-0.0487,-0.0087,1.9701,-0.0139,-0.0016,0.6685
47,-0.0197,-0.0116,1.9701,-0.0152,-0.0024,0.7998
48,-0.0692,-0.0085,1.0378,-0.0198,-0.003,0.869
