,x,y,rmag,f_x,f_y,f_rot_mag
0,-0.0,-0.0,0.0,0,0,0
1,-0.0,-0.0,0.0,0,0,0
2,-0.0,-0.0,0.0,0,0,0
3,-0.0138,0.0031,0.0,0,0,0
4,-0.0,-0.0,0.0,0,0,0
5,-0.0,-0.0,0.0,0,0,0
6,-0.0,-0.0,0.0,0,0,0
7,-0.0,-0.0,0.0,0,0,0
8,-0.0,-0.0,0.0,0,0,0
9,-0.0,-0.0,0.0,0,0,0
10,-0.0,-0.0,0.0,0,0,0
11,-0.0,-0.0,0.0,0,0,0
12,-0.0,-0.0,0.0,0,0,0
13,-0.0,-0.0,0.0,0,0,0
14,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
15,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
16,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
17,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
18,-0.0,-0.0,0.0,0.0,0.0,0.0
19,-0.0,-0.0,0.0,0.0,0.0,0.0
20,-0.0138,0.0031,0.0,-0.0009,0.0002,0.0
21,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
22,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
23,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
24,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
25,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
26,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
27,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
28,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
29,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
30,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
31,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
32,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
33,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
34,-0.0,-0.0,0.0,-0.0009,0.0002,0.0
35,-0.0,-0.0,0.0,0.0,0.0,0.0
36,-0.0,-0.0,0.0,0.0,0.0,0.0
37,-0.0,-0.0,0.0,0.0,0.0,0.0
38,-0.0,-0.0,0.0,0.0,0.0,0.0
39,0.0094,-0.0155,0.0,0.0006,-0.001,0.0
40,0.006,0.0005,0.0,0.001,-0.001,0.0
41,-0.0119,-0.0062,1.9608,0.0002,-0.0014,0.1307
42,0.0064,-0.0072,0.0,0.0007,-0.0019,0.1307
43,0.0159,-0.0224,0.0,0.0017,-0.0034,0.1307
44,-0.0263,-0.0051,1.9608,-0.0,-0.0037,0.2614
45,0.0133,-0.0137,1.9608,0.0009,-0.0046,0.3922
46,0.0203,-0.0173,3.0561,0.0022,-0.0058,0.5959
47,0.0219,-0.0176,3.9081,0.0037,-0.007,0.8564
48,0.0094,-0.011,3.0561,0.0043,-0.0077,1.0602
49,0.0147,-0.031,3.0561,0.0053,-0.0098,1.2639
50,-0.0032,-0.0297,1.9608,0.0051,-0.0117,1.3946
