,x,y,rmag,f_x,f_y,f_rot_mag
53,0.2103,0.0865,3.0561,0.1373,0.0259,1.2014
54,0.2263,0.088,1.9608,0.1492,0.0315,1.3321
55,0.209,0.0824,1.9608,0.1602,0.0364,1.4628
56,0.2171,0.081,1.9608,0.1704,0.041,1.5314
57,0.2282,0.0889,0.0,0.18,0.047,1.5314
58,0.2341,0.0895,0.0,0.1887,0.0529,1.5314
59,0.2562,0.084,0.0,0.1973,0.0588,1.5314
60,0.2622,0.0846,0.0,0.2062,0.0647,1.5314
61,0.2611,0.0787,0.0,0.2134,0.0706,1.4001
62,0.2524,0.0663,1.0344,0.2203,0.0739,1.273
63,0.2796,0.0702,2.94,0.2274,0.0773,1.3377
64,0.2934,0.0525,3.9451,0.235,0.078,1.5295
65,0.2972,0.0613,3.9451,0.2428,0.0775,1.7213
66,0.3075,0.0443,5.9201,0.2498,0.0759,1.9853
67,0.2843,0.0278,5.9201,0.2546,0.0724,2.1762
68,0.3171,0.034,6.9579,0.2617,0.0689,2.4363
69,0.3305,0.0307,5.9201,0.2687,0.0651,2.7003
70,0.3022,0.0192,5.9201,0.2749,0.0609,2.9642
71,0.3364,0.0173,6.9579,0.2828,0.0566,3.2974
72,0.3465,0.0167,7.8903,0.2907,0.0518,3.8234
73,0.3465,0.0167,7.8903,0.2982,0.047,4.3494
74,0.3141,0.0184,5.9201,0.3021,0.0426,4.7441
75,0.3141,0.0184,5.9201,0.3055,0.0382,5.1388
76,0.3424,0.0168,6.9579,0.3109,0.034,5.6026
77,0.3526,0.0162,7.8903,0.3176,0.0307,6.0597
78,0.3522,0.0098,7.8903,0.3225,0.0267,6.3897
79,0.3354,0.0083,7.8903,0.3253,0.0237,6.6527
80,0.3642,0.0013,7.8903,0.3297,0.0197,6.9157
81,0.3381,-0.0102,7.8903,0.3318,0.0161,7.0471
82,0.3778,-0.013,9.8513,0.338,0.0134,7.3092
83,0.3712,-0.0039,8.9583,0.3416,0.0108,7.4425
84,0.3721,-0.0133,8.9583,0.3444,0.0079,7.6451
85,0.3769,-0.0208,9.8513,0.3494,0.0052,7.9072
86,0.375,-0.0304,9.8513,0.3519,0.0021,8.1
87,0.3777,-0.0216,8.9583,0.354,-0.0005,8.1712
88,0.3892,-0.0221,9.8513,0.3569,-0.0031,8.302
89,0.3887,-0.0297,9.8513,0.3618,-0.0063,8.5641
90,0.3837,-0.0224,8.9583,0.3665,-0.009,8.7666
91,0.3933,-0.0432,10.9464,0.3699,-0.013,9.0325
92,0.3862,-0.0217,10.9464,0.3721,-0.0155,9.2362
93,0.3933,-0.0432,10.9464,0.3749,-0.0191,9.44
94,0.3887,-0.0297,9.8513,0.3784,-0.0216,9.5707
95,0.3887,-0.0297,9.8513,0.38,-0.0237,9.7015
96,0.3639,-0.0294,9.8513,0.3818,-0.0249,9.8322
97,0.3862,-0.035,10.9464,0.3823,-0.0264,9.9052
98,0.3837,-0.0313,10.9464,0.3832,-0.0282,10.0377
99,0.3837,-0.0313,10.9464,0.3839,-0.0294,10.1703
100,0.3837,-0.0313,10.9464,0.3844,-0.0301,10.2433
101,0.3837,-0.0313,10.9464,0.385,-0.0302,10.3163
102,0.3837,-0.0313,10.9464,0.3854,-0.0308,10.4488
103,0.3954,-0.0426,11.7985,0.3858,-0.0322,10.5786
104,0.3954,-0.0426,11.7985,0.3862,-0.0331,10.7085
105,0.3954,-0.0426,11.7985,0.387,-0.0344,10.8978
106,0.3954,-0.0426,11.7985,0.3871,-0.0344,10.9546
107,0.3954,-0.0426,11.7985,0.3878,-0.0358,11.0114
108,0.3954,-0.0426,11.7985,0.3879,-0.0357,11.0682
109,0.3954,-0.0426,11.7985,0.3883,-0.0366,11.198
110,0.3954,-0.0426,11.7985,0.3888,-0.0374,11.3278
111,0.3954,-0.0426,11.7985,0.3909,-0.0383,11.4577
112,0.3875,-0.0516,11.7985,0.391,-0.0394,11.5145
113,0.3816,-0.0427,10.9464,0.3908,-0.0402,11.5145
114,0.3875,-0.0516,11.7985,0.3911,-0.0415,11.5713
115,0.3875,-0.0516,11.7985,0.3913,-0.0429,11.6281
116,0.3875,-0.0516,11.7985,0.3916,-0.0443,11.6849
117,0.3875,-0.0516,11.7985,0.3918,-0.0456,11.7417
118,0.3875,-0.0516,11.7985,0.3913,-0.0462,11.7417
119,0.3875,-0.0516,11.7985,0.3908,-0.0468,11.7417
120,0.3954,-0.0426,11.7985,0.3908,-0.0468,11.7417
121,0.3875,-0.0516,11.7985,0.3903,-0.0474,11.7417
122,0.3875,-0.0516,11.7985,0.3897,-0.048,11.7417
123,0.3875,-0.0516,11.7985,0.3892,-0.0486,11.7417
124,0.3875,-0.0516,11.7985,0.3887,-0.0492,11.7417
125,0.3875,-0.0516,11.7985,0.3882,-0.0498,11.7417
126,0.3875,-0.0516,11.7985,0.3876,-0.0504,11.7417
127,0.3875,-0.0516,11.7985,0.3876,-0.0504,11.7417
128,0.3875,-0.0516,11.7985,0.388,-0.051,11.7985
129,0.3875,-0.0516,11.7985,0.388,-0.051,11.7985
130,0.3875,-0.0516,11.7985,0.388,-0.051,11.7985
131,0.3875,-0.0516,11.7985,0.388,-0.051,11.7985
132,0.398,-0.0424,11.7985,0.3887,-0.0504,11.7985
133,0.3875,-0.0516,11.7985,0.3887,-0.0504,11.7985
