,x,y,rmag,f_x,f_y,f_rot_mag
51,-0.0383,0.1085,9.0819,-0.0082,0.035,7.3778
52,-0.0389,0.1222,8.6766,-0.0109,0.0434,7.7554
53,-0.0448,0.1232,9.8349,-0.014,0.0519,8.2102
54,-0.0599,0.1342,9.0819,-0.0181,0.0611,8.6149
55,-0.07,0.1415,7.91,-0.0229,0.071,8.9413
56,-0.068,0.1527,5.9598,-0.0284,0.0812,9.2695
57,-0.0863,0.1711,2.8933,-0.0349,0.0923,9.4002
58,-0.0989,0.1772,2.8933,-0.0414,0.1032,9.4002
59,-0.1115,0.1832,2.8933,-0.0489,0.1138,9.1958
60,-0.1216,0.1891,3.9884,-0.0572,0.124,8.806
61,-0.1328,0.19,4.8405,-0.0654,0.1339,8.2666
62,-0.144,0.2051,2.8933,-0.0741,0.144,7.3898
63,-0.1506,0.2141,2.8933,-0.0831,0.1535,6.3903
64,-0.1638,0.2316,0.9321,-0.0915,0.1635,5.5903
65,-0.1751,0.2336,0.9321,-0.1003,0.1718,5.047
66,-0.1849,0.2346,0.0,-0.1101,0.1802,4.4415
67,-0.2043,0.2365,0.9321,-0.1211,0.1878,3.9252
68,-0.1971,0.2415,0.0,-0.1313,0.1957,3.2696
69,-0.1971,0.2415,0.0,-0.1404,0.2029,2.6641
70,-0.2168,0.243,0.9321,-0.1502,0.2097,2.1989
71,-0.2054,0.251,0.9321,-0.1593,0.2162,1.8637
72,-0.2144,0.2635,1.0378,-0.1679,0.2224,1.74
73,-0.2188,0.2709,0.0,-0.1759,0.2286,1.5471
74,-0.2055,0.2701,1.0378,-0.1821,0.2344,1.4234
75,-0.2055,0.2701,1.0378,-0.1877,0.2398,1.2267
76,-0.212,0.2692,2.0076,-0.193,0.2451,1.0379
77,-0.2225,0.2764,3.0127,-0.1983,0.2498,1.0458
78,-0.2286,0.2764,3.0127,-0.2035,0.254,1.0538
79,-0.2166,0.2823,3.0127,-0.207,0.2574,1.1925
80,-0.2219,0.2822,3.0127,-0.2101,0.2606,1.3312
81,-0.2468,0.2841,3.0127,-0.2142,0.2639,1.5321
82,-0.2314,0.2855,3.0127,-0.216,0.2672,1.6708
83,-0.2314,0.2855,3.0127,-0.2183,0.2701,1.8716
84,-0.2475,0.2988,4.9877,-0.2217,0.2739,2.2041
85,-0.2432,0.2911,4.0178,-0.2234,0.2771,2.4098
86,-0.2493,0.2914,4.0178,-0.2264,0.2798,2.6155
87,-0.2553,0.2917,4.0178,-0.2291,0.2817,2.8142
88,-0.2614,0.292,4.0178,-0.2319,0.2831,3.0821
89,-0.2675,0.2923,4.0178,-0.2361,0.2846,3.2807
90,-0.2778,0.3002,4.9877,-0.2409,0.2866,3.5441
91,-0.2603,0.2835,2.0076,-0.2441,0.2876,3.5441
92,-0.264,0.2889,3.0127,-0.2469,0.2884,3.5441
93,-0.2839,0.3004,4.9877,-0.2506,0.29,3.6757
94,-0.2692,0.2888,3.0127,-0.2541,0.2904,3.6757
95,-0.2692,0.2888,3.0127,-0.2572,0.2909,3.6757
96,-0.2953,0.2917,3.0127,-0.2604,0.2914,3.6757
97,-0.2953,0.2917,3.0127,-0.2647,0.2918,3.6757
98,-0.2953,0.2917,3.0127,-0.269,0.2922,3.6757
99,-0.2729,0.2937,3.0127,-0.2707,0.2919,3.5441
100,-0.2953,0.2917,3.0127,-0.2741,0.2919,3.4771
101,-0.2493,0.2864,1.0378,-0.2741,0.2916,3.2784
102,-0.2998,0.2827,1.0378,-0.2771,0.291,3.0797
103,-0.2776,0.2854,1.0378,-0.2782,0.2905,2.8811
104,-0.2845,0.2918,2.0076,-0.2793,0.2905,2.747
105,-0.2845,0.2918,2.0076,-0.2798,0.2899,2.5484
106,-0.2776,0.2854,1.0378,-0.2809,0.2901,2.4837
107,-0.2776,0.2854,1.0378,-0.2818,0.2898,2.3521
108,-0.2845,0.2918,2.0076,-0.2819,0.2893,2.1534
109,-0.2776,0.2854,1.0378,-0.2824,0.289,2.0217
110,-0.2845,0.2918,2.0076,-0.2834,0.2892,1.9547
111,-0.2845,0.2918,2.0076,-0.2827,0.2892,1.8877
112,-0.2745,0.2881,1.0378,-0.2813,0.289,1.756
113,-0.2745,0.2881,1.0378,-0.2799,0.2888,1.6244
114,-0.2745,0.2881,1.0378,-0.2801,0.2884,1.4927
115,-0.2745,0.2881,1.0378,-0.2787,0.2881,1.3611
116,-0.2745,0.2881,1.0378,-0.2803,0.2883,1.3611
117,-0.2637,0.2699,0.0,-0.2779,0.2874,1.2919
118,-0.2637,0.2699,0.0,-0.277,0.2864,1.2227
119,-0.3059,0.2825,1.0378,-0.2784,0.2857,1.158
120,-0.3059,0.2825,1.0378,-0.2799,0.2851,1.0934
121,-0.2637,0.2699,0.0,-0.2789,0.2841,1.0242
122,-0.3059,0.2825,1.0378,-0.2808,0.2839,1.0242
123,-0.3059,0.2825,1.0378,-0.2823,0.2833,0.9595
124,-0.3059,0.2825,1.0378,-0.2841,0.2831,0.9595
125,-0.3059,0.2825,1.0378,-0.2856,0.2825,0.8949
126,-0.288,0.2655,1.0378,-0.2858,0.2807,0.8302
127,-0.2836,0.2853,1.0378,-0.2864,0.2805,0.8302
128,-0.3059,0.2825,1.0378,-0.2885,0.2802,0.8302
129,-0.3059,0.2825,1.0378,-0.2906,0.2798,0.8302
130,-0.3059,0.2825,1.0378,-0.2927,0.2794,0.8302
131,-0.3059,0.2825,1.0378,-0.2948,0.279,0.8302
132,-0.2836,0.2853,1.0378,-0.2961,0.2801,0.8994
133,-0.3059,0.2825,1.0378,-0.2989,0.2809,0.9686
134,-0.3059,0.2825,1.0378,-0.2989,0.2809,0.9686
135,-0.2637,0.2699,0.0,-0.2961,0.2801,0.8994
136,-0.3059,0.2825,1.0378,-0.2989,0.2809,0.9686
137,-0.3059,0.2825,1.0378,-0.2989,0.2809,0.9686
138,-0.3059,0.2825,1.0378,-0.2989,0.2809,0.9686
139,-0.2637,0.2699,0.0,-0.2961,0.2801,0.8994
