,x,y,rmag,f_x,f_y,f_rot_mag
52,0.047,-0.0557,1.9748,0.0232,-0.0268,1.5058
53,0.0823,-0.0639,3.9451,0.0263,-0.031,1.7041
54,0.0821,-0.0714,3.9451,0.0304,-0.035,1.9671
55,0.0345,-0.0772,3.9451,0.0323,-0.0396,2.2301
56,0.0584,-0.0904,3.9451,0.0369,-0.0442,2.4284
57,0.0314,-0.0934,5.9061,0.0386,-0.0494,2.8221
58,0.0483,-0.0964,5.9061,0.0402,-0.0547,3.0842
59,0.0429,-0.1047,5.9061,0.0422,-0.0602,3.478
60,0.0544,-0.1234,5.9061,0.0472,-0.0671,3.74
61,0.0448,-0.1276,5.9061,0.0493,-0.0742,4.0668
62,0.0444,-0.1419,3.9451,0.0514,-0.0817,4.1982
63,0.0448,-0.1496,3.9451,0.0502,-0.0889,4.2671
64,0.0616,-0.1498,4.844,0.052,-0.0957,4.4584
65,0.0279,-0.1567,5.9061,0.05,-0.1034,4.6581
66,0.0197,-0.1703,8.9726,0.0483,-0.1115,4.9932
67,0.0356,-0.1773,10.9228,0.0475,-0.1196,5.5898
68,0.0414,-0.1856,12.8477,0.0448,-0.1277,6.1833
69,0.0414,-0.1856,12.8477,0.0421,-0.1353,6.7768
70,0.0414,-0.1856,12.8477,0.0426,-0.1426,7.3703
71,0.0414,-0.1856,12.8477,0.0414,-0.1489,7.9638
72,0.0414,-0.1856,12.8477,0.0421,-0.155,8.4266
73,0.0367,-0.1899,12.8477,0.0413,-0.1613,8.8893
74,0.0357,-0.19,14.0362,0.0408,-0.167,9.4314
75,0.0357,-0.19,14.0362,0.0396,-0.1714,9.9734
76,0.0357,-0.19,14.0362,0.039,-0.1756,10.5154
77,0.0367,-0.1899,12.8477,0.0385,-0.1788,11.1089
78,0.039,-0.1717,10.9228,0.0381,-0.1802,11.5741
79,0.049,-0.1968,12.8477,0.0372,-0.1834,12.1076
80,0.0415,-0.2031,10.9228,0.0382,-0.1865,12.4421
81,0.0398,-0.2,10.9228,0.0395,-0.1884,12.5721
82,0.0451,-0.1975,9.7824,0.0401,-0.1898,12.4961
83,0.048,-0.2024,10.9228,0.0406,-0.1909,12.3677
84,0.0473,-0.2019,10.9228,0.041,-0.192,12.2394
85,0.051,-0.1963,9.7824,0.0416,-0.1927,12.0351
86,0.0492,-0.2045,8.9726,0.0421,-0.194,11.7767
87,0.0492,-0.2045,8.9726,0.0426,-0.1952,11.5184
88,0.0694,-0.2078,10.9228,0.0448,-0.1964,11.3901
89,0.0512,-0.2112,9.7824,0.0459,-0.1978,11.1065
90,0.049,-0.2117,8.9726,0.0467,-0.1993,10.7689
91,0.0545,-0.2073,7.8533,0.048,-0.2004,10.3567
92,0.0558,-0.2306,7.8533,0.0493,-0.2032,10.0237
93,0.0507,-0.2271,7.8533,0.05,-0.2068,9.8191
94,0.0507,-0.2271,7.8533,0.0502,-0.2089,9.4861
95,0.0507,-0.2271,7.8533,0.0508,-0.2105,9.2815
96,0.0504,-0.2286,8.9726,0.0515,-0.2124,9.1515
97,0.0496,-0.2335,9.7824,0.0518,-0.2148,9.1515
98,0.0508,-0.2312,10.9228,0.052,-0.2167,9.1515
99,0.0468,-0.2378,10.9228,0.0519,-0.2191,9.1515
100,0.0468,-0.2378,10.9228,0.0517,-0.2219,9.2275
101,0.0481,-0.2301,10.9228,0.0516,-0.2236,9.3575
102,0.0444,-0.2409,10.9228,0.0513,-0.226,9.4876
103,0.0511,-0.2422,9.7824,0.05,-0.2283,9.4115
104,0.0374,-0.2512,9.7824,0.0491,-0.2309,9.4115
105,0.0374,-0.2512,9.7824,0.0483,-0.2336,9.4655
106,0.0481,-0.2528,8.9726,0.0479,-0.2366,9.5401
107,0.0481,-0.2528,8.9726,0.0474,-0.2381,9.6148
108,0.0374,-0.2512,9.7824,0.0465,-0.2397,9.7434
109,0.0374,-0.2512,9.7824,0.0456,-0.2413,9.872
110,0.0374,-0.2512,9.7824,0.0447,-0.2429,10.0006
111,0.0734,-0.2447,9.7824,0.0463,-0.244,10.0546
112,0.0374,-0.2512,9.7824,0.0455,-0.2452,10.0546
113,0.0374,-0.2512,9.7824,0.0446,-0.2465,9.9785
114,0.0511,-0.2422,9.7824,0.0449,-0.2468,9.9025
115,0.0374,-0.2512,9.7824,0.0442,-0.2477,9.8265
116,0.0398,-0.2499,8.9726,0.0437,-0.249,9.6965
117,0.0493,-0.2604,8.9726,0.044,-0.2503,9.5665
118,0.0404,-0.266,9.7824,0.0433,-0.2519,9.5665
119,0.0504,-0.2681,8.9726,0.0442,-0.253,9.5125
120,0.0488,-0.2658,7.8533,0.0449,-0.254,9.3839
121,0.0504,-0.2681,8.9726,0.0451,-0.255,9.3839
122,0.0488,-0.2658,7.8533,0.0451,-0.2559,9.3092
123,0.0488,-0.2658,7.8533,0.0459,-0.2569,9.1806
124,0.0549,-0.2573,8.9726,0.047,-0.2573,9.1266
125,0.0545,-0.2802,7.8533,0.0482,-0.2592,8.998
126,0.0564,-0.2798,7.8533,0.0471,-0.2615,8.8694
127,0.0516,-0.2882,5.9061,0.048,-0.264,8.611
128,0.0516,-0.2882,5.9061,0.0489,-0.2665,8.3526
129,0.0516,-0.2882,5.9061,0.049,-0.2695,8.0942
130,0.0516,-0.2882,5.9061,0.0499,-0.272,7.8358
131,0.0294,-0.2871,7.8533,0.0492,-0.2745,7.7611
132,0.0522,-0.2958,5.9061,0.0494,-0.2768,7.5567
133,0.0454,-0.2941,5.9061,0.0498,-0.2787,7.2983
134,0.0454,-0.2941,5.9061,0.0494,-0.2804,7.0938
135,0.0308,-0.2946,7.8533,0.0482,-0.2824,7.0938
136,0.0584,-0.3052,7.0012,0.0488,-0.2848,6.9624
137,0.0692,-0.3034,7.8533,0.0501,-0.2873,6.9624
138,0.0535,-0.311,5.9061,0.0504,-0.2904,6.8326
139,0.0535,-0.311,5.9061,0.0503,-0.2939,6.6282
140,0.0535,-0.311,5.9061,0.0503,-0.296,6.4984
141,0.0535,-0.311,5.9061,0.0501,-0.2981,6.3685
142,0.0547,-0.315,5.9061,0.0503,-0.2999,6.3685
143,0.0551,-0.3103,7.8533,0.0505,-0.3013,6.4984
144,0.0514,-0.3149,7.8533,0.0505,-0.3031,6.6282
145,0.0514,-0.3149,7.8533,0.0505,-0.3049,6.758
146,0.0539,-0.3176,7.8533,0.0521,-0.3069,6.758
147,0.0493,-0.3206,8.9726,0.0519,-0.3086,6.9624
148,0.0528,-0.3222,7.8533,0.0524,-0.3105,7.0922
149,0.0507,-0.3141,7.0012,0.0528,-0.3118,7.1652
150,0.0493,-0.3245,5.9061,0.054,-0.3138,7.0354
151,0.0559,-0.3302,5.9061,0.0538,-0.3154,6.9624
152,0.0627,-0.3276,7.8533,0.0534,-0.3171,6.9624
153,0.0555,-0.3253,7.8533,0.0535,-0.318,7.0922
154,0.0627,-0.3276,7.8533,0.0542,-0.3191,7.222
155,0.0627,-0.3276,7.8533,0.0548,-0.3202,7.3519
156,0.0627,-0.3276,7.8533,0.0554,-0.3213,7.4817
157,0.0613,-0.3251,7.8533,0.0558,-0.322,7.6115
158,0.0533,-0.325,7.8533,0.0557,-0.323,7.6115
159,0.0493,-0.3346,5.9061,0.0556,-0.3243,7.4817
160,0.0533,-0.325,7.8533,0.0557,-0.325,7.4817
161,0.0517,-0.3217,7.0012,0.0555,-0.3252,7.4249
162,0.0533,-0.325,7.8533,0.0558,-0.3255,7.3502
163,0.0533,-0.325,7.8533,0.0558,-0.3257,7.3502
164,0.0517,-0.3217,7.0012,0.0559,-0.3262,7.3502
165,0.0557,-0.3133,7.0012,0.0563,-0.3255,7.4233
166,0.0502,-0.3321,5.9061,0.056,-0.3256,7.4233
167,0.0577,-0.3333,4.844,0.0556,-0.326,7.2226
168,0.0582,-0.3391,4.844,0.0558,-0.3269,7.022
169,0.0582,-0.3391,4.844,0.0555,-0.3277,6.8214
170,0.0522,-0.3424,4.844,0.0548,-0.3287,6.6208
171,0.0522,-0.3424,4.844,0.0541,-0.3297,6.4202
172,0.0522,-0.3424,4.844,0.0535,-0.3308,6.2195
173,0.0505,-0.3413,3.9451,0.0533,-0.3319,5.959
174,0.0488,-0.3384,5.0131,0.0533,-0.3321,5.8995
175,0.0521,-0.3413,4.844,0.0532,-0.3332,5.6988
176,0.0468,-0.3464,5.9061,0.0529,-0.3349,5.6258
177,0.0468,-0.3464,5.9061,0.0524,-0.3363,5.496
178,0.0468,-0.3464,5.9061,0.052,-0.3377,5.3662
179,0.0468,-0.3464,5.9061,0.0517,-0.3394,5.2932
180,0.0565,-0.3491,5.9061,0.0517,-0.3418,5.2202
181,0.0565,-0.3491,5.9061,0.0522,-0.3429,5.2202
182,0.0565,-0.3491,5.9061,0.0521,-0.344,5.291
183,0.0565,-0.3491,5.9061,0.052,-0.3446,5.3618
184,0.0565,-0.3491,5.9061,0.0518,-0.3453,5.4326
185,0.0565,-0.3491,5.9061,0.0521,-0.3457,5.5034
186,0.0521,-0.3474,5.9061,0.0521,-0.3461,5.5742
187,0.0531,-0.3494,4.844,0.0522,-0.3465,5.5742
188,0.0499,-0.357,3.9451,0.0521,-0.3476,5.5742
189,0.0499,-0.357,3.9451,0.0522,-0.3488,5.503
190,0.0499,-0.357,3.9451,0.0521,-0.3499,5.4431
191,0.0499,-0.357,3.9451,0.0523,-0.3506,5.3124
192,0.0446,-0.348,2.9108,0.0521,-0.3507,5.1127
193,0.0446,-0.348,2.9108,0.052,-0.3508,4.913
194,0.0416,-0.3469,2.9108,0.0516,-0.3508,4.7133
195,0.0416,-0.3469,2.9108,0.0506,-0.3507,4.5136
196,0.0416,-0.3469,2.9108,0.0497,-0.3505,4.3139
197,0.0416,-0.3469,2.9108,0.0487,-0.3504,4.1142
198,0.0416,-0.3469,2.9108,0.0477,-0.3502,3.9146
199,0.0416,-0.3469,2.9108,0.0467,-0.3501,3.7149
200,0.0416,-0.3469,2.9108,0.0457,-0.3499,3.5152
201,0.0416,-0.3469,2.9108,0.045,-0.3499,3.3155
202,0.0416,-0.3469,2.9108,0.0442,-0.3497,3.1866
203,0.0416,-0.3469,2.9108,0.0437,-0.3491,3.1177
204,0.0416,-0.3469,2.9108,0.0431,-0.3484,3.0487
205,0.0416,-0.3469,2.9108,0.0426,-0.3477,2.9798
206,0.0416,-0.3469,2.9108,0.042,-0.347,2.9108
207,0.0416,-0.3469,2.9108,0.0418,-0.347,2.9108
208,0.0491,-0.3465,3.9451,0.0421,-0.3469,2.9798
209,0.0416,-0.3469,2.9108,0.0421,-0.3469,2.9798
210,0.0416,-0.3469,2.9108,0.0421,-0.3469,2.9798
211,0.0416,-0.3469,2.9108,0.0421,-0.3469,2.9798
212,0.0416,-0.3469,2.9108,0.0421,-0.3469,2.9798
213,0.0416,-0.3469,2.9108,0.0421,-0.3469,2.9798
214,0.0416,-0.3469,2.9108,0.0421,-0.3469,2.9798
215,0.045,-0.3452,2.9108,0.0423,-0.3468,2.9798
216,0.0416,-0.3469,2.9108,0.0423,-0.3468,2.9798
217,0.0491,-0.3465,3.9451,0.0428,-0.3467,3.0487
