,x,y,rmag,f_x,f_y,f_rot_mag
171,0.2834,0.273,3.9451,0.2808,0.2587,5.2618
172,0.2834,0.273,3.9451,0.2805,0.2597,5.1301
173,0.2834,0.273,3.9451,0.2814,0.2619,4.9984
174,0.2834,0.273,3.9451,0.2812,0.263,4.8668
175,0.2834,0.273,3.9451,0.2824,0.2649,4.7351
176,0.2834,0.273,3.9451,0.2821,0.266,4.6034
177,0.2834,0.273,3.9451,0.2819,0.2671,4.4718
178,0.2834,0.273,3.9451,0.2816,0.2681,4.3401
179,0.2834,0.273,3.9451,0.2825,0.2703,4.2084
180,0.2834,0.273,3.9451,0.2822,0.2714,4.0768
181,0.2834,0.273,3.9451,0.2832,0.2736,3.9451
182,0.2834,0.273,3.9451,0.2834,0.273,3.9451
183,0.2834,0.273,3.9451,0.2834,0.273,3.9451
184,0.2834,0.273,3.9451,0.2834,0.273,3.9451
185,0.2834,0.273,3.9451,0.2834,0.273,3.9451
186,0.2834,0.273,3.9451,0.2834,0.273,3.9451
187,0.2834,0.273,3.9451,0.2834,0.273,3.9451
188,0.2834,0.273,3.9451,0.2834,0.273,3.9451
189,0.2834,0.273,3.9451,0.2834,0.273,3.9451
190,0.2834,0.273,3.9451,0.2834,0.273,3.9451
