,x,y,rmag,f_x,f_y,f_rot_mag
52,0.0007,0.036,32.7292,0.0101,0.0364,27.8023
53,0.0007,0.036,32.7292,0.0094,0.0371,28.4762
54,0.0057,0.0428,34.1019,0.0085,0.0378,29.2417
55,0.0007,0.036,32.7292,0.0079,0.038,29.7999
56,0.0007,0.036,32.7292,0.0073,0.0381,30.27
57,0.0007,0.036,32.7292,0.0068,0.0382,30.74
58,0.0033,0.0422,34.1019,0.0066,0.0392,31.3266
59,0.0039,0.0356,34.1019,0.0065,0.0397,31.9131
60,0.0039,0.0356,34.1019,0.0057,0.0401,32.4997
61,0.01,0.0422,35.4826,0.0059,0.0403,33.0639
62,0.0125,0.0437,35.4826,0.0054,0.0403,33.4464
63,0.001,0.0369,36.8699,0.0046,0.039,33.9214
64,0.0017,0.0459,36.8699,0.0044,0.0392,34.106
65,0.0017,0.0459,36.8699,0.0038,0.0392,34.2905
66,0.0196,0.0299,36.7657,0.0045,0.0387,34.5596
67,0.0174,0.0205,36.7657,0.0056,0.0377,34.8287
68,0.0061,0.0282,36.8699,0.0059,0.0372,35.1048
69,0.0061,0.0282,36.8699,0.006,0.0362,35.2893
70,0.0061,0.0282,36.8699,0.0063,0.0357,35.5653
71,-0.0014,0.0333,38.2621,0.0062,0.0355,35.9342
72,0.0061,0.0282,36.8699,0.0065,0.035,36.2102
73,0.0061,0.0282,36.8699,0.0067,0.034,36.3948
74,-0.0014,0.0333,38.2621,0.0064,0.0339,36.6721
75,-0.0014,0.0333,38.2621,0.006,0.0337,36.9495
76,-0.0014,0.0333,38.2621,0.0053,0.0331,37.1348
77,-0.0014,0.0333,38.2621,0.0043,0.0324,37.3201
78,-0.0014,0.0333,38.2621,0.0042,0.0322,37.4129
79,-0.0014,0.0333,38.2621,0.004,0.0314,37.5057
80,-0.0014,0.0333,38.2621,0.0038,0.0305,37.5985
81,-0.0014,0.0333,38.2621,0.0024,0.0307,37.6983
82,-0.0014,0.0333,38.2621,0.0011,0.0316,37.798
83,-0.0014,0.0333,38.2621,0.0006,0.0319,37.8908
84,-0.0014,0.0333,38.2621,0.0001,0.0323,37.9837
85,-0.0014,0.0333,38.2621,-0.0004,0.0326,38.0765
86,-0.0014,0.0333,38.2621,-0.0004,0.0326,38.0765
87,-0.0014,0.0333,38.2621,-0.0009,0.033,38.1693
88,0.0003,0.0281,38.2621,-0.0013,0.033,38.2621
89,0.004,0.0436,38.2621,-0.0009,0.0336,38.2621
90,-0.0071,0.0321,39.6576,-0.0013,0.0336,38.3551
91,-0.0065,0.0249,38.2621,-0.0016,0.033,38.3551
92,-0.0065,0.0249,38.2621,-0.002,0.0324,38.3551
93,0.0136,0.0408,42.452,-0.001,0.0329,38.6345
94,-0.0167,0.02,39.6576,-0.002,0.0321,38.7275
95,-0.0082,0.038,39.6576,-0.0025,0.0324,38.8205
96,-0.0083,0.0483,38.1924,-0.0029,0.0334,38.8159
97,-0.0083,0.0483,38.1924,-0.0034,0.0344,38.8112
98,-0.0083,0.0483,38.1924,-0.0038,0.0354,38.8066
99,0.0035,0.0293,39.6576,-0.0035,0.0351,38.8996
100,0.0123,0.0188,39.6227,-0.0026,0.0341,38.9903
101,-0.0082,0.0225,39.6576,-0.0031,0.0334,39.0834
102,0.0054,0.008,38.1924,-0.0026,0.0317,39.0787
103,0.0035,0.0293,39.6576,-0.0024,0.0318,39.1717
104,0.0012,0.0324,39.6576,-0.0026,0.0311,39.2648
105,0.0007,0.0061,38.1924,-0.0021,0.0293,39.1671
106,0.0026,0.0264,42.452,-0.0014,0.0294,39.4464
107,0.0029,0.0209,43.9172,-0.0008,0.0292,39.8234
108,-0.001,0.0238,42.452,-0.0018,0.028,39.8234
109,-0.001,0.0238,42.452,-0.0007,0.0283,40.0097
110,0.0029,0.0209,43.9172,-0.0,0.0271,40.2937
111,0.0029,0.0209,43.9172,0.0007,0.0253,40.6754
112,-0.0132,0.0164,42.452,0.0004,0.0232,40.9593
113,-0.0132,0.0164,42.452,0.0001,0.0211,41.2433
114,-0.0212,0.0221,43.8475,-0.0016,0.0206,41.5226
115,-0.0064,0.021,43.8475,-0.0028,0.0207,41.8043
116,-0.0061,0.022,43.8475,-0.0027,0.0207,42.0836
117,-0.0252,0.0138,43.8475,-0.0047,0.0211,42.4606
118,-0.0252,0.0138,43.8475,-0.0066,0.02,42.7399
119,-0.0205,0.018,43.8475,-0.0081,0.0191,43.0193
120,-0.0205,0.018,43.8475,-0.0095,0.0199,43.3963
121,-0.0104,0.0157,43.8475,-0.0103,0.0192,43.4893
122,-0.0104,0.0157,43.8475,-0.0112,0.0188,43.4847
123,-0.0104,0.0157,43.8475,-0.0119,0.0183,43.5777
124,-0.01,0.0166,43.8475,-0.0125,0.0178,43.6707
125,-0.0104,0.0157,43.8475,-0.0133,0.0175,43.6661
126,-0.0107,0.0121,45.2397,-0.0143,0.0169,43.7542
127,-0.0107,0.0121,45.2397,-0.0141,0.0166,43.9401
128,-0.0216,0.005,45.2397,-0.0146,0.0158,44.1259
129,-0.0216,0.005,45.2397,-0.0147,0.0147,44.2188
130,-0.0216,0.005,45.2397,-0.0157,0.0136,44.3116
131,-0.0216,0.005,45.2397,-0.0167,0.0125,44.4044
132,-0.0289,0.0142,45.2397,-0.017,0.0125,44.4972
133,-0.0339,0.0208,45.344,-0.0175,0.013,44.597
134,-0.0339,0.0208,45.344,-0.0184,0.0132,44.6967
135,-0.0272,-0.0068,43.8475,-0.0189,0.0115,44.6967
136,-0.0144,0.0066,45.2397,-0.0192,0.0109,44.7895
137,-0.0112,0.0041,46.7654,-0.0192,0.0101,44.9841
138,-0.0112,0.0041,46.7654,-0.0193,0.0094,45.1786
139,-0.0144,0.0066,45.2397,-0.0196,0.0087,45.2714
140,-0.0144,0.0066,45.2397,-0.0198,0.0081,45.3642
141,-0.0255,-0.0008,45.2397,-0.0208,0.0072,45.3642
142,-0.0255,-0.0008,45.2397,-0.0218,0.0064,45.3642
143,-0.0255,-0.0008,45.2397,-0.0221,0.006,45.3642
144,-0.0255,-0.0008,45.2397,-0.0223,0.0056,45.3642
145,-0.0314,0.0043,46.627,-0.023,0.0055,45.4567
146,-0.0314,0.0043,46.627,-0.0236,0.0055,45.5492
147,-0.0314,0.0043,46.627,-0.0238,0.0048,45.6417
148,-0.0314,0.0043,46.627,-0.0236,0.0037,45.7272
149,-0.0314,0.0043,46.627,-0.0235,0.0026,45.8127
150,-0.0314,0.0043,46.627,-0.0237,0.0034,45.998
151,-0.0332,-0.0127,46.627,-0.025,0.0021,46.0905
152,-0.0332,-0.0127,46.627,-0.0265,0.001,46.0813
153,-0.0332,-0.0127,46.627,-0.0279,-0.0002,46.0721
154,-0.0296,-0.009,46.627,-0.0289,-0.0012,46.1646
155,-0.0296,-0.009,46.627,-0.0299,-0.0022,46.2571
156,-0.0296,-0.009,46.627,-0.0302,-0.0028,46.3495
157,-0.0314,0.0043,46.627,-0.0306,-0.0024,46.442
158,-0.0321,0.0023,46.627,-0.0311,-0.0022,46.5345
159,-0.0314,0.0043,46.627,-0.0314,-0.0019,46.627
160,-0.0314,0.0043,46.627,-0.0314,-0.0019,46.627
161,-0.0321,0.0023,46.627,-0.0315,-0.002,46.627
162,-0.0314,0.0043,46.627,-0.0315,-0.002,46.627
163,-0.0321,0.0023,46.627,-0.0315,-0.0022,46.627
164,-0.0321,0.0023,46.627,-0.0316,-0.0023,46.627
165,-0.0321,0.0023,46.627,-0.0316,-0.0024,46.627
166,-0.0321,0.0023,46.627,-0.0316,-0.0014,46.627
167,-0.0321,0.0023,46.627,-0.0315,-0.0004,46.627
168,-0.0321,0.0023,46.627,-0.0314,0.0006,46.627
169,-0.0321,0.0023,46.627,-0.0316,0.0013,46.627
170,-0.0302,0.0071,48.0078,-0.0316,0.0024,46.7191
171,-0.0293,0.0042,48.0078,-0.0316,0.0033,46.8111
172,-0.0302,0.0071,48.0078,-0.0315,0.0035,46.9032
173,-0.0302,0.0071,48.0078,-0.0314,0.0038,46.9952
174,-0.0302,0.0071,48.0078,-0.0313,0.004,47.0873
175,-0.0302,0.0071,48.0078,-0.0312,0.0042,47.1793
176,-0.0302,0.0071,48.0078,-0.0311,0.0045,47.2714
177,-0.0178,0.0166,48.0078,-0.0302,0.0053,47.3634
178,-0.0178,0.0166,48.0078,-0.0292,0.0063,47.4555
179,-0.0252,-0.0002,48.0078,-0.0288,0.0061,47.5475
180,-0.0252,-0.0002,48.0078,-0.0283,0.0059,47.6396
181,-0.0252,-0.0002,48.0078,-0.0279,0.0058,47.7316
182,-0.0252,-0.0002,48.0078,-0.0274,0.0056,47.8237
183,-0.0252,-0.0002,48.0078,-0.0269,0.0054,47.9157
184,-0.0252,-0.0002,48.0078,-0.0265,0.0053,48.0078
185,-0.0252,-0.0002,48.0078,-0.0262,0.0048,48.0078
186,-0.0252,-0.0002,48.0078,-0.0259,0.0045,48.0078
187,-0.0252,-0.0002,48.0078,-0.0255,0.004,48.0078
188,-0.0252,-0.0002,48.0078,-0.0252,0.0035,48.0078
189,-0.0252,-0.0002,48.0078,-0.0249,0.003,48.0078
190,-0.0252,-0.0002,48.0078,-0.0245,0.0025,48.0078
191,-0.0252,-0.0002,48.0078,-0.0242,0.002,48.0078
192,-0.0056,0.0045,49.5856,-0.0234,0.0012,48.113
193,-0.0249,0.0123,48.0078,-0.0239,0.0009,48.113
194,-0.0304,-0.0116,49.5856,-0.0242,0.0002,48.2182
195,-0.0304,-0.0116,49.5856,-0.0246,-0.0006,48.3234
196,-0.0222,0.0137,49.3805,-0.0244,0.0004,48.4149
197,-0.0222,0.0137,49.3805,-0.0242,0.0013,48.5064
198,-0.0222,0.0137,49.3805,-0.024,0.0022,48.5979
199,-0.0222,0.0137,49.3805,-0.0238,0.0031,48.6894
200,-0.0222,0.0137,49.3805,-0.0236,0.0041,48.7809
201,-0.0222,0.0137,49.3805,-0.0234,0.005,48.8724
202,-0.0222,0.0137,49.3805,-0.0232,0.0059,48.964
203,-0.0222,0.0137,49.3805,-0.023,0.0068,49.0555
204,-0.0241,0.0017,49.3805,-0.0229,0.007,49.147
205,-0.0241,0.0017,49.3805,-0.0228,0.0071,49.2385
206,-0.0241,0.0017,49.3805,-0.0227,0.0072,49.33
207,-0.0241,0.0017,49.3805,-0.024,0.007,49.3163
208,-0.0222,0.0137,49.3805,-0.0238,0.0071,49.4078
209,-0.0241,0.0017,49.3805,-0.0234,0.008,49.3942
210,-0.0289,-0.0062,48.0078,-0.0233,0.0084,49.289
211,-0.0289,-0.0062,48.0078,-0.0237,0.007,49.1975
212,-0.0352,0.005,49.5856,-0.0246,0.0065,49.2111
213,-0.0352,0.005,49.5856,-0.0255,0.0059,49.2248
214,-0.026,-0.0023,50.9811,-0.0257,0.0048,49.3315
215,-0.026,-0.0023,50.9811,-0.026,0.0038,49.4382
216,-0.0313,-0.0024,49.3805,-0.0266,0.0027,49.4382
217,-0.0313,-0.0024,49.3805,-0.0272,0.0016,49.4382
218,-0.0313,-0.0024,49.3805,-0.0278,0.0005,49.4382
219,-0.0313,-0.0024,49.3805,-0.0283,0.0003,49.4382
220,-0.026,-0.0023,50.9811,-0.0284,-0.0,49.5449
221,-0.0075,-0.0012,50.9811,-0.0273,-0.0002,49.6516
222,-0.026,-0.0023,50.9811,-0.0274,-0.0005,49.7584
223,-0.026,-0.0023,50.9811,-0.0277,-0.0015,49.8651
224,-0.026,-0.0023,50.9811,-0.0278,-0.0018,49.9718
225,-0.026,-0.0023,50.9811,-0.0276,-0.0015,50.17
226,-0.0167,-0.011,49.5856,-0.0268,-0.0019,50.2752
227,-0.0223,0.0037,50.9811,-0.0259,-0.0019,50.3682
228,-0.0276,0.0035,49.3805,-0.0254,-0.002,50.3545
229,-0.0302,-0.009,49.3805,-0.0257,-0.0025,50.2478
230,-0.0223,0.0037,50.9811,-0.0255,-0.0021,50.2478
