,x,y,rmag,f_x,f_y,f_rot_mag
102,0.1013,-0.0293,23.0029,0.0791,-0.0236,22.6238
103,0.1013,-0.0293,23.0029,0.0805,-0.0238,22.7492
104,0.0899,-0.0336,24.2683,0.0811,-0.0245,22.959
105,0.0899,-0.0336,24.2683,0.0816,-0.0251,23.1688
106,0.1013,-0.0293,23.0029,0.0828,-0.0255,23.2943
107,0.0899,-0.0336,24.2683,0.0839,-0.0261,23.3787
108,0.0899,-0.0336,24.2683,0.0849,-0.0267,23.463
109,0.0853,-0.0309,26.1115,0.0855,-0.0272,23.6703
110,0.0853,-0.0309,26.1115,0.0861,-0.0278,23.8775
111,0.0999,-0.0275,24.843,0.0877,-0.0281,24.0002
112,0.0999,-0.0275,24.843,0.0893,-0.0284,24.1228
113,0.0911,-0.0217,24.843,0.0903,-0.0283,24.2455
114,0.0911,-0.0217,24.843,0.0908,-0.0294,24.2455
115,0.0852,-0.0338,24.2683,0.0916,-0.0297,24.3299
116,0.0852,-0.0338,24.2683,0.0924,-0.03,24.4142
117,0.0852,-0.0338,24.2683,0.0914,-0.0303,24.4986
118,0.0908,-0.0338,26.1115,0.0907,-0.0306,24.7058
119,0.0908,-0.0338,26.1115,0.0907,-0.0306,24.8287
120,0.0908,-0.0338,26.1115,0.0908,-0.0306,24.9516
121,0.0908,-0.0338,26.1115,0.0901,-0.0309,25.1588
122,0.0908,-0.0338,26.1115,0.0901,-0.0309,25.2817
123,0.0927,-0.0362,25.56,0.0903,-0.0311,25.3678
124,0.1002,-0.0366,26.1115,0.0913,-0.0315,25.3678
125,0.1002,-0.0366,26.1115,0.0923,-0.0319,25.3678
126,0.1002,-0.0366,26.1115,0.0923,-0.0325,25.4524
127,0.0927,-0.0362,25.56,0.0919,-0.0331,25.5002
128,0.1002,-0.0366,26.1115,0.0925,-0.0341,25.5848
129,0.1002,-0.0366,26.1115,0.0931,-0.0351,25.6693
130,0.1002,-0.0366,26.1115,0.0941,-0.0352,25.7922
131,0.1002,-0.0366,26.1115,0.0951,-0.0354,25.9151
132,0.0915,-0.0439,28.7203,0.0955,-0.0361,26.2119
133,0.1009,-0.0251,29.1983,0.0962,-0.0355,26.4177
134,0.1009,-0.0251,29.1983,0.0968,-0.0349,26.6235
135,0.1009,-0.0251,29.1983,0.0975,-0.0344,26.8292
136,0.1009,-0.0251,29.1983,0.0982,-0.0338,27.035
137,0.1009,-0.0251,29.1983,0.0989,-0.0332,27.2408
138,0.1009,-0.0251,29.1983,0.0994,-0.0325,27.4834
139,0.1009,-0.0251,29.1983,0.0994,-0.0317,27.6892
140,0.1017,-0.0392,29.1983,0.0995,-0.0319,27.8949
141,0.1009,-0.0251,29.1983,0.0996,-0.0311,28.1007
142,0.1009,-0.0251,29.1983,0.1001,-0.0304,28.3433
143,0.1009,-0.0251,29.1983,0.1002,-0.0296,28.5491
144,0.1009,-0.0251,29.1983,0.1002,-0.0288,28.7549
145,0.1017,-0.0422,29.1983,0.1003,-0.0292,28.9606
146,0.1017,-0.0392,29.1983,0.1004,-0.0294,29.1664
147,0.1091,-0.042,29.1983,0.1016,-0.0292,29.1983
148,0.0972,-0.0471,28.7203,0.1014,-0.0307,29.1664
149,0.1055,-0.0468,28.7203,0.1017,-0.0322,29.1346
150,0.1182,-0.0573,30.5102,0.1028,-0.0343,29.222
151,0.1182,-0.0573,30.5102,0.104,-0.0365,29.3095
152,0.1054,-0.0479,30.5102,0.1043,-0.038,29.3969
153,0.1054,-0.0479,30.5102,0.1046,-0.0395,29.4844
154,0.1013,-0.0429,31.8425,0.1046,-0.0407,29.6607
155,0.0888,-0.0429,31.8425,0.1037,-0.0409,29.837
156,0.1019,-0.056,31.8425,0.1038,-0.043,30.0132
157,0.1019,-0.056,31.8425,0.1039,-0.045,30.1895
158,0.108,-0.0364,33.5689,0.1043,-0.0458,30.4809
159,0.108,-0.0364,33.5689,0.1048,-0.0466,30.7723
160,0.108,-0.0364,33.5689,0.1052,-0.0462,31.0636
161,0.108,-0.0364,33.5689,0.1057,-0.046,31.355
162,0.108,-0.0364,33.5689,0.1056,-0.0456,31.6464
163,0.1085,-0.0505,33.5689,0.1063,-0.0458,31.9696
164,0.1169,-0.054,33.5689,0.1071,-0.0463,32.2929
165,0.1094,-0.0532,33.5689,0.1065,-0.046,32.4968
166,0.1029,-0.0591,34.9089,0.1055,-0.0462,32.79
167,0.124,-0.0699,34.9089,0.1067,-0.0476,33.0833
168,0.1428,-0.0746,33.194,0.1092,-0.0494,33.2622
169,0.1021,-0.047,36.2648,0.1093,-0.0497,33.557
170,0.1021,-0.047,36.2648,0.1102,-0.05,33.8518
171,0.1021,-0.047,36.2648,0.1102,-0.0494,34.1467
172,0.1428,-0.0746,33.194,0.1129,-0.0506,34.2368
173,0.0902,-0.0567,33.194,0.1117,-0.0519,34.2118
174,0.1168,-0.0778,36.2648,0.1123,-0.0547,34.3915
175,0.1223,-0.0747,36.2648,0.1133,-0.0573,34.5712
176,0.1058,-0.0689,36.2648,0.1131,-0.0594,34.7509
177,0.1058,-0.0689,36.2648,0.113,-0.0616,34.9307
178,0.1287,-0.069,36.5644,0.1143,-0.0628,35.1304
179,0.1223,-0.0747,36.2648,0.1147,-0.0642,35.3101
180,0.1223,-0.0747,36.2648,0.1155,-0.0656,35.4898
181,0.1223,-0.0747,36.2648,0.1168,-0.0667,35.5802
182,0.1223,-0.0747,36.2648,0.1167,-0.067,35.6706
183,0.1223,-0.0747,36.2648,0.1153,-0.067,35.8753
184,0.093,-0.0572,37.6352,0.1147,-0.0677,35.9667
185,0.1053,-0.0672,37.6352,0.115,-0.069,36.0581
186,0.1053,-0.0672,37.6352,0.1152,-0.0704,36.1494
187,0.1121,-0.0543,37.9042,0.1131,-0.069,36.4634
188,0.1121,-0.0543,37.9042,0.1146,-0.0689,36.7774
189,0.1121,-0.0543,37.9042,0.1143,-0.0673,36.8867
190,0.1162,-0.0583,37.9042,0.1139,-0.0662,36.996
191,0.0984,-0.0651,37.6352,0.1134,-0.066,37.0874
192,0.0969,-0.0759,39.2564,0.1128,-0.0664,37.2868
193,0.1121,-0.0543,37.9042,0.1117,-0.0654,37.3761
194,0.1053,-0.0672,37.6352,0.1105,-0.0649,37.4675
195,0.1053,-0.0672,37.6352,0.1094,-0.0644,37.5589
196,0.1053,-0.0672,37.6352,0.1083,-0.0639,37.6502
197,0.1117,-0.072,39.0189,0.1076,-0.0638,37.8338
198,0.1117,-0.072,39.0189,0.1069,-0.0636,38.0174
199,0.1054,-0.0613,39.0189,0.1077,-0.0639,38.1097
200,0.1047,-0.0701,39.0189,0.1076,-0.064,38.2019
201,0.1054,-0.0613,39.0189,0.1076,-0.0637,38.2942
202,0.1047,-0.0701,39.0189,0.1072,-0.0647,38.3685
203,0.1047,-0.0701,39.0189,0.1067,-0.0658,38.4428
204,0.1047,-0.0701,39.0189,0.1062,-0.0668,38.5171
205,0.1057,-0.0674,40.6195,0.1055,-0.0674,38.6981
206,0.115,-0.0698,40.6195,0.1066,-0.0677,38.8971
207,0.1026,-0.0712,41.9922,0.107,-0.0674,39.0795
208,0.1026,-0.0712,41.9922,0.1063,-0.0685,39.352
209,0.1026,-0.0712,41.9922,0.1061,-0.0688,39.6425
210,0.1026,-0.0712,41.9922,0.106,-0.0691,39.9329
211,0.1026,-0.0712,41.9922,0.1058,-0.0693,40.2234
212,0.1026,-0.0712,41.9922,0.1052,-0.0693,40.4216
213,0.1026,-0.0712,41.9922,0.1046,-0.0692,40.6199
214,0.1026,-0.0712,41.9922,0.1044,-0.0699,40.8181
215,0.1023,-0.0718,41.8202,0.1042,-0.07,41.0048
216,0.1023,-0.0718,41.8202,0.104,-0.0707,41.1916
217,0.1023,-0.0718,41.8202,0.1039,-0.0708,41.3783
218,0.1023,-0.0718,41.8202,0.1037,-0.0709,41.5651
219,0.0825,-0.0689,41.9922,0.1022,-0.0709,41.7633
220,0.0825,-0.0689,41.9922,0.1007,-0.071,41.8548
221,0.0945,-0.0684,43.373,0.0993,-0.0709,42.0384
222,0.0945,-0.0684,43.373,0.0988,-0.0707,42.1304
223,0.0945,-0.0684,43.373,0.0982,-0.0705,42.2225
224,0.0945,-0.0684,43.373,0.0977,-0.0703,42.3145
225,0.0945,-0.0684,43.373,0.0971,-0.0701,42.4066
226,0.0945,-0.0684,43.373,0.0966,-0.0699,42.4987
227,0.0945,-0.0684,43.373,0.0961,-0.0697,42.5907
228,0.0945,-0.0684,43.373,0.0955,-0.0696,42.6828
229,0.0945,-0.0684,43.373,0.095,-0.0694,42.7748
230,0.0945,-0.0684,43.373,0.0945,-0.0691,42.8783
231,0.0945,-0.0684,43.373,0.0939,-0.0689,42.9819
232,0.1006,-0.0574,43.373,0.0938,-0.068,43.0854
233,0.0945,-0.0684,43.373,0.0933,-0.0677,43.1889
234,0.0995,-0.0642,43.373,0.0944,-0.0674,43.2809
235,0.1058,-0.0625,41.8202,0.096,-0.067,43.2695
236,0.1054,-0.0564,41.9922,0.0967,-0.0662,43.1774
237,0.1054,-0.0564,41.9922,0.0974,-0.0654,43.0854
238,0.0961,-0.0483,41.8202,0.0976,-0.0641,42.9819
239,0.1054,-0.0564,41.9922,0.0983,-0.0633,42.8898
240,0.0961,-0.0483,41.8202,0.0984,-0.0619,42.7863
241,0.0969,-0.0559,41.9922,0.0985,-0.0611,42.6942
242,0.0921,-0.0614,41.9922,0.0984,-0.0606,42.6022
